GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
RNY4P2	114	976	250.515963585604	0.0
RPL35A	183	248	250.02686091643173	0.0
SNORD4B	123	500	250.0	0.0
OTUD3	184	251	249.39285714285714	0.0
RNU2-7P	118	1601	249.34898989898983	0.0
SUPT5H	36	239	248.33333333333334	0.0
SPPL2B	35	247	247.99999999999991	0.0
SNORA66	74	247	247.0	0.0
Y_RNA.100	93	1773	246.95027670608118	0.0
VTRNA1-3	92	963	246.75	0.0
ZSCAN29	32	226	243.529304029304	0.0
NR5A2	35	241	243.06997354497355	0.0
RNY4P8	227	1610	237.35219682278486	0.0
SNORD56	126	463	237.25	0.0
CCAR1	78	346	236.1	0.0
MT-TS1	120	229	229.0	0.0
SNORD68	227	908	227.0	0.0
HSP90AA1	211	243	226.8907287157288	0.0
ACTB	229	279	221.51737188539363	0.0
PKM	159	188	219.54641330891315	0.0
Y_RNA.122	78	1038	218.65600684757666	0.0
VMP1	47	210	216.8855166572558	0.0
SNORD7	69	216	215.5	0.0
SNORD54	163	643	214.20000000000027	0.0
SNORD14E	75	490	214.0595238095238	0.0
U3.27	143	211	210.5	0.0
RN7SL1	280	796	209.75859657182588	0.0
SNORD98	78	351	209.5	0.0
RNU4-1	209	461	209.4269655782814	0.0
AL732314.1	61	229	206.13333333333335	0.0
SNORA62	81	411	205.5	0.0
snoU2-30.1	67	269	204.66666666666666	0.0
SCARNA13	73	204	204.0	0.0
RP11-849H4.4	7	204	202.66666666666666	0.0
MIR720	25	429	202.2638888888889	0.0
RNY4P11	212	1862	201.74919734694583	0.0
AC078899.5	25	430	201.5496031746032	0.0
RNVU1-10	718	2674	199.89150483740306	0.0
RNVU1-1	718	2674	199.89150483740306	0.0
Y_RNA.676	102	4838	197.8529370944461	0.0
Y_RNA.81	81	1772	197.8378835814635	0.0
IPO5	89	194	197.41297868797875	0.0
SNORD14A	84	406	195.64285714285714	0.0
MT-TI	119	195	195.0	0.0
DDX5	109	162	194.99999999999991	0.0
SNORD36.3	105	565	192.3333333333335	0.0
RPL41	190	239	191.0646103896104	0.0
SNORA76	74	191	191.0	0.0
SNORA31.25	93	367	190.6166666666667	0.0
Y_RNA.556	133	1069	189.72372051138817	0.0
MTRNR2L7	226	919	188.94404761904735	0.0
Y_RNA.358	86	864	188.6734032917396	0.0
YWHAG	106	190	188.6	0.0
Y_RNA.3	130	995	188.52933566985803	0.0
SIM2	40	188	188.47916666666674	0.0
Y_RNA.562	70	3460	188.0409449895593	0.0
snoU13.20	52	350	187.70238095238093	0.0
CLTC	151	185	187.19841269841274	0.0
SNORD36C	93	305	187.0	0.0
PTMA	140	184	186.10673444202837	0.0
KRT8	146	285	182.9464862881382	0.0
SGSH	36	184	181.25045454545452	0.0
PCBP2	120	153	181.20592211366184	0.0
ACTG1	193	228	181.0194776760861	0.0
ADIPOR2	26	147	181.0	0.0
PPM1B	50	173	180.99999999999994	0.0
SLC12A2	155	172	180.5201640464799	0.0
SNORD94	70	179	179.0	0.0
SNORA50	57	179	179.0	0.0
Y_RNA.630	63	1735	178.7644708830508	0.0
EREG	131	165	177.70238095238096	0.0
CLN8	132	182	176.1780885780886	0.0
Y_RNA.206	61	1730	175.46447088305078	0.0
RNU1-11P	619	2426	171.97177615684646	0.0
NPM1	150	192	171.3684882739516	0.0
SPTBN1	145	158	171.23076923076934	0.0
Y_RNA.44	103	1260	170.42764457764463	0.0
AXIN2	142	163	168.0	0.0
snoU13.394	51	513	167.66666666666674	0.0
snoU13.429	51	513	167.66666666666674	0.0
snoU13.170	51	513	167.66666666666674	0.0
SCARNA7	53	168	167.5	0.0
HNRNPH1	62	68	167.47083333333333	0.0
SCARNA5	29	171	166.5	0.0
Y_RNA.790	89	922	166.21510463995037	0.0
SCARNA4	69	166	166.0	0.0
SCARNA12	46	175	164.5	0.0
TPT1	90	130	162.46927516927508	0.0
RP11-475J5.6	284	425	162.13055555555573	0.0
RNU2-63P	90	609	161.6269230769231	0.0
SNORA58	43	162	161.0	0.0
CFL1	123	146	160.83021978021978	0.0
RNU2-38P	577	2202	160.5411369665599	0.0
SNORA73B	81	170	159.66666666666669	0.0
HNRNPA2B1	131	151	157.8333333333333	0.0
BRD2	106	150	157.78431372549022	0.0
HIST2H2AA3	121	260	155.49166666666662	0.0
GAPDH	136	172	155.02526136088528	0.0
AHNAK	142	154	155.0	0.0
LINC00657	155	173	153.91666666666666	0.0
FOS	86	118	152.33333333333331	0.0
SLC25A3	64	122	151.6449494949495	0.0
YWHAZ	137	158	151.46758091753435	0.0
SON	89	120	151.09090909090907	0.0
TLE4	25	124	150.88888888888897	0.0
HNRNPA1	178	203	150.48638169652037	0.0
HMGCS1	127	144	150.00000000000003	0.0
RP11-777B9.5	174	456	149.72619047619048	0.0
CANX	123	146	149.56944444444449	0.0
MTATP8P1	191	382	149.50000000000003	0.0
SNORD63.1	66	149	149.0	0.0
SMG1	111	147	148.65500782769084	0.0
SLC16A1	93	147	148.36047006616266	0.0
RPLP0	107	121	147.80988357988662	0.0
CLDN4	113	146	147.75000000000006	0.0
FUS	69	210	147.4635854341737	0.0
RNU4-2	156	335	147.4079179592337	0.0
Y_RNA.163	101	2423	147.02714305252442	0.0
Y_RNA.256	135	963	146.53465526163947	0.0
KRT18	136	162	146.1725644539499	0.0
APEH	22	141	146.0	0.0
EIF3A	126	146	145.75000000000003	0.0
SNORA3	116	427	145.66666666666666	0.0
CAPN10-AS1	5	145	144.16666666666666	0.0
CNN3	49	135	143.25	0.0
Y_RNA.196	36	698	143.19098822324622	0.0
RPL6	161	230	143.15091812137842	0.0
Y_RNA.182	131	1063	143.14548131606955	0.0
NCL	108	118	143.03671143671147	0.0
SNORA79	60	143	143.0	0.0
SNHG3	101	160	142.26488095238096	0.0
SNORD17	61	142	142.0	0.0
TRA2B	64	78	141.99999999999997	0.0
MTND3P2	43	164	141.83333333333334	0.0
RPL37A	98	120	140.82698412698412	0.0
SNORA7B	95	588	140.33333333333331	0.0
Y_RNA.339	69	3446	139.97672740112563	0.0
RAB3IP	62	123	139.65039924355926	0.0
Y_RNA.488	32	709	139.3613354037267	0.0
TBC1D14	81	139	139.0	0.0
PRKDC	125	134	138.53571428571425	0.0
Y_RNA.40	37	709	138.5126410872904	0.0
TIMM21	31	136	137.96212121212122	0.0
MTRNR2L11	248	552	137.47380952380954	0.0
U3.24	186	878	137.45032051282067	0.0
RNVU1-19	432	1288	137.32856909323687	0.0
CASC7	114	136	136.0	0.0
PTBP1	45	51	134.93333333333334	0.0
RNA5SP336	61	138	134.16666666666666	0.0
RP11-83A24.2	36	139	133.89384423048216	0.0
LDLR	115	127	133.6476190476191	0.0
RNU2-28P	532	2153	133.07685249801872	0.0
RN7SK	318	461	132.97181029415734	0.0
RNU5E-6P	145	434	132.04191919191913	0.0
GCC2	81	110	132.00732831590216	0.0
SNORD11B	56	132	132.0	0.0
Y_RNA.125	221	706	130.980921855922	0.0
RP11-258C19.7	36	252	130.2	0.0
RPS18	122	153	129.83132006882005	0.0
PPP3CB	41	128	129.625	0.0
RPS16	73	130	129.2547619047619	0.0
RNU2-17P	141	610	129.0510775939019	0.0
SNORD71	61	129	129.0	0.0
USP22	103	117	129.0	0.0
DDX3X	110	129	128.80000000000007	0.0
Y_RNA.602	141	592	128.69521911082794	0.0
SNORD14B	68	430	127.75952380952381	0.0
KLF6	37	89	127.22222222222221	0.0
RHOB	76	127	127.0	0.0
SET	116	128	126.67867965367968	0.0
CTD-2547E10.2	80	150	126.12269952079451	0.0
AC104133.1	20	259	126.0	0.0
AC011313.1	20	259	126.0	0.0
RNU2-5P	361	1409	125.2041838937499	0.0
RNU1-13P	248	1409	124.29946669820902	0.0
RNVU1-11	248	1409	124.29946669820902	0.0
AC013489.1	31	365	124.20634920634922	0.0
Y_RNA.340	94	282	124.12299859129641	0.0
SEC24C	47	123	123.99999999999999	0.0
STAT6	26	104	122.94619883040936	0.0
RPS6	115	138	122.6020729270729	0.0
SNORA58.2	51	147	122.5	0.0
SNORA7A	106	600	122.46666666666673	0.0
SOX4	109	123	122.16666666666667	0.0
EIF4B	128	138	122.1574068088774	0.0
SNORA46	57	122	122.0	0.0
RNVU1-15	140	1259	121.28071321952916	0.0
PERP	129	140	121.16666666666666	0.0
RPL15	107	118	120.71685045477987	0.0
STMN4	29	242	120.2	0.0
CMTM4	86	115	120.00000000000001	0.0
RNU2-26P	169	739	119.63295115617103	0.0
RNU2-57P	169	739	119.63295115617103	0.0
DDX17	88	99	118.99999999999994	0.0
HIST1H2AH	88	132	118.71111111111112	0.0
WBP1	29	117	118.66269841269839	0.0
SNORA51	59	238	118.16666666666666	0.0
RNU2-14P	96	741	118.04509507949915	0.0
INSIG1	67	117	118.00000000000001	0.0
RPS27A	94	131	117.9534645909646	0.0
SNORD32A	154	592	117.83333333333348	0.0
AC009297.1	34	351	117.16666666666661	0.0
AL022400.1	34	351	117.16666666666661	0.0
SNORA53	46	146	117.0	0.0
ARHGAP32	88	96	117.0	0.0
MIR4461	139	253	116.91666666666663	0.0
DYNC1H1	107	116	116.83333333333336	0.0
GTF2I	83	92	116.81039516039513	0.0
HOXA9	9	108	116.8	0.0
CTD-2228K2.5	30	116	116.66666666666666	0.0
SNORA24.1	78	391	116.66666666666661	0.0
AC079298.1	33	350	116.66666666666661	0.0
WSB1	42	115	116.4875816993464	0.0
RNU1-67P	419	1746	116.15161946898314	0.0
DOCK4	18	108	116.00000000000001	0.0
SNORD67	47	116	116.0	0.0
BICD2	74	116	116.0	0.0
RNU2-16P	471	1905	115.87260813127442	0.0
RPS7	122	144	115.85444395932012	0.0
H2AFX	74	126	114.75555555555556	0.0
SNORA71B	62	136	114.66666666666664	0.0
IER3	81	114	114.0	0.0
BMP4	97	107	113.99999999999997	0.0
Y_RNA.10	67	260	113.34281855610989	0.0
Y_RNA.427	81	1933	113.26146476868118	0.0
RHOBTB3	90	101	112.00000000000003	0.0
SERINC2	16	112	111.99999999999999	0.0
Y_RNA.491	57	204	111.33333333333331	0.0
RP11-473M20.16	72	114	110.32070707070707	0.0
