depth	level	ID	parentID	name	readCount_direct	readCount_inherited
8	genus	780	33988	Rickettsia	0	10
9	species group	114277	780	spotted fever group	0	9
10	species	444612	114277	Rickettsia endosymbiont of Ixodes scapularis	9	0
5	no rank	47925	28211	environmental samples	0	7
6	species	91750	47925	uncultured alpha proteobacterium	7	0
5	no rank	82117	28211	unclassified Alphaproteobacteria	0	43
6	no rank	33807	82117	unclassified Alphaproteobacteria (miscellaneous)	43	0
5	order	204441	28211	Rhodospirillales	0	28
6	family	433	204441	Acetobacteraceae	11	15
7	genus	434	433	Acetobacter	5	0
7	no rank	41293	433	unclassified Acetobacteraceae	5	0
7	genus	125216	433	Roseomonas	5	0
5	order	204455	28211	Rhodobacterales	0	12
6	family	31989	204455	Rhodobacteraceae	0	12
7	genus	225421	31989	Oceanibulbus	0	4
8	species	225422	225421	Oceanibulbus indolifex	0	4
9	no rank	391624	225422	Oceanibulbus indolifex HEL-45	4	0
7	genus	295418	31989	Rubellimicrobium	3	0
5	order	204457	28211	Sphingomonadales	2	68
6	family	41297	204457	Sphingomonadaceae	11	56
7	genus	13687	41297	Sphingomonas	31	9
8	no rank	114554	13687	environmental samples	0	3
8	species	1609977	13687	Sphingomonas sp. WHSC-8	6	0
7	no rank	41298	41297	unclassified Sphingomonadaceae	0	5
8	no rank	122612	41298	unclassified Sphingomonadaceae (miscellaneous)	5	0
7	genus	165695	41297	Sphingobium	7	0
5	order	204458	28211	Caulobacterales	0	8
6	family	76892	204458	Caulobacteraceae	0	8
7	genus	75	76892	Caulobacter	1	4
8	species	194390	75	Caulobacter sp. LCSAOTU30	4	0
7	genus	41275	76892	Brevundimonas	3	0
4	class	28216	1224	Betaproteobacteria	281	920
5	order	32003	28216	Nitrosomonadales	0	8
6	family	206379	32003	Nitrosomonadaceae	0	8
7	genus	35798	206379	Nitrosospira	2	6
8	species	155925	35798	Nitrosospira sp. NRS527	5	0
5	no rank	47926	28216	environmental samples	0	12
6	species	86027	47926	uncultured beta proteobacterium	12	0
5	order	80840	28216	Burkholderiales	99	604
6	family	506	80840	Alcaligenaceae	0	6
7	genus	1100891	506	Paenalcaligenes	3	0
6	family	75682	80840	Oxalobacteraceae	12	16
7	no rank	119059	75682	unclassified Oxalobacteraceae	7	0
6	family	80864	80840	Comamonadaceae	104	66
7	genus	283	80864	Comamonas	1	6
8	no rank	114709	283	environmental samples	0	6
9	species	114710	114709	uncultured Comamonas sp.	6	0
7	genus	12916	80864	Acidovorax	6	1
7	genus	34072	80864	Variovorax	4	3
7	genus	52972	80864	Polaromonas	15	0
7	no rank	83494	80864	unclassified Comamonadaceae	11	0
7	genus	238749	80864	Diaphorobacter	4	0
7	genus	335058	80864	Pelomonas	4	0
7	genus	665874	80864	Limnohabitans	4	0
6	family	119060	80840	Burkholderiaceae	0	38
7	genus	32008	119060	Burkholderia	1	35
8	no rank	77118	32008	environmental samples	0	35
9	species	188058	77118	uncultured Burkholderia sp.	35	0
6	no rank	119065	80840	unclassified Burkholderiales	119	241
7	no rank	224471	119065	Burkholderiales Genera incertae sedis	131	110
8	genus	92793	224471	Aquabacterium	19	90
9	no rank	158752	92793	environmental samples	0	90
10	species	158753	158752	uncultured Aquabacterium sp.	90	0
5	no rank	119066	28216	unclassified Betaproteobacteria	53	47
6	genus	33055	119066	Kinetoplastibacterium	0	6
7	species	233181	33055	Kinetoplastibacterium blastocrithidii	6	0
6	no rank	33809	119066	unclassified Betaproteobacteria (miscellaneous)	37	0
6	species	1571868	119066	Betaproteobacteria AT08-10	3	0
5	order	206351	28216	Neisseriales	0	8
6	family	481	206351	Neisseriaceae	3	5
7	no rank	421605	481	unclassified Neisseriaceae	4	0
5	order	206389	28216	Rhodocyclales	0	86
6	family	75787	206389	Rhodocyclaceae	18	68
7	genus	33057	75787	Thauera	6	0
7	genus	73029	75787	Dechloromonas	3	56
8	species	188737	73029	Dechloromonas sp. HZ	54	0
4	no rank	32045	1224	unclassified Proteobacteria	133	0
4	subphylum	68525	1224	delta/epsilon subdivisions	0	273
5	class	28221	68525	Deltaproteobacteria	99	135
6	order	29	28221	Myxococcales	12	52
7	suborder	80811	29	Cystobacterineae	3	2
7	suborder	80812	29	Sorangiineae	28	9
8	family	49	80812	Polyangiaceae	2	5
9	no rank	80814	49	unclassified Polyangiaceae	0	3
10	species	80815	80814	myxobacterium SHI-1	3	0
7	no rank	83463	29	unclassified Myxococcales	7	0
6	no rank	34033	28221	environmental samples	0	9
7	species	34034	34033	uncultured delta proteobacterium	9	0
6	no rank	45456	28221	unclassified Deltaproteobacteria	25	0
6	order	69541	28221	Desulfuromonadales	5	16
7	family	213421	69541	Desulfuromonadaceae	5	0
7	family	213422	69541	Geobacteraceae	7	4
8	no rank	69542	213422	environmental samples	0	3
9	species	214033	69542	uncultured Geobacteraceae bacterium	3	0
6	order	213481	28221	Bdellovibrionales	0	12
7	family	213483	213481	Bdellovibrionaceae	0	12
8	genus	958	213483	Bdellovibrio	8	4
9	species	959	958	Bdellovibrio bacteriovorus	3	0
5	class	29547	68525	Epsilonproteobacteria	0	39
6	no rank	34035	29547	unclassified Epsilonproteobacteria	24	0
6	order	213849	29547	Campylobacterales	0	15
7	family	72293	213849	Helicobacteraceae	0	7
8	genus	209	72293	Helicobacter	6	0
7	family	72294	213849	Campylobacteraceae	0	8
8	genus	28196	72294	Arcobacter	4	1
3	phylum	1239	2	Firmicutes	26	471
4	no rank	47928	1239	environmental samples	0	4
5	species	344338	47928	uncultured Firmicutes bacterium	4	0
4	class	91061	1239	Bacilli	5	88
5	order	1385	91061	Bacillales	7	47
6	family	90964	1385	Staphylococcaceae	0	12
7	genus	1279	90964	Staphylococcus	12	0
6	family	186817	1385	Bacillaceae	0	35
7	genus	1386	186817	Bacillus	0	35
8	no rank	65119	1386	environmental samples	0	16
9	species	83428	65119	uncultured Bacillus sp.	16	0
8	species group	86661	1386	Bacillus cereus group	0	13
9	species	1396	86661	Bacillus cereus	7	0
9	species	1428	86661	Bacillus thuringiensis	4	0
8	species	152268	1386	Bacillus litoralis	5	0
5	order	186826	91061	Lactobacillales	0	33
6	family	1300	186826	Streptococcaceae	0	6
7	genus	1301	1300	Streptococcus	6	0
6	family	81850	186826	Leuconostocaceae	0	4
7	genus	46255	81850	Weissella	1	3
8	species	759620	46255	Weissella ceti	0	3
9	no rank	1238674	759620	Weissella ceti NC36	3	0
6	family	186827	186826	Aerococcaceae	0	8
7	genus	1375	186827	Aerococcus	6	0
6	family	186828	186826	Carnobacteriaceae	0	12
7	genus	82802	186828	Trichococcus	9	0
4	class	186801	1239	Clostridia	0	348
5	order	186802	186801	Clostridiales	76	270
6	family	31979	186802	Clostridiaceae	0	8
7	genus	580596	31979	Butyricicoccus	6	0
6	family	186803	186802	Lachnospiraceae	14	44
7	no rank	186928	186803	unclassified Lachnospiraceae	37	0
7	genus	572511	186803	Blautia	6	0
6	family	186804	186802	Peptostreptococcaceae	3	0
6	family	186807	186802	Peptococcaceae	0	149
7	genus	36853	186807	Desulfitobacterium	0	138
8	species	49338	36853	Desulfitobacterium hafniense	138	0
7	genus	79206	186807	Desulfosporosinus	11	0
6	no rank	186813	186802	unclassified Clostridiales	7	0
6	family	541000	186802	Ruminococcaceae	8	34
7	genus	1263	541000	Ruminococcus	3	0
7	genus	216851	541000	Faecalibacterium	1	20
8	species	853	216851	Faecalibacterium prausnitzii	0	20
9	no rank	657322	853	Faecalibacterium prausnitzii SL3/3	20	0
7	no rank	552397	541000	unclassified Ruminococcaceae	10	0
4	class	526524	1239	Erysipelotrichia	0	10
5	order	526525	526524	Erysipelotrichales	0	10
6	family	128827	526525	Erysipelotrichaceae	9	1
4	class	909932	1239	Negativicutes	0	12
5	order	909929	909932	Selenomonadales	0	12
6	family	31977	909929	Veillonellaceae	1	11
7	genus	29465	31977	Veillonella	1	5
8	species	29466	29465	Veillonella parvula	5	0
7	no rank	135094	31977	environmental samples	0	4
8	species	194923	135094	uncultured Veillonellaceae bacterium	4	0
4	no rank	1394757	1239	unclassified Firmicutes	4	0
3	phylum	1297	2	Deinococcus-Thermus	0	31
4	class	188787	1297	Deinococci	0	31
5	order	118964	188787	Deinococcales	0	31
6	family	183710	118964	Deinococcaceae	0	29
7	genus	1298	183710	Deinococcus	22	0
7	no rank	216625	183710	unclassified Deinococcaceae	7	0
3	no rank	2323	2	unclassified Bacteria	860	66
4	no rank	49928	2323	unclassified Bacteria (miscellaneous)	0	5
5	species	709743	49928	bacterium A6M_VP7_D1	3	0
4	phylum	95818	2323	Candidatus Saccharibacteria	3	0
4	phylum	221216	2323	Parcubacteria	0	12
5	no rank	1046984	221216	unclassified Parcubacteria	12	0
4	no rank	292449	2323	candidate division JS1	0	46
5	no rank	292450	292449	environmental samples	0	46
6	species	292451	292450	uncultured candidate division JS1 bacterium	46	0
3	phylum	40117	2	Nitrospirae	0	6
4	class	203693	40117	Nitrospira	0	5
5	order	189778	203693	Nitrospirales	4	1
3	no rank	48479	2	environmental samples	1	44
4	species	56765	48479	uncultured marine bacterium	6	0
4	species	136703	48479	uncultured rumen bacterium	19	0
4	species	146517	48479	uncultured bacterium Tinker soil 3	3	0
4	species	164851	48479	uncultured soil bacterium	10	0
4	species	194400	48479	uncultured yard-trimming-compost bacterium	3	0
3	superphylum	51290	2	Chlamydiae/Verrucomicrobia group	0	185
4	phylum	74201	51290	Verrucomicrobia	108	70
5	no rank	74202	74201	environmental samples	0	21
6	species	156588	74202	uncultured Verrucomicrobia bacterium	21	0
5	class	134549	74201	Spartobacteria	8	6
6	no rank	320756	134549	unclassified Spartobacteria	6	0
5	class	203494	74201	Verrucomicrobiae	0	27
6	order	48461	203494	Verrucomicrobiales	0	27
7	no rank	48468	48461	environmental samples	0	3
8	species	100234	48468	uncultured Verrucomicrobiales bacterium	3	0
7	family	203557	48461	Verrucomicrobiaceae	8	12
8	genus	2735	203557	Verrucomicrobium	4	0
8	no rank	490346	203557	unclassified Verrucomicrobiaceae	7	0
7	family	1647988	48461	Akkermansiaceae	0	4
8	genus	239934	1647988	Akkermansia	4	0
5	class	414999	74201	Opitutae	0	8
6	order	415000	414999	Opitutales	0	8
7	family	134623	415000	Opitutaceae	0	8
8	no rank	278955	134623	unclassified Opitutaceae	7	0
4	phylum	204428	51290	Chlamydiae	0	6
5	class	204429	204428	Chlamydiia	0	6
6	no rank	305354	204429	environmental samples	0	6
7	species	305355	305354	uncultured Chlamydiae bacterium	6	0
3	phylum	67819	2	Armatimonadetes	4	4
3	superphylum	68336	2	Bacteroidetes/Chlorobi group	0	570
4	phylum	976	68336	Bacteroidetes	248	322
5	no rank	50742	976	environmental samples	0	13
6	species	152509	50742	uncultured Bacteroidetes bacterium	13	0
5	class	117743	976	Flavobacteriia	0	98
6	order	200644	117743	Flavobacteriales	0	98
7	family	49546	200644	Flavobacteriaceae	6	92
8	genus	237	49546	Flavobacterium	8	43
9	species	96345	237	Flavobacterium psychrophilum	40	0
8	no rank	61432	49546	unclassified Flavobacteriaceae	15	0
8	genus	283735	49546	Leeuwenhoekiella	0	3
9	species	988	283735	Leeuwenhoekiella marinoflava	0	3
10	no rank	1122159	988	Leeuwenhoekiella marinoflava DSM 3653	3	0
8	genus	501783	49546	Cloacibacterium	6	0
8	genus	1572763	49546	Moheibacter	14	0
5	class	117747	976	Sphingobacteriia	0	81
6	order	200666	117747	Sphingobacteriales	0	81
7	family	84566	200666	Sphingobacteriaceae	1	12
8	no rank	84568	84566	unclassified Sphingobacteriaceae	3	0
8	genus	423349	84566	Mucilaginibacter	4	0
7	family	89374	200666	Saprospiraceae	8	1
7	no rank	117769	200666	environmental samples	0	5
8	species	158755	117769	uncultured Cytophagales bacterium	5	0
7	family	563835	200666	Chitinophagaceae	16	26
8	no rank	569836	563835	unclassified Chitinophagaceae	23	0
7	no rank	1159429	200666	unclassified Sphingobacteriales	0	12
8	no rank	203473	1159429	unclassified Sphingobacteriales (miscellaneous)	12	0
5	no rank	171558	976	unclassified Bacteroidetes	0	61
6	no rank	37452	171558	unclassified Bacteroidetes (miscellaneous)	61	0
5	class	200643	976	Bacteroidia	0	43
6	order	171549	200643	Bacteroidales	9	34
7	family	815	171549	Bacteroidaceae	0	4
8	genus	816	815	Bacteroides	0	4
9	no rank	139043	816	environmental samples	0	4
10	species	162156	139043	uncultured Bacteroides sp.	4	0
7	family	171551	171549	Porphyromonadaceae	3	10
8	genus	283168	171551	Odoribacter	7	0
7	family	171552	171549	Prevotellaceae	0	3
8	genus	838	171552	Prevotella	3	0
7	no rank	333046	171549	unclassified Bacteroidales	13	0
5	class	768503	976	Cytophagia	0	26
6	order	768507	768503	Cytophagales	2	24
7	family	89373	768507	Cytophagaceae	2	21
8	genus	89966	89373	Hymenobacter	8	1
8	no rank	95759	89373	environmental samples	0	4
9	species	239735	95759	uncultured Flexibacteraceae bacterium	4	0
8	genus	312278	89373	Emticicia	3	0
3	superphylum	131550	2	Fibrobacteres/Acidobacteria group	0	112
4	phylum	57723	131550	Acidobacteria	82	30
5	no rank	57727	57723	environmental samples	0	19
6	species	171953	57727	uncultured Acidobacteria bacterium	19	0
5	class	204432	57723	Acidobacteriia	0	8
6	order	204433	204432	Acidobacteriales	0	8
7	no rank	124728	204433	environmental samples	0	7
8	species	190530	124728	uncultured Acidobacteriales bacterium	7	0
3	phylum	142182	2	Gemmatimonadetes	0	5
4	class	219685	142182	Gemmatimonadetes	0	5
5	order	219686	219685	Gemmatimonadales	0	5
6	family	219687	219686	Gemmatimonadaceae	0	4
7	genus	173479	219687	Gemmatimonas	4	0
3	phylum	200783	2	Aquificae	0	3
4	class	187857	200783	Aquificae	0	3
5	no rank	453414	187857	environmental samples	0	3
6	species	453415	453414	uncultured Aquificae bacterium	3	0
3	phylum	200795	2	Chloroflexi	16	37
4	no rank	167963	200795	unclassified Chloroflexi	9	0
4	class	292625	200795	Anaerolineae	0	11
5	order	292629	292625	Anaerolineales	0	11
6	family	292628	292629	Anaerolineaceae	0	11
7	no rank	1324991	292628	unclassified Anaerolineaceae	11	0
4	class	388447	200795	Ktedonobacteria	0	16
5	order	388448	388447	Ktedonobacterales	2	14
6	family	388449	388448	Ktedonobacteraceae	0	14
7	genus	363276	388449	Ktedonobacter	14	0
3	phylum	201174	2	Actinobacteria	25	414
4	class	1760	201174	Actinobacteria	153	223
5	order	2037	1760	Actinomycetales	0	74
6	no rank	38987	2037	unclassified Actinomycetales	0	73
7	no rank	105426	38987	unclassified Actinomycetales (miscellaneous)	73	0
5	no rank	35766	1760	environmental samples	0	12
6	species	152507	35766	uncultured actinobacterium	12	0
5	no rank	52018	1760	unclassified Actinobacteria	0	19
6	no rank	78537	52018	unclassified Actinobacteria (miscellaneous)	19	0
5	order	85004	1760	Bifidobacteriales	0	6
6	family	31953	85004	Bifidobacteriaceae	0	6
7	genus	1678	31953	Bifidobacterium	6	0
5	order	85006	1760	Micrococcales	3	62
6	family	1268	85006	Micrococcaceae	2	14
7	genus	1269	1268	Micrococcus	0	7
8	species	1270	1269	Micrococcus luteus	7	0
7	genus	1663	1268	Arthrobacter	5	1
6	family	85023	85006	Microbacteriaceae	3	25
7	genus	1573	85023	Clavibacter	0	11
8	no rank	127780	1573	environmental samples	0	11
9	species	378178	127780	uncultured Clavibacter sp.	11	0
7	genus	33882	85023	Microbacterium	8	1
7	genus	881616	85023	Herbiconiux	4	0
6	no rank	577468	85006	unclassified Micrococcineae	6	10
7	no rank	99482	577468	unclassified Micrococcineae (miscellaneous)	0	10
8	species	1200078	99482	Micrococcineae bacterium LDB-B197	10	0
5	order	85007	1760	Corynebacteriales	1	14
6	family	1653	85007	Corynebacteriaceae	0	6
7	genus	1716	1653	Corynebacterium	6	0
6	family	1762	85007	Mycobacteriaceae	0	5
7	genus	1763	1762	Mycobacterium	5	0
6	family	85025	85007	Nocardiaceae	0	3
7	genus	1827	85025	Rhodococcus	0	3
5	order	85009	1760	Propionibacteriales	0	10
6	family	31957	85009	Propionibacteriaceae	0	8
7	genus	1743	31957	Propionibacterium	7	0
5	order	85011	1760	Streptomycetales	0	10
6	family	2062	85011	Streptomycetaceae	0	10
7	genus	1883	2062	Streptomyces	4	6
8	species	1943	1883	Streptomyces griseoruber	4	0
5	order	85013	1760	Frankiales	0	10
6	family	74712	85013	Frankiaceae	0	10
7	genus	1854	74712	Frankia	10	0
4	class	84995	201174	Rubrobacteria	0	3
5	order	1154584	84995	Gaiellales	0	3
6	family	1154585	1154584	Gaiellaceae	0	3
7	genus	1154586	1154585	Gaiella	3	0
4	class	1497346	201174	Thermoleophilia	0	33
5	order	588673	1497346	Solirubrobacterales	1	32
6	family	320599	588673	Solirubrobacteraceae	0	4
7	genus	207599	320599	Solirubrobacter	0	4
8	no rank	211445	207599	environmental samples	0	4
9	species	211446	211445	uncultured Solirubrobacter sp.	4	0
6	no rank	1363568	588673	unclassified Solirubrobacterales	28	0
3	phylum	203682	2	Planctomycetes	1	1781
4	class	203683	203682	Planctomycetia	1	1768
5	order	112	203683	Planctomycetales	142	1614
6	family	126	112	Planctomycetaceae	607	936
7	genus	113	126	Gemmata	93	4
8	species	114	113	Gemmata obscuriglobus	0	3
9	no rank	214688	114	Gemmata obscuriglobus UQM 2246	3	0
7	genus	118	126	Planctomyces	10	3
8	no rank	70746	118	environmental samples	0	3
9	species	70747	70746	uncultured Planctomyces clone 7F15	3	0
7	genus	123	126	Pirellula	5	0
7	no rank	69476	126	unclassified Planctomycetaceae	726	0
7	genus	466152	126	Singulisphaera	9	0
7	genus	600332	126	Zavarzinella	61	0
7	genus	656899	126	Schlesneria	8	0
7	genus	1511635	126	Aquisphaera	0	15
8	species	406548	1511635	Aquisphaera giovannonii	15	0
6	no rank	40903	112	environmental samples	0	58
7	species	120965	40903	uncultured planctomycete	53	0
7	species	455066	40903	uncultured planctomycete 3FN	3	0
6	no rank	107630	112	unclassified Planctomycetales	0	13
7	species	121133	107630	Nostocoida limicola III	0	13
8	no rank	1449683	121133	environmental samples	0	13
9	species	1387352	1449683	Nostocoida sp. enrichment culture clone OB1	13	0
5	no rank	411916	203683	environmental samples	0	8
6	species	411917	411916	uncultured Planctomycetia bacterium	8	0
5	no rank	573133	203683	unclassified Planctomycetia	4	0
4	no rank	473814	203682	unclassified Planctomycetes	4	0
4	class	666505	203682	Phycisphaerae	0	8
5	order	666506	666505	Phycisphaerales	0	8
6	family	666507	666506	Phycisphaeraceae	0	8
7	genus	666508	666507	Phycisphaera	4	0
7	no rank	904979	666507	environmental samples	0	4
8	species	904980	904979	uncultured Phycisphaeraceae bacterium	4	0
3	phylum	203691	2	Spirochaetes	0	22
4	class	203692	203691	Spirochaetia	0	22
5	order	136	203692	Spirochaetales	8	12
6	family	137	136	Spirochaetaceae	0	12
7	genus	157	137	Treponema	6	0
7	genus	399320	137	Sphaerochaeta	5	0
2	superkingdom	2157	131567	Archaea	220	895
3	phylum	28889	2157	Crenarchaeota	0	9
4	no rank	48509	28889	environmental samples	0	9
5	species	115413	48509	uncultured marine crenarchaeote	9	0
3	phylum	28890	2157	Euryarchaeota	0	27
4	no rank	68359	28890	environmental samples	0	5
5	species	114243	68359	uncultured euryarchaeote	5	0
4	class	183967	28890	Thermoplasmata	0	8
5	order	2301	183967	Thermoplasmatales	0	8
6	no rank	74967	2301	unclassified Thermoplasmatales	0	8
7	genus	482135	74967	Thermogymnomonas	8	0
4	class	224756	28890	Methanomicrobia	0	11
5	order	94695	224756	Methanosarcinales	0	11
6	family	143067	94695	Methanosaetaceae	0	11
7	genus	2222	143067	Methanosaeta	0	11
8	no rank	74261	2222	environmental samples	0	11
9	species	183756	74261	uncultured Methanosaeta sp.	11	0
3	no rank	48510	2157	environmental samples	73	196
4	species	115547	48510	uncultured archaeon	195	0
3	phylum	651137	2157	Thaumarchaeota	0	590
4	class	1643678	651137	Nitrososphaeria	0	589
5	order	1033996	1643678	Nitrososphaerales	0	589
6	family	1033997	1033996	Nitrososphaeraceae	0	589
7	genus	497726	1033997	Nitrososphaera	589	0
2	superkingdom	2759	131567	Eukaryota	129	24449
3	kingdom	33090	2759	Viridiplantae	0	17
4	phylum	3041	33090	Chlorophyta	10	0
4	phylum	35493	33090	Streptophyta	0	7
5	no rank	131221	35493	Streptophytina	0	7
6	no rank	3193	131221	Embryophyta	2	5
7	no rank	58023	3193	Tracheophyta	0	5
8	no rank	78536	58023	Euphyllophyta	0	5
9	no rank	58024	78536	Spermatophyta	0	5
10	no rank	3398	58024	Magnoliophyta	0	5
11	no rank	1437183	3398	Mesangiospermae	0	5
12	no rank	71240	1437183	eudicotyledons	0	5
13	no rank	91827	71240	Gunneridae	0	5
14	no rank	1437201	91827	Pentapetalae	0	5
15	subclass	71275	1437201	rosids	0	5
16	no rank	91835	71275	fabids	0	5
17	order	72025	91835	Fabales	0	5
18	family	3803	72025	Fabaceae	0	5
19	subfamily	3814	3803	Papilionoideae	0	5
20	tribe	163724	3814	Crotalarieae	0	5
21	genus	508215	163724	Rothia	0	5
22	species	508216	508215	Rothia hirsuta	5	0
3	no rank	33154	2759	Opisthokonta	4	24218
4	kingdom	4751	33154	Fungi	3175	21029
5	phylum	4761	4751	Chytridiomycota	51	977
6	no rank	81067	4761	unclassified Chytridiomycota	0	15
7	species	552465	81067	Chytridiomycota sp. Mori T21	4	0
7	species	1105081	81067	Chytridiomycota sp. LLMB5_1 PML-2011q	11	0
6	no rank	175246	4761	environmental samples	0	15
7	species	175247	175246	uncultured Chytridiomycota	15	0
6	class	451435	4761	Chytridiomycetes	101	816
7	order	4810	451435	Chytridiales	9	429
8	family	4812	4810	Chytridiaceae	0	29
9	genus	4813	4812	Chytridium	0	4
10	species	355335	4813	Chytridium sp. JEL341	4	0
9	genus	4819	4812	Phlyctochytrium	0	8
10	species	261098	4819	Phlyctochytrium planicorne	8	0
9	no rank	335436	4812	environmental samples	0	16
10	species	1229259	335436	uncultured Chytridium	16	0
8	no rank	109868	4810	unclassified Chytridiales	0	30
9	species	281854	109868	Chytridiales sp. JEL187	30	0
8	no rank	282510	4810	environmental samples	0	13
9	species	282511	282510	uncultured Chytridiales	13	0
8	family	1352827	4810	Chytriomycetaceae	318	39
9	genus	64501	1352827	Entophlyctis	0	15
10	species	281838	64501	Entophlyctis sp. JEL174	12	0
9	genus	109882	1352827	Chytriomyces	2	19
10	species	388807	109882	Chytriomyces sp. WB 235A	19	0
9	genus	110080	1352827	Obelidium	0	3
10	species	110081	110080	Obelidium mucronatum	3	0
7	no rank	254789	451435	Chytridiomycetes incertae sedis	0	32
8	family	286113	254789	Synchytriaceae	0	32
9	genus	286114	286113	Synchytrium	7	25
10	species	324677	286114	Synchytrium macrosporum	25	0
7	order	451442	451435	Rhizophydiales	37	125
8	family	451449	451442	Rhizophydiaceae	76	20
9	genus	60186	451449	Rhizophydium	11	7
10	species	355337	60186	Rhizophydium sp. JEL221	4	0
10	species	355339	60186	Rhizophydium sp. MP8	3	0
8	family	451453	451442	Kappamycetaceae	0	4
9	no rank	1503099	451453	environmental samples	0	3
10	species	1503100	1503099	uncultured Kappamycetaceae	3	0
8	no rank	687208	451442	environmental samples	0	24
9	species	687209	687208	uncultured Rhizophydiales	24	0
7	order	642607	451435	Cladochytriales	1	162
8	family	64903	642607	Endochytriaceae	0	154
9	genus	109937	64903	Endochytrium	0	154
10	species	546774	109937	Endochytrium ramosum	154	0
8	family	109879	642607	Nowakowskiellaceae	0	8
