GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
GLI3	2	5	5.0	0.0
XXyac-YX65C7_A.3	2	5	5.0	0.0
RP11-1060J15.4	4	5	5.0	0.0
RP13-254B10.1	3	5	5.0	0.0
OIP5-AS1	2	4	5.0	0.0
MUC3A	3	5	5.0	0.0
TTC30B	1	5	5.0	0.0
U3.35	3	5	5.0	0.0
SLC12A7	3	5	5.0	0.0
DCDC2B	1	5	5.0	0.0
GLRA3	2	5	5.0	0.0
MT-TS1	3	5	5.0	0.0
RP11-374P20.4	2	5	5.0	0.0
ZFP41	3	5	5.0	0.0
CCR8	2	5	5.0	0.0
LRRC48	2	6	5.0	0.0
NXPE1	1	5	5.0	0.0
RP11-545I5.3	26	26	4.842857142857144	0.0
MORC4	26	26	4.842857142857144	0.0
DAP3	2	5	4.750000000000001	0.0
TTN	5	5	4.749999999999999	0.0
LINC00649	5	7	4.681818181818182	0.0
hsa-mir-6723.1	5	11	4.5	0.0
RP5-998N21.4	6	13	4.333333333333333	0.0
RP11-196G18.3	6	13	4.333333333333333	0.0
RP11-439A17.9	6	13	4.333333333333333	0.0
FARP2	4	4	4.25	0.0
CCDC125	6	6	4.2	0.0
AP000354.4	3	6	4.074074074074074	0.0
ZNF700	3	4	4.0	0.0
WBSCR16	4	4	4.0	0.0
KCNQ4	2	4	4.0	0.0
RP11-723O4.3	3	4	4.0	0.0
KIAA1875	1	3	4.0	0.0
RPH3AL	2	4	4.0	0.0
BAI2	2	4	4.0	0.0
CHEK1	2	4	4.0	0.0
LYPD3	3	4	4.0	0.0
KMT2C	3	4	4.0	0.0
RNF6P1	4	4	4.0	0.0
ALOX5	1	4	4.0	0.0
PILRA	1	3	4.0	0.0
CTD-2540B15.6	1	4	4.0	0.0
FLCN	3	4	4.0	0.0
AC018890.4	3	4	4.0	0.0
AP4S1	2	3	4.0	0.0
RPGRIP1	1	4	4.0	0.0
ERVW-1	2	4	4.0	0.0
ICK	2	4	4.0	0.0
AP002387.1	2	4	4.0	0.0
NBEAL1	4	4	4.0	0.0
TNFRSF19	2	4	4.0	0.0
LPL	1	4	4.0	0.0
IFT57	3	4	4.0	0.0
B3GALT5	3	4	4.0	0.0
DYNC1LI2	3	4	4.0	0.0
ANGPTL2	3	4	4.0	0.0
RP11-89M16.1	2	4	4.0	0.0
ZNF493	1	4	4.0	0.0
MT-RNR1	3	4	4.0	0.0
ARAP1	2	4	4.0	0.0
SEL1L3	1	4	4.0	0.0
ZNF829	2	2	4.0	0.0
MYO5A	2	4	4.0	0.0
C4orf36	5	5	4.0	0.0
WWOX	3	4	4.0	0.0
CTD-2583A14.8	2	4	4.0	0.0
RP1-168L15.5	3	4	4.0	0.0
MT-ND4L	3	4	4.0	0.0
ABHD2	3	4	4.0	0.0
RP1-96H9.5	1	4	4.0	0.0
HSD17B12	1	3	4.0	0.0
TP53BP1	3	4	3.9999999999999996	0.0
NCALD	2	4	3.999999999999999	0.0
PRUNE2	1	4	3.999999999999999	0.0
UGDH-AS1	8	9	3.9166666666666665	0.0
UBR5	3	4	3.8333333333333335	0.0
MTRNR2L8	10	13	3.833333333333333	0.0
AC007743.1	22	22	3.809523809523809	0.0
NUP43	4	4	3.6666666666666665	0.0
AL590867.1	21	21	3.6428571428571423	0.0
ATP9B	4	5	3.6000000000000005	0.0
MT-ND3	4	4	3.5	0.0
MTATP6P1	4	7	3.5	0.0
ESRG	4	4	3.5	0.0
C4orf29	2	5	3.5	0.0
EML6	3	4	3.333333333333333	0.0
POM121L10P	4	4	3.333333333333333	0.0
CTB-151G24.1	4	6	3.25	0.0
GGTLC1	3	5	3.222222222222222	0.0
LINC00969	3	3	3.1666666666666665	0.0
MAB21L3	6	6	3.1666666666666665	0.0
NDUFA7	1	3	3.142857142857143	0.0
WDPCP	3	3	3.125	0.0
PSMD9	3	4	3.1	0.0
C18orf8	2	7	3.08695652173913	0.0
MTRNR2L1	6	8	3.083333333333333	0.0
MAGEA4	1	3	3.0000000000000004	0.0
GABARAPL1	2	3	3.0000000000000004	0.0
SLC19A1	3	3	3.0000000000000004	0.0
SLC11A1	3	3	3.0000000000000004	0.0
SLFN12	3	3	3.0000000000000004	0.0
RP11-909B2.1	2	3	3.0	0.0
C19orf67	1	3	3.0	0.0
ANKAR	2	3	3.0	0.0
RP11-831F12.2	2	3	3.0	0.0
ENTPD7	1	3	3.0	0.0
SOX6	2	3	3.0	0.0
ANKRD39	3	3	3.0	0.0
FAT3	1	3	3.0	0.0
TPH2	1	3	3.0	0.0
WASF2	2	3	3.0	0.0
LAMA2	1	3	3.0	0.0
MT-TC	2	3	3.0	0.0
NAV2	2	3	3.0	0.0
BCL7B	1	3	3.0	0.0
CHD3	2	3	3.0	0.0
NBPF3	1	3	3.0	0.0
PRADC1	1	3	3.0	0.0
KCNA5	2	3	3.0	0.0
ASPH	2	3	3.0	0.0
OLFML1	1	3	3.0	0.0
AC144450.2	1	3	3.0	0.0
RP11-715J22.2	1	3	3.0	0.0
TRIP12	2	3	3.0	0.0
PLEKHG2	2	3	3.0	0.0
ZNF655	2	3	3.0	0.0
GSTTP2	1	3	3.0	0.0
MPC2	2	3	3.0	0.0
RPS23	2	3	3.0	0.0
ZNF616	2	3	3.0	0.0
SPIRE2	1	3	3.0	0.0
RP11-188P20.3	2	3	3.0	0.0
RP11-108M9.5	2	3	3.0	0.0
TIGD6	2	3	3.0	0.0
UBE3C	2	3	3.0	0.0
PGM5P2	3	3	3.0	0.0
FAM83F	2	3	3.0	0.0
PPIP5K2	2	3	3.0	0.0
SORL1	1	2	3.0	0.0
CSMD2	2	3	3.0	0.0
ITGB2-AS1	1	3	3.0	0.0
TEX10	2	3	3.0	0.0
C12orf50	2	2	3.0	0.0
VIT	2	3	3.0	0.0
RP11-1036E20.7	1	3	3.0	0.0
RAF1	1	3	3.0	0.0
SLC1A3	1	3	3.0	0.0
RAI1	2	3	3.0	0.0
GABRE	1	3	3.0	0.0
GABRP	2	3	3.0	0.0
RN7SL575P	1	3	3.0	0.0
SCRG1	2	3	3.0	0.0
ZNF121	2	3	3.0	0.0
RECQL5	1	3	3.0	0.0
RAE1	1	3	3.0	0.0
CENPP	2	3	3.0	0.0
NR6A1	1	3	3.0	0.0
C8orf44	1	3	3.0	0.0
NADK2	1	3	3.0	0.0
TFB1M	1	3	3.0	0.0
UHRF2P1	2	3	3.0	0.0
C20orf96	1	3	3.0	0.0
XKR4	1	3	3.0	0.0
PAPL	1	3	3.0	0.0
MECR	2	3	3.0	0.0
DCLRE1C	2	3	3.0	0.0
TRAK2	2	3	3.0	0.0
RP11-380O24.1	2	3	3.0	0.0
TRAF6	1	3	3.0	0.0
CRB1	1	3	3.0	0.0
SESN3	3	3	3.0	0.0
AL022393.7	1	3	3.0	0.0
PHRF1	1	3	3.0	0.0
CAPN2	2	3	3.0	0.0
RUSC1-AS1	2	3	3.0	0.0
EML4	1	2	3.0	0.0
AC016903.1	2	3	3.0	0.0
FAM222A	1	3	3.0	0.0
RP11-725M22.1	1	3	3.0	0.0
FAM199X	3	3	3.0	0.0
JAKMIP3	3	3	3.0	0.0
CLSPN	1	3	3.0	0.0
DLX1	3	3	3.0	0.0
TKT	2	3	3.0	0.0
RP11-680F20.10	2	3	3.0	0.0
AHRR	2	3	3.0	0.0
RP13-270P17.2	1	3	3.0	0.0
SULT1B1	3	3	3.0	0.0
APOE	1	3	3.0	0.0
NRGN	2	3	3.0	0.0
STXBP1	1	3	3.0	0.0
ACADS	1	3	3.0	0.0
SMAGP	3	3	3.0	0.0
IGDCC3	2	3	3.0	0.0
ZNF316	2	3	3.0	0.0
PASK	2	3	3.0	0.0
NNAT	2	3	3.0	0.0
EIF4A1	3	4	3.0	0.0
FANCD2	1	2	3.0	0.0
RP11-315I20.1	2	3	3.0	0.0
SPP1	1	3	3.0	0.0
RP11-867G23.3	2	3	3.0	0.0
LPHN3	3	3	3.0	0.0
ANO2	1	2	2.9999999999999996	0.0
KLHL42	2	3	2.9999999999999996	0.0
ZNF423	2	3	2.9999999999999996	0.0
TMEM212	4	5	2.9999999999999996	0.0
FRYL	1	2	2.9999999999999996	0.0
SNX29P2	3	3	2.9999999999999996	0.0
RGS7	1	3	2.9999999999999996	0.0
ADAMTSL3	5	7	2.928571428571429	0.0
RP11-158I9.7	4	5	2.8666666666666667	0.0
LCLAT1	3	3	2.8666666666666663	0.0
MTRNR2L12	7	10	2.833333333333333	0.0
ENTPD1	3	3	2.8	0.0
RBFADN	1	4	2.6666666666666665	0.0
AC159540.1	2	3	2.6666666666666665	0.0
NFAT5	1	3	2.625	0.0
MTRNR2L2	8	10	2.583333333333333	0.0
TIMM50	3	3	2.5476190476190474	0.0
ZSCAN30	4	4	2.533333333333333	0.0
MX2	1	1	2.5	0.0
MCC	2	3	2.5	0.0
NCAPH2	2	4	2.5	0.0
CDH6	2	2	2.5	0.0
CRB3	2	3	2.5	0.0
AC000036.4	2	4	2.5	0.0
BAD	2	3	2.5	0.0
GAN	2	3	2.5	0.0
EFCAB11	1	2	2.5	0.0
MYADM	2	3	2.4444444444444446	0.0
NEDD4L	2	3	2.4	0.0
MICAL3	1	2	2.375	0.0
YWHAQP5	3	3	2.333333333333333	0.0
CLCN3	1	2	2.333333333333333	0.0
FBRSL1	2	4	2.2857142857142856	0.0
SLC12A9	2	2	2.25	0.0
GLIPR1	2	5	2.25	0.0
ACO1	2	3	2.25	0.0
RP11-946L20.4	4	4	2.25	0.0
ZNF396	4	4	2.25	0.0
GGT1	3	4	2.1781803542673104	0.0
SETD7	3	5	2.125	0.0
RP11-483P21.3	2	3	2.125	0.0
SFXN5	1	2	2.1	0.0
MTND1P23	5	5	2.083333333333333	0.0
PPFIA1	1	2	2.0000000000000004	0.0
MTRR	2	2	2.0000000000000004	0.0
UQCC1	2	2	2.0000000000000004	0.0
DMPK	2	2	2.0000000000000004	0.0
CA1	1	2	2.0000000000000004	0.0
LINC00514	2	3	2.0	0.0
RP11-752L20.5	1	2	2.0	0.0
A2ML1	1	2	2.0	0.0
AC019109.1	1	2	2.0	0.0
RP11-80H5.9	1	2	2.0	0.0
C7orf55-LUC7L2	2	2	2.0	0.0
C10orf76	1	2	2.0	0.0
IFNAR1	1	2	2.0	0.0
NECAP2	1	2	2.0	0.0
MCM7	1	2	2.0	0.0
ITK	2	2	2.0	0.0
HAVCR2	1	2	2.0	0.0
B3GNT2	1	2	2.0	0.0
ELK3	1	2	2.0	0.0
AC107079.1	1	2	2.0	0.0
PDDC1	1	2	2.0	0.0
ORC4	1	2	2.0	0.0
UBQLN1	1	2	2.0	0.0
JMJD6	1	2	2.0	0.0
SPEG	2	3	2.0	0.0
DNAJC22	1	2	2.0	0.0
SPEN	1	2	2.0	0.0
FAR2	1	2	2.0	0.0
RP5-857K21.11	4	4	2.0	0.0
GTPBP10	1	2	2.0	0.0
AHSA2	1	2	2.0	0.0
GLTSCR1L	1	2	2.0	0.0
LAMA4	1	2	2.0	0.0
LCMT2	1	2	2.0	0.0
AGBL3	1	2	2.0	0.0
MT-TT	2	2	2.0	0.0
ALDH16A1	2	2	2.0	0.0
C2orf61	1	2	2.0	0.0
GGA1	1	3	2.0	0.0
CCDC116	2	2	2.0	0.0
NF2	2	2	2.0	0.0
MORN4	2	2	2.0	0.0
TERF2	1	2	2.0	0.0
RP11-692C24.2	1	2	2.0	0.0
GALNT7	1	2	2.0	0.0
MT-ND2	3	3	2.0	0.0
EMC1	1	2	2.0	0.0
ZFYVE26	2	2	2.0	0.0
EMC3	2	2	2.0	0.0
C1orf158	1	2	2.0	0.0
LRWD1	1	2	2.0	0.0
DCAF10	1	1	2.0	0.0
ZFYVE20	2	2	2.0	0.0
DDX54	1	2	2.0	0.0
SPTA1	2	2	2.0	0.0
RP1-228P16.3	1	2	2.0	0.0
PSD3	1	2	2.0	0.0
UQCR11	1	2	2.0	0.0
STYX	1	2	2.0	0.0
SLC6A20	1	2	2.0	0.0
RNMT	2	2	2.0	0.0
EIF6	2	2	2.0	0.0
NARFL	2	2	2.0	0.0
RP11-114H7.1	1	2	2.0	0.0
CELA1	1	2	2.0	0.0
VTA1	2	2	2.0	0.0
SNORD10	3	4	2.0	0.0
RP11-182I10.3	2	3	2.0	0.0
GBX2	1	2	2.0	0.0
DGKG	2	2	2.0	0.0
RP11-641A6.2	1	2	2.0	0.0
Y_RNA.734	1	2	2.0	0.0
TUG1	1	2	2.0	0.0
RP11-96B5.4	1	2	2.0	0.0
DARS2	2	2	2.0	0.0
ZNF284	2	2	2.0	0.0
STX2	1	2	2.0	0.0
DPP6	1	1	2.0	0.0
SNAI3-AS1	2	2	2.0	0.0
H3F3A	1	2	2.0	0.0
ADAP2	1	2	2.0	0.0
PCDH12	1	2	2.0	0.0
CROCCP3	1	2	2.0	0.0
FAHD2A	1	2	2.0	0.0
ST18	1	2	2.0	0.0
TGIF2	2	2	2.0	0.0
ZNHIT1	2	2	2.0	0.0
RP11-163N6.2	1	2	2.0	0.0
SLC5A6	2	2	2.0	0.0
CTA-398F10.1	2	2	2.0	0.0
UBE4A	1	2	2.0	0.0
CLEC16A	1	2	2.0	0.0
PRKCD	1	2	2.0	0.0
RP11-688I9.2	1	2	2.0	0.0
LDOC1	1	2	2.0	0.0
CTC-490E21.10	2	2	2.0	0.0
TCL6	1	2	2.0	0.0
PRR3	2	2	2.0	0.0
RABGAP1L	1	1	2.0	0.0
ERP27	2	2	2.0	0.0
KIAA1984	1	2	2.0	0.0
RP11-38P22.2	2	2	2.0	0.0
DSTYK	2	2	2.0	0.0
AC025165.8	1	2	2.0	0.0
RP11-234K24.3	1	2	2.0	0.0
TEX15	2	2	2.0	0.0
TEX14	1	2	2.0	0.0
BIRC6	2	2	2.0	0.0
RP11-462D18.2	1	2	2.0	0.0
APBA2	2	2	2.0	0.0
ATG13	1	2	2.0	0.0
LINC00473	1	2	2.0	0.0
MBTD1	1	2	2.0	0.0
RP11-593P24.2	1	2	2.0	0.0
GLI1	1	2	2.0	0.0
AC011718.1	1	2	2.0	0.0
NCOR2	1	1	2.0	0.0
CNIH3	1	2	2.0	0.0
ATP2A2	1	2	2.0	0.0
CELSR3	2	2	2.0	0.0
LHX9	1	1	2.0	0.0
RSPH3	1	2	2.0	0.0
TRMT1L	2	2	2.0	0.0
NFATC3	1	2	2.0	0.0
PTCHD4	1	2	2.0	0.0
RP1-1J6.2	1	2	2.0	0.0
CTD-2332E11.2	1	2	2.0	0.0
MARK2P4	2	2	2.0	0.0
R3HDM2	2	2	2.0	0.0
FKRP	1	2	2.0	0.0
ARPC5	2	2	2.0	0.0
RP11-301L8.2	2	2	2.0	0.0
STAM2	1	2	2.0	0.0
ANKZF1	1	2	2.0	0.0
AQP4-AS1	1	2	2.0	0.0
AC090587.2	1	2	2.0	0.0
RP11-286E11.1	2	2	2.0	0.0
WAC	1	2	2.0	0.0
AC091948.1	1	2	2.0	0.0
VCAN	1	2	2.0	0.0
PI4KA	2	2	2.0	0.0
CEACAM21	1	2	2.0	0.0
TMEM104	2	2	2.0	0.0
DPEP2	1	2	2.0	0.0
CEACAM3	1	2	2.0	0.0
CEACAM16	1	2	2.0	0.0
SPAG17	1	2	2.0	0.0
ELF3	2	2	2.0	0.0
GS1-256O22.1	1	2	2.0	0.0
SMURF1	1	2	2.0	0.0
U3.77	1	2	2.0	0.0
SRSF4	2	2	2.0	0.0
ZNF521	1	2	2.0	0.0
Z95114.7	1	2	2.0	0.0
TMEM140	1	2	2.0	0.0
AC024592.9	1	2	2.0	0.0
MUC19	1	2	2.0	0.0
RP11-621H8.2	1	2	2.0	0.0
KRT7	1	1	2.0	0.0
SOX10	1	2	2.0	0.0
AKT3	2	2	2.0	0.0
TM9SF3	2	2	2.0	0.0
SLC30A3	1	2	2.0	0.0
PI4K2A	1	2	2.0	0.0
TIAL1	1	2	2.0	0.0
VMAC	1	2	2.0	0.0
GPRIN3	2	2	2.0	0.0
RNF39	2	2	2.0	0.0
OR4C4P	1	2	2.0	0.0
XKR9	1	2	2.0	0.0
RP11-404G16.2	1	2	2.0	0.0
SET	1	2	2.0	0.0
AC093818.1	1	2	2.0	0.0
NR2F2	1	2	2.0	0.0
AC092171.4	2	2	2.0	0.0
AC131025.8	2	2	2.0	0.0
FAM57A	1	2	2.0	0.0
ADPRH	1	2	2.0	0.0
TAX1BP1	1	2	2.0	0.0
RP4-569D19.5	1	2	2.0	0.0
RP11-122C21.1	2	2	2.0	0.0
CYP51P3	1	2	2.0	0.0
ASPHD2	2	2	2.0	0.0
NUDT12	1	2	2.0	0.0
DEPDC1B	1	2	2.0	0.0
MTND5P28	1	2	2.0	0.0
SCAND1	1	2	2.0	0.0
TSPAN17	1	2	2.0	0.0
PRDM14	1	2	2.0	0.0
ADPRHL2	2	2	2.0	0.0
ADAMTS15	1	2	2.0	0.0
BTAF1	1	2	2.0	0.0
INPP4B	1	2	2.0	0.0
FRMD4A	1	2	2.0	0.0
ACADVL	1	2	2.0	0.0
PIP5K1B	1	2	2.0	0.0
WIPI2	1	1	2.0	0.0
METTL3	1	2	2.0	0.0
CCBL2	1	2	2.0	0.0
KBTBD12	1	2	2.0	0.0
LA16c-358B7.3	2	2	2.0	0.0
AL359195.1	1	2	2.0	0.0
AC096669.1	1	2	2.0	0.0
AJAP1	1	2	2.0	0.0
PGLYRP2	1	2	2.0	0.0
ODF2L	2	3	2.0	0.0
ZNF451	1	2	2.0	0.0
BNIP3L	1	2	2.0	0.0
CXorf23	1	2	2.0	0.0
NUP214	1	2	2.0	0.0
SRGAP3	1	1	2.0	0.0
GRHPR	1	2	2.0	0.0
ERLIN2	1	2	2.0	0.0
SIK2	1	2	2.0	0.0
NUBP2	1	2	2.0	0.0
RP11-1099M24.8	2	2	2.0	0.0
MAP4	1	2	2.0	0.0
HSPA12A	1	2	2.0	0.0
RPL5P13	1	2	2.0	0.0
RP11-339B21.8	1	2	2.0	0.0
KIAA1671	1	2	2.0	0.0
WFDC1	1	2	2.0	0.0
MASP2	2	2	2.0	0.0
SLC9A4	2	2	2.0	0.0
C16orf91	1	2	2.0	0.0
AC007620.3	1	2	2.0	0.0
ATXN2	1	2	2.0	0.0
LARS2	2	2	2.0	0.0
ARHGAP40	1	2	2.0	0.0
AP000350.4	1	2	2.0	0.0
DNAH3	2	2	2.0	0.0
ENDOV	2	2	2.0	0.0
KIAA0232	2	2	2.0	0.0
FOXK1	2	2	2.0	0.0
LINC00664	2	2	2.0	0.0
PPID	1	2	2.0	0.0
SLC25A13	1	2	2.0	0.0
OOEP	2	2	2.0	0.0
CARD8	1	2	2.0	0.0
ASRGL1	1	2	2.0	0.0
AF013593.1	1	2	2.0	0.0
RP11-182J23.1	2	2	2.0	0.0
MRPS14	1	2	2.0	0.0
GBP3	2	2	2.0	0.0
FECH	1	2	2.0	0.0
RP11-480G7.2	2	2	2.0	0.0
FCGR2A	2	2	2.0	0.0
TEX2	1	2	2.0	0.0
THAP3	2	2	2.0	0.0
VWA8	2	2	2.0	0.0
RP11-215P8.3	1	2	2.0	0.0
GREB1	2	2	2.0	0.0
OR10A5	2	2	2.0	0.0
SUPT16H	1	2	2.0	0.0
BACH1-IT2	1	2	2.0	0.0
snoU13.294	1	2	2.0	0.0
FTO	1	2	2.0	0.0
TMCO5B	1	2	2.0	0.0
IDH1	2	2	2.0	0.0
DNMBP-AS1	2	2	2.0	0.0
NEK1	1	2	2.0	0.0
FAM177A1	2	2	2.0	0.0
RNA5SP136	1	2	2.0	0.0
LHFPL4	1	2	2.0	0.0
AC005562.1	1	2	2.0	0.0
CBL	1	2	2.0	0.0
WDFY2	1	2	2.0	0.0
XAF1	1	2	2.0	0.0
RP11-838N2.3	2	2	2.0	0.0
RP11-797H7.1	1	2	2.0	0.0
SH2D3A	1	2	2.0	0.0
IMPDH2	2	2	2.0	0.0
RP11-65G9.1	1	2	2.0	0.0
GRWD1	1	2	2.0	0.0
HTN1	1	2	2.0	0.0
PAX5	1	2	2.0	0.0
E2F7	2	2	2.0	0.0
KRTAP19-8	2	2	2.0	0.0
ADRA1B	2	2	2.0	0.0
COA5	1	2	2.0	0.0
NMT2	1	2	2.0	0.0
XXbac-BPG308K3.6	1	2	2.0	0.0
FBXO41	1	2	2.0	0.0
SNORA1.4	1	2	2.0	0.0
MIA3	1	1	2.0	0.0
CERS3	2	2	2.0	0.0
MICB	2	2	2.0	0.0
PHF14	2	2	2.0	0.0
ERI2	2	2	2.0	0.0
TEKT4P2	2	2	2.0	0.0
RP11-24J23.2	2	2	2.0	0.0
USP28	2	2	2.0	0.0
RP11-482M8.1	1	2	2.0	0.0
RP11-231K24.2	1	2	2.0	0.0
SCIMP	2	2	2.0	0.0
RP3-429O6.1	1	2	2.0	0.0
RP11-344E13.3	2	2	2.0	0.0
ACACB	2	2	2.0	0.0
AC103828.1	1	2	2.0	0.0
ARHGEF33	1	2	2.0	0.0
MIR663A	1	2	2.0	0.0
RP11-106M7.1	2	2	2.0	0.0
DDX60L	1	2	2.0	0.0
ACAA1	1	2	2.0	0.0
RP11-3J10.4	1	2	2.0	0.0
MTND5P1	1	2	2.0	0.0
CTB-180A7.8	1	2	2.0	0.0
EFCAB13	2	2	2.0	0.0
VPS53	1	1	2.0	0.0
AIF1	1	2	2.0	0.0
CEP350	2	2	1.9999999999999998	0.0
PARP10	2	2	1.9999999999999998	0.0
MUC4	1	2	1.9999999999999998	0.0
METTL1	2	2	1.9999999999999998	0.0
RUNDC3A	1	2	1.9999999999999998	0.0
ADM	2	2	1.9999999999999998	0.0
PDE4DIP	1	2	1.9999999999999998	0.0
RPUSD3	1	1	1.9999999999999998	0.0
CD3G	3	4	1.9999999999999998	0.0
THADA	1	2	1.9999999999999998	0.0
MTMR4	1	2	1.9999999999999998	0.0
CNOT6L	2	2	1.9999999999999996	0.0
AGTRAP	2	2	1.9999999999999996	0.0
ANO1	1	2	1.9999999999999996	0.0
NSUN4	1	2	1.9999999999999996	0.0
TNFRSF25	1	2	1.9999999999999993	0.0
TPTEP1	4	4	1.976190476190476	0.0
TRIM22	7	7	1.9666666666666666	0.0
STON1-GTF2A1L	1	3	1.875	0.0
FAM228B	4	6	1.8571428571428572	0.0
TATDN1	1	2	1.7999999999999998	0.0
OR2H1	2	2	1.777777777777778	0.0
CAP2	1	2	1.714285714285714	0.0
WDR90	1	1	1.6666666666666667	0.0
MAGI3	1	1	1.6666666666666665	0.0
AL109763.2	3	5	1.6666666666666665	0.0
CD1C	2	2	1.6666666666666665	0.0
TFPI	2	3	1.6666666666666665	0.0
ISG20L2	3	3	1.6333333333333333	0.0
ATMIN	2	2	1.6	0.0
INADL	1	2	1.5999999999999999	0.0
IQCJ-SCHIP1	1	6	1.565217391304348	0.0
