ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa_piR_007336|gb|DQ580006|Homo_sapiens:2:106681212:106681238:Minus	2	4	4.0	0.0
hsa_piR_015011|gb|DQ590530|Homo_sapiens:16:87823131:87823160:Plus	2	3	3.0	0.0
hsa_piR_004152|gb|DQ575658|Homo_sapiens:5:139120743:139120768:Plus	2	3	3.0	0.0
hsa_piR_019091|gb|DQ596211|Homo_sapiens:14:22840554:22840580:Minus	2	3	3.0	0.0
hsa_piR_011968|gb|DQ586183|Homo_sapiens:5:126543422:126543451:Minus	2	3	3.0	0.0
hsa_piR_001159|gb|DQ571511|Homo_sapiens:17:16284116:16284145:Plus	2	3	3.0	0.0
hsa_piR_011374|gb|DQ585363|Homo_sapiens:7:100283788:100283817:Plus	2	3	3.0	0.0
hsa_piR_005336|gb|DQ577346|Homo_sapiens:1:101494551:101494577:Plus	2	3	3.0	0.0
hsa_piR_007635|gb|DQ580405|Homo_sapiens:11:46740597:46740623:Minus	3	3	3.0	0.0
hsa_piR_001652|gb|DQ572240|Homo_sapiens:6:26212308:26212336:Plus	2	3	3.0	0.0
hsa_piR_016677|gb|DQ592953|Homo_sapiens:2:205927199:205927228:Plus	3	3	2.5	0.0
hsa_piR_004531|gb|DQ576233|Homo_sapiens:6:31698835:31698864:Plus	2	2	2.0	0.0
hsa_piR_001421|gb|DQ571955|Homo_sapiens:17:53437520:53437548:Minus	1	2	2.0	0.0
hsa_piR_022367|gb|DQ600607|Homo_sapiens:8:127649589:127649617:Plus	1	2	2.0	0.0
hsa_piR_004309|gb|DQ575884|Homo_sapiens:2:47361402:47361433:Minus	2	2	2.0	0.0
hsa_piR_020326|gb|DQ597916|Homo_sapiens:3:15524502:15524532:Plus	2	2	2.0	0.0
hsa_piR_017194|gb|DQ593767|Homo_sapiens:18:45272066:45272097:Minus	2	2	2.0	0.0
hsa_piR_011181|gb|DQ585088|Homo_sapiens:4:106625465:106625491:Plus	2	2	2.0	0.0
hsa_piR_008942|gb|DQ582126|Homo_sapiens:20:62033661:62033689:Plus	1	2	2.0	0.0
hsa_piR_000925|gb|DQ571174|Homo_sapiens:5:120979901:120979929:Plus	2	2	2.0	0.0
hsa_piR_011734|gb|DQ585879|Homo_sapiens:18:11651398:11651425:Minus	1	2	2.0	0.0
hsa_piR_008904|gb|DQ582083|Homo_sapiens:Y:24737051:24737076:Minus	1	2	2.0	0.0
hsa_piR_006613|gb|DQ579049|Homo_sapiens:9:15517444:15517470:Minus	2	2	2.0	0.0
hsa_piR_006658|gb|DQ579110|Homo_sapiens:6:26393505:26393531:Minus	1	2	2.0	0.0
hsa_piR_010360|gb|DQ583947|Homo_sapiens:10:106474935:106474961:Minus	1	2	2.0	0.0
hsa_piR_008890|gb|DQ582061|Homo_sapiens:Y:24735875:24735900:Plus	2	2	1.5	0.0
hsa_piR_001312|gb|DQ571813|Homo_sapiens:2:156965943:156965973:Minus	5	5	1.2833333333333332	0.0
hsa_piR_018570|gb|DQ595536|Homo_sapiens:2:156965941:156965972:Minus	5	5	1.2833333333333332	0.0
hsa_piR_018569|gb|DQ595533|Homo_sapiens:4:101908752:101908780:Plus	5	5	1.2833333333333332	0.0
hsa_piR_020813|gb|DQ598646|Homo_sapiens:1:31213600:31213629:Minus	2	2	1.0	0.0
hsa_piR_015676|gb|DQ591422|Homo_sapiens:9:114909084:114909113:Minus	1	1	1.0	0.0
hsa_piR_010451|gb|DQ584078|Homo_sapiens:3:130061205:130061233:Plus	1	1	1.0	0.0
hsa_piR_002158|gb|DQ572892|Homo_sapiens:16:70349813:70349841:Minus	1	1	1.0	0.0
hsa_piR_002528|gb|DQ573413|Homo_sapiens:11:100033503:100033531:Plus	1	1	1.0	0.0
hsa_piR_000045|gb|DQ569993|Homo_sapiens:10:70184970:70184999:Plus	1	1	1.0	0.0
hsa_piR_009017|gb|DQ582219|Homo_sapiens:3:102778202:102778227:Minus	1	1	1.0	0.0
hsa_piR_006498|gb|DQ578883|Homo_sapiens:20:62033654:62033681:Plus	1	1	1.0	0.0
hsa_piR_019911|gb|DQ597340|Homo_sapiens:14:20930222:20930253:Minus	1	1	1.0	0.0
hsa_piR_007597|gb|DQ580357|Homo_sapiens:16:2589497:2589526:Plus	1	1	1.0	0.0
hsa_piR_018165|gb|DQ595023|Homo_sapiens:14:102873935:102873963:Plus	1	1	1.0	0.0
hsa_piR_010799|gb|DQ584569|Homo_sapiens:X:70099628:70099653:Plus	1	1	1.0	0.0
hsa_piR_002258|gb|DQ573047|Homo_sapiens:15:60296340:60296368:Minus	1	1	1.0	0.0
hsa_piR_020828|gb|DQ598675|Homo_sapiens:2:149355860:149355890:Minus	1	1	1.0	0.0
hsa_piR_017033|gb|DQ593538|Homo_sapiens:20:17891355:17891384:Minus	1	1	1.0	0.0
hsa_piR_000798|gb|DQ570996|Homo_sapiens:10:122104354:122104385:Minus	1	1	1.0	0.0
hsa_piR_023078|gb|DQ601556|Homo_sapiens:22:16627718:16627745:Minus	1	1	1.0	0.0
hsa_piR_015949|gb|DQ591785|Homo_sapiens:8:28970634:28970663:Plus	1	1	1.0	0.0
hsa_piR_005410|gb|DQ577440|Homo_sapiens:16:65210819:65210847:Minus	1	1	1.0	0.0
hsa_piR_003714|gb|DQ575043|Homo_sapiens:6:18475940:18475969:Minus	1	1	1.0	0.0
hsa_piR_015099|gb|DQ590642|Homo_sapiens:19:47056699:47056724:Plus	1	1	1.0	0.0
hsa_piR_009903|gb|DQ583334|Homo_sapiens:6:26232436:26232462:Plus	1	1	1.0	0.0
hsa_piR_012493|gb|DQ586898|Homo_sapiens:9:131437419:131437444:Plus	1	1	1.0	0.0
hsa_piR_019050|gb|DQ596155|Homo_sapiens:15:64582204:64582231:Minus	1	1	1.0	0.0
hsa_piR_001168|gb|DQ571524|Homo_sapiens:2:117497628:117497655:Plus	1	1	1.0	0.0
hsa_piR_004346|gb|DQ575985|Homo_sapiens:16:28309157:28309184:Minus	1	1	1.0	0.0
hsa_piR_004275|gb|DQ575834|Homo_sapiens:2:113121130:113121156:Plus	1	1	1.0	0.0
hsa_piR_006770|gb|DQ579246|Homo_sapiens:16:10984291:10984316:Plus	1	1	1.0	0.0
hsa_piR_016975|gb|DQ593415|Homo_sapiens:19:54685976:54686003:Plus	1	1	1.0	0.0
hsa_piR_003239|gb|DQ574391|Homo_sapiens:9:134885947:134885976:Plus	1	1	1.0	0.0
hsa_piR_017458|gb|DQ594126|Homo_sapiens:1:31213602:31213628:Minus	2	2	1.0	0.0
hsa_piR_010894|gb|DQ584698|Homo_sapiens:8:68660258:68660288:Minus	1	1	1.0	0.0
hsa_piR_010830|gb|DQ584610|Homo_sapiens:11:120100:120129:Minus	1	1	1.0	0.0
hsa_piR_000801|gb|DQ570999|Homo_sapiens:17:72069314:72069345:Plus	1	1	1.0	0.0
hsa_piR_001311|gb|DQ571812|Homo_sapiens:3:15524505:15524533:Plus	4	4	0.95	0.0
hsa_piR_017716|gb|DQ594453|Homo_sapiens:6:126143128:126143158:Minus	1	1	0.5	0.0
hsa_piR_009380|gb|DQ582680|Homo_sapiens:Y:24735877:24735902:Plus	1	1	0.5	0.0
hsa_piR_017104|gb|DQ593636|Homo_sapiens:6:133179659:133179687:Plus	1	1	0.5	0.0
hsa_piR_005271|gb|DQ577259|Homo_sapiens:6:133179660:133179685:Plus	1	1	0.5	0.0
hsa_piR_009295|gb|DQ582567|Homo_sapiens:17:7969790:7969818:Plus	1	1	0.2	0.0
