depth	level	ID	parentID	name	readCount_direct	readCount_inherited
6	genus	373984	1185	Rivularia	0	21
7	species	373994	373984	Rivularia sp. PCC 7116	21	0
4	order	1189	1117	Stigonematales	0	4
5	genus	1190	1189	Fischerella	0	4
6	species	741277	1190	Fischerella sp. JSC-11	4	0
4	order	1212	1117	Prochlorales	0	7
5	family	1217	1212	Prochlorococcaceae	0	7
6	genus	1218	1217	Prochlorococcus	0	7
7	species	1219	1218	Prochlorococcus marinus	2	5
4	order	52604	1117	Pleurocapsales	0	17
5	genus	52607	52604	Xenococcus	0	3
6	species	102125	52607	Xenococcus sp. PCC 7305	3	0
5	genus	54298	52604	Chroococcidiopsis	0	10
6	species	54299	54298	Chroococcidiopsis thermalis	0	10
7	no rank	251229	54299	Chroococcidiopsis thermalis PCC 7203	10	0
5	genus	102115	52604	Stanieria	0	4
6	species	102116	102115	Stanieria cyanosphaera	0	4
7	no rank	111780	102116	Stanieria cyanosphaera PCC 7437	4	0
4	class	307596	1117	Gloeobacteria	0	23
5	order	307595	307596	Gloeobacterales	0	23
6	genus	33071	307595	Gloeobacter	0	23
7	species	33072	33071	Gloeobacter violaceus	0	20
8	no rank	251221	33072	Gloeobacter violaceus PCC 7421	20	0
7	species	1416614	33071	Gloeobacter kilaueensis	0	3
8	no rank	1183438	1416614	Gloeobacter kilaueensis JS1	3	0
4	subclass	1301283	1117	Oscillatoriophycideae	95	550
5	order	1118	1301283	Chroococcales	35	303
6	genus	1125	1118	Microcystis	7	5
7	species	1126	1125	Microcystis aeruginosa	5	0
6	genus	1129	1118	Synechococcus	11	77
7	species	32046	1129	Synechococcus elongatus	6	0
7	species	32049	1129	Synechococcus sp. PCC 7002	3	0
7	species	69042	1129	Synechococcus sp. WH 5701	44	0
7	species	91464	1129	Synechococcus sp. PCC 7335	5	0
7	species	221360	1129	Synechococcus sp. RS9917	5	0
7	species	321327	1129	Synechococcus sp. JA-3-3Ab	4	0
7	species	1280380	1129	Synechococcus sp. KORDI-100	3	0
6	genus	1142	1118	Synechocystis	4	0
6	genus	43988	1118	Cyanothece	2	23
7	species	391612	43988	Cyanothece sp. CCY0110	5	0
7	species	395961	43988	Cyanothece sp. PCC 7425	16	0
6	genus	102231	1118	Gloeocapsa	0	5
7	species	1173026	102231	Gloeocapsa sp. PCC 7428	5	0
6	genus	102234	1118	Cyanobacterium	1	8
7	species	102235	102234	Cyanobacterium stanieri	0	5
8	no rank	292563	102235	Cyanobacterium stanieri PCC 7202	5	0
7	species	379064	102234	Cyanobacterium aponinum	0	3
8	no rank	755178	379064	Cyanobacterium aponinum PCC 10605	3	0
6	genus	146785	1118	Thermosynechococcus	4	57
7	species	146786	146785	Thermosynechococcus elongatus	0	57
8	no rank	197221	146786	Thermosynechococcus elongatus BP-1	57	0
6	genus	167375	1118	Cyanobium	0	8
7	species	59930	167375	Cyanobium gracile	0	8
8	no rank	292564	59930	Cyanobium gracile PCC 6307	8	0
6	genus	217161	1118	Chamaesiphon	0	64
7	species	1173032	217161	Chamaesiphon minutus	0	64
8	no rank	1173020	1173032	Chamaesiphon minutus PCC 6605	64	0
6	genus	582491	1118	Rubidibacter	0	21
7	species	582514	582491	Rubidibacter lacunae	0	21
8	no rank	582515	582514	Rubidibacter lacunae KORDI 51-2	21	0
5	order	1150	1301283	Oscillatoriales	65	147
6	genus	1152	1150	Pseudanabaena	0	17
7	species	82654	1152	Pseudanabaena sp. PCC 7367	3	0
7	species	927669	1152	Pseudanabaena biceps	0	14
8	no rank	927668	927669	Pseudanabaena biceps PCC 7429	14	0
6	genus	1158	1150	Oscillatoria	0	11
7	species	118323	1158	Oscillatoria acuminata	0	5
8	no rank	56110	118323	Oscillatoria acuminata PCC 6304	5	0
7	species	482564	1158	Oscillatoria nigro-viridis	0	6
8	no rank	179408	482564	Oscillatoria nigro-viridis PCC 7112	6	0
6	genus	28073	1150	Lyngbya	32	4
7	species	313612	28073	Lyngbya sp. PCC 8106	4	0
6	genus	35823	1150	Arthrospira	1	8
7	species	118562	35823	Arthrospira platensis	0	5
8	no rank	634502	118562	Arthrospira platensis str. Paraca	5	0
7	species	376219	35823	Arthrospira sp. PCC 8005	3	0
6	genus	44471	1150	Microcoleus	0	8
7	species	119532	44471	Microcoleus vaginatus	0	6
8	no rank	756067	119532	Microcoleus vaginatus FGP-2	6	0
6	no rank	44887	1150	unclassified Oscillatoriales	0	30
7	species	864702	44887	Oscillatoriales cyanobacterium JSC-12	30	0
6	genus	47251	1150	Leptolyngbya	4	16
7	species	102129	47251	Leptolyngbya sp. PCC 7375	11	0
7	species	1385935	47251	Leptolyngbya sp. Heron Island J	3	0
6	genus	54304	1150	Planktothrix	0	3
7	species	1160	54304	Planktothrix agardhii	0	3
8	no rank	388467	1160	Planktothrix agardhii NIVA-CYA 126/8	3	0
6	genus	241421	1150	Crinalium	0	3
7	species	241425	241421	Crinalium epipsammum	0	3
8	no rank	1173022	241425	Crinalium epipsammum PCC 9333	3	0
6	genus	669368	1150	Coleofasciculus	0	9
7	species	64178	669368	Coleofasciculus chthonoplastes	0	9
8	no rank	118168	64178	Coleofasciculus chthonoplastes PCC 7420	9	0
3	phylum	1224	2	Proteobacteria	3312	17618
4	class	1236	1224	Gammaproteobacteria	2104	3028
5	order	72273	1236	Thiotrichales	0	65
6	family	34064	72273	Francisellaceae	0	16
7	genus	262	34064	Francisella	15	1
6	family	135616	72273	Piscirickettsiaceae	1	10
7	genus	28884	135616	Hydrogenovibrio	0	7
8	species	28885	28884	Hydrogenovibrio marinus	0	7
9	no rank	1123513	28885	Hydrogenovibrio marinus DSM 11271	7	0
7	genus	40222	135616	Methylophaga	0	3
8	species	392484	40222	Methylophaga thiooxydans	0	3
9	no rank	637616	392484	Methylophaga thiooxydans DMS010	3	0
6	family	135617	72273	Thiotrichaceae	0	38
7	genus	1021	135617	Beggiatoa	0	38
8	species	1022	1021	Beggiatoa alba	0	22
9	no rank	395493	1022	Beggiatoa alba B18LD	22	0
8	species	422289	1021	Beggiatoa sp. PS	16	0
5	order	72274	1236	Pseudomonadales	5	973
6	family	468	72274	Moraxellaceae	13	145
7	genus	469	468	Acinetobacter	36	87
8	species	40214	469	Acinetobacter johnsonii	0	6
9	no rank	575586	40214	Acinetobacter johnsonii SH046	6	0
8	species	40215	469	Acinetobacter junii	4	6
9	no rank	575587	40215	Acinetobacter junii SH205	6	0
8	species	62977	469	Acinetobacter sp. ADP1	3	0
8	species	466088	469	Acinetobacter sp. Ver3	6	0
8	species	632955	469	Acinetobacter rudis	0	3
9	no rank	421052	632955	Acinetobacter rudis CIP 110305	3	0
8	species group	909768	469	Acinetobacter calcoaceticus/baumannii complex	3	27
9	species	470	909768	Acinetobacter baumannii	15	11
10	no rank	903921	470	Acinetobacter baumannii Naval-82	6	0
8	species	1071390	469	Acinetobacter sp. NBRC 100985	3	0
8	species	1219382	469	Acinetobacter nectaris	0	3
9	no rank	1392540	1219382	Acinetobacter nectaris CIP 110549	3	0
8	species	1485002	469	Acinetobacter sp. ETR1	8	0
8	species	1507807	469	Acinetobacter sp. MII	11	0
7	genus	475	468	Moraxella	1	4
7	genus	497	468	Psychrobacter	4	6
8	species	349106	497	Psychrobacter sp. PRwf-1	3	0
7	genus	212791	468	Enhydrobacter	0	7
8	species	225324	212791	Enhydrobacter aerosaccus	0	7
9	no rank	553217	225324	Enhydrobacter aerosaccus SK60	7	0
6	family	135621	72274	Pseudomonadaceae	5	810
7	genus	286	135621	Pseudomonas	363	447
8	species group	136841	286	Pseudomonas aeruginosa group	0	78
9	species	287	136841	Pseudomonas aeruginosa	46	4
9	species	43263	136841	Pseudomonas alcaligenes	1	18
10	no rank	1333854	43263	Pseudomonas alcaligenes OT 69	16	0
9	species	53412	136841	Pseudomonas resinovorans	0	3
10	no rank	1245471	53412	Pseudomonas resinovorans NBRC 106553	3	0
9	species subgroup	1232139	136841	Pseudomonas oleovorans/pseudoalcaligenes group	0	4
10	species	330	1232139	Pseudomonas pseudoalcaligenes	0	4
11	no rank	1453503	330	Pseudomonas pseudoalcaligenes AD6	4	0
8	species group	136842	286	Pseudomonas chlororaphis group	0	7
9	species	587753	136842	Pseudomonas chlororaphis	3	4
10	subspecies	587851	587753	Pseudomonas chlororaphis subsp. aureofaciens	0	3
11	no rank	1038921	587851	Pseudomonas chlororaphis subsp. aureofaciens 30-84	3	0
8	species group	136843	286	Pseudomonas fluorescens group	1	43
9	species	294	136843	Pseudomonas fluorescens	2	38
10	no rank	205922	294	Pseudomonas fluorescens Pf0-1	3	0
10	no rank	216595	294	Pseudomonas fluorescens SBW25	4	0
10	no rank	746360	294	Pseudomonas fluorescens WH6	16	0
10	no rank	1038922	294	Pseudomonas fluorescens Q2-87	3	0
10	no rank	1114970	294	Pseudomonas fluorescens F113	10	0
8	species group	136845	286	Pseudomonas putida group	0	113
9	species	303	136845	Pseudomonas putida	13	91
10	no rank	1215087	303	Pseudomonas putida S12	80	0
10	no rank	1218169	303	Pseudomonas putida S11	5	0
9	species	47880	136845	Pseudomonas fulva	0	4
10	no rank	743720	47880	Pseudomonas fulva 12-X	4	0
9	species	78327	136845	Pseudomonas mosselii	0	5
10	no rank	1388763	78327	Pseudomonas mosselii SJ10	5	0
8	species group	136846	286	Pseudomonas stutzeri group	0	7
9	species subgroup	578833	136846	Pseudomonas stutzeri subgroup	1	6
10	species	316	578833	Pseudomonas stutzeri	1	5
8	species group	136849	286	Pseudomonas syringae group	1	14
9	species	33069	136849	Pseudomonas viridiflava	0	4
10	no rank	450396	33069	Pseudomonas viridiflava UASWS0038	4	0
9	species subgroup	251695	136849	Pseudomonas syringae group genomosp. 1	0	6
10	species	317	251695	Pseudomonas syringae	0	6
11	no rank	1357279	317	Pseudomonas syringae CC1557	4	0
8	species	216142	286	Pseudomonas rhizosphaerae	3	0
8	species	243924	286	Pseudomonas lutea	33	0
8	species	440512	286	Pseudomonas sp. Chol1	10	0
8	species	574962	286	Pseudomonas taeanensis	0	3
9	no rank	1395571	574962	Pseudomonas taeanensis MS-3	3	0
8	species	653930	286	Pseudomonas bauzanensis	3	0
8	species	911239	286	Pseudomonas sp. CF149	11	0
8	species	1144327	286	Pseudomonas sp. GM25	8	0
8	species	1144329	286	Pseudomonas sp. GM33	4	0
8	species	1144330	286	Pseudomonas sp. GM48	6	0
8	species	1144335	286	Pseudomonas sp. GM67	31	0
8	species	1144336	286	Pseudomonas sp. GM74	3	0
8	species	1144338	286	Pseudomonas sp. GM79	26	0
8	species	1203578	286	Pseudomonas sp. HPB0071	4	0
8	species	1415630	286	Pseudomonas sp. TKP	10	0
8	species	1502784	286	Pseudomonas sp. AAC	3	0
5	order	91347	1236	Enterobacteriales	0	533
6	family	543	91347	Enterobacteriaceae	64	469
7	genus	544	543	Citrobacter	30	7
8	no rank	1344959	544	Citrobacter freundii complex	0	4
9	species	546	1344959	Citrobacter freundii	0	4
10	no rank	1333848	546	Citrobacter freundii CFNIH1	3	0
7	genus	547	543	Enterobacter	3	52
8	species group	354276	547	Enterobacter cloacae complex	7	33
9	species	550	354276	Enterobacter cloacae	2	24
10	subspecies	69219	550	Enterobacter cloacae subsp. dissolvens	0	3
11	no rank	1104326	69219	Enterobacter cloacae subsp. dissolvens SDM	3	0
10	subspecies	336306	550	Enterobacter cloacae subsp. cloacae	0	16
11	no rank	716541	336306	Enterobacter cloacae subsp. cloacae ATCC 13047	16	0
10	no rank	1329845	550	Enterobacter cloacae BWH 31	5	0
9	species	1334193	354276	Enterobacter lignolyticus	0	6
10	no rank	701347	1334193	Enterobacter lignolyticus SCF1	6	0
8	species	1202448	547	Enterobacter sp. Ag1	10	0
7	genus	551	543	Erwinia	0	6
8	species	65700	551	Erwinia tracheiphila	0	4
9	no rank	1044999	65700	Erwinia tracheiphila PSU-1	4	0
7	genus	561	543	Escherichia	0	70
8	species	562	561	Escherichia coli	43	24
9	no rank	868181	562	Escherichia coli DEC10B	7	0
9	no rank	868207	562	Escherichia coli DEC15B	4	0
8	species	208962	561	Escherichia albertii	3	0
7	genus	568	543	Hafnia	0	4
7	genus	570	543	Klebsiella	5	19
8	species	571	570	Klebsiella oxytoca	3	2
8	species	573	570	Klebsiella pneumoniae	8	6
9	no rank	1328375	573	Klebsiella pneumoniae MGH 43	4	0
7	genus	586	543	Providencia	0	28
8	species	588	586	Providencia stuartii	21	1
7	genus	590	543	Salmonella	2	13
8	species	28901	590	Salmonella enterica	0	13
9	subspecies	59201	28901	Salmonella enterica subsp. enterica	5	7
10	no rank	58095	59201	Salmonella enterica subsp. enterica serovar Agona	3	1
7	genus	613	543	Serratia	3	53
8	species	47917	613	Serratia fonticola	0	3
9	no rank	1332071	47917	Serratia fonticola AU-AP2C	3	0
8	species	82996	613	Serratia plymuthica	0	43
9	no rank	1154756	82996	Serratia plymuthica PRI-2C	43	0
8	species	1410619	613	Serratia sp. DD3	3	0
7	genus	620	543	Shigella	0	22
8	species	623	620	Shigella flexneri	6	16
9	no rank	766154	623	Shigella flexneri 1235-66	11	0
7	genus	626	543	Xenorhabdus	0	8
8	species	40576	626	Xenorhabdus bovienii	3	0
8	species	351673	626	Xenorhabdus cabanillasii	0	3
9	no rank	1427517	351673	Xenorhabdus cabanillasii JM26	3	0
7	genus	629	543	Yersinia	2	18
8	species	630	629	Yersinia enterocolitica	0	6
9	subspecies	150052	630	Yersinia enterocolitica subsp. enterocolitica	0	3
10	no rank	1194086	150052	Yersinia enterocolitica subsp. enterocolitica WA-314	3	0
9	subspecies	150053	630	Yersinia enterocolitica subsp. palearctica	0	3
10	no rank	1329363	150053	Yersinia enterocolitica subsp. palearctica YE-P1	3	0
8	species	631	629	Yersinia intermedia	0	5
9	no rank	349965	631	Yersinia intermedia ATCC 29909	5	0
8	species	29485	629	Yersinia rohdei	0	3
9	no rank	527004	29485	Yersinia rohdei ATCC 43380	3	0
7	genus	635	543	Edwardsiella	0	4
8	species	636	635	Edwardsiella tarda	0	4
9	no rank	500638	636	Edwardsiella tarda ATCC 23685	4	0
7	genus	29487	543	Photorhabdus	0	6
8	species	574560	29487	Photorhabdus temperata	4	2
7	genus	41201	543	Ewingella	0	3
8	species	41202	41201	Ewingella americana	0	3
9	no rank	910964	41202	Ewingella americana ATCC 33852	3	0
7	genus	53335	543	Pantoea	0	25
8	species	553	53335	Pantoea ananatis	3	2
8	species	517433	53335	Pantoea sp. aB	3	0
8	species	1076550	53335	Pantoea rwandensis	5	0
8	species	1144341	53335	Pantoea sp. YR343	3	0
7	genus	82986	543	Tatumella	0	5
8	species	82987	82986	Tatumella ptyseos	0	3
9	no rank	1005995	82987	Tatumella ptyseos ATCC 33301	3	0
7	genus	122277	543	Pectobacterium	15	6
8	species	29471	122277	Pectobacterium atrosepticum	0	6
9	no rank	218491	29471	Pectobacterium atrosepticum SCRI1043	6	0
7	genus	158483	543	Cedecea	0	4
8	species	158484	158483	Cedecea davisae	0	4
9	no rank	566551	158484	Cedecea davisae DSM 4568	4	0
7	genus	158876	543	Yokenella	0	3
7	no rank	191675	543	unclassified Enterobacteriaceae	1	12
8	no rank	36866	191675	unclassified Enterobacteriaceae (miscellaneous)	0	7
9	species	693444	36866	Enterobacteriaceae bacterium strain FGI 57	3	0
9	species	891974	36866	Plautia stali symbiont	4	0
8	no rank	84563	191675	ant, tsetse, mealybug, aphid, etc. endosymbionts	0	5
9	no rank	84564	84563	ant endosymbionts	0	3
7	genus	204037	543	Dickeya	1	7
8	species	204038	204037	Dickeya dadantii	0	4
9	no rank	579405	204038	Dickeya dadantii Ech703	4	0
8	species	204042	204037	Dickeya zeae	0	3
9	no rank	561229	204042	Dickeya zeae Ech1591	3	0
7	genus	401618	543	Candidatus Riesia	0	4
8	species	401619	401618	Candidatus Riesia pediculicola	0	4
9	no rank	515618	401619	Candidatus Riesia pediculicola USDA	4	0
7	genus	413496	543	Cronobacter	4	11
8	species	413497	413496	Cronobacter dublinensis	1	7
9	no rank	1208656	413497	Cronobacter dublinensis 1210	3	0
9	no rank	1208661	413497	Cronobacter dublinensis 582	4	0
7	genus	1330546	543	Pluralibacter	0	5
8	species	61647	1330546	Pluralibacter gergoviae	0	5
9	no rank	1354260	61647	Pluralibacter gergoviae ATCC 33028 = NBRC 105706	5	0
5	no rank	118884	1236	unclassified Gammaproteobacteria	0	93
6	no rank	32036	118884	sulfur-oxidizing symbionts	5	53
7	species	94785	32036	endosymbiont of Tevnia jerichonana	0	53
8	no rank	1049564	94785	endosymbiont of Tevnia jerichonana (vent Tica)	53	0
6	no rank	33811	118884	unclassified Gammaproteobacteria (miscellaneous)	0	23
7	species	83406	33811	gamma proteobacterium HdN1	4	0
7	species	391615	33811	gamma proteobacterium HTCC5015	11	0
7	species	1492922	33811	Gammaproteobacteria bacterium MFB021	6	0
6	genus	745410	118884	Gallaecimonas	0	4
7	species	1207039	745410	Gallaecimonas xiamenensis	0	4
8	no rank	745411	1207039	Gallaecimonas xiamenensis 3-C-1	4	0
5	order	118969	1236	Legionellales	0	39
6	family	444	118969	Legionellaceae	0	35
7	genus	445	444	Legionella	21	14
8	species	446	445	Legionella pneumophila	4	0
8	species	29423	445	Legionella oakridgensis	0	7
9	no rank	1274403	29423	Legionella oakridgensis RV-2-2007	7	0
8	species	168933	445	Legionella drancourtii	0	3
9	no rank	658187	168933	Legionella drancourtii LLAP12	3	0
6	family	118968	118969	Coxiellaceae	0	4
7	genus	776	118968	Coxiella	0	4
8	species	777	776	Coxiella burnetii	4	0
5	order	135613	1236	Chromatiales	1	130
6	family	1046	135613	Chromatiaceae	3	72
7	genus	1056	1046	Thiocapsa	0	8
8	species	244573	1056	Thiocapsa marina	0	8
9	no rank	768671	244573	Thiocapsa marina 5811	8	0
7	genus	1227	1046	Nitrosococcus	2	10
8	species	1229	1227	Nitrosococcus oceani	3	0
8	species	133539	1227	Nitrosococcus halophilus	0	4
9	no rank	472759	133539	Nitrosococcus halophilus Nc 4	4	0
8	species	473531	1227	Nitrosococcus watsonii	0	3
9	no rank	105559	473531	Nitrosococcus watsonii C-113	3	0
7	genus	13724	1046	Thiocystis	0	5
8	species	73141	13724	Thiocystis violascens	0	5
9	no rank	765911	73141	Thiocystis violascens DSM 198	5	0
7	genus	57488	1046	Thiorhodococcus	0	3
8	species	210408	57488	Thiorhodococcus drewsii	0	3
9	no rank	765913	210408	Thiorhodococcus drewsii AZ1	3	0
7	genus	61593	1046	Thiorhodovibrio	0	7
8	species	631362	61593	Thiorhodovibrio sp. 970	7	0
7	genus	67575	1046	Rheinheimera	0	29
8	species	506534	67575	Rheinheimera sp. A13L	11	0
8	species	1163621	67575	Rheinheimera nanhaiensis	0	18
9	no rank	562729	1163621	Rheinheimera nanhaiensis E407-8	18	0
7	genus	85072	1046	Allochromatium	0	4
8	species	1049	85072	Allochromatium vinosum	0	4
9	no rank	572477	1049	Allochromatium vinosum DSM 180	4	0
7	genus	85076	1046	Marichromatium	0	4
8	species	37487	85076	Marichromatium purpuratum	0	4
9	no rank	765910	37487	Marichromatium purpuratum 984	4	0
6	family	72276	135613	Ectothiorhodospiraceae	1	54
7	genus	85108	72276	Halorhodospira	0	4
8	species	1052	85108	Halorhodospira halochloris	0	3
9	no rank	1354791	1052	Halorhodospira halochloris str. A	3	0
7	genus	106633	72276	Thioalkalivibrio	2	40
8	species	1033854	106633	Thioalkalivibrio sulfidiphilus	0	37
9	no rank	396588	1033854	Thioalkalivibrio sulfidiphilus HL-EbGr7	37	0
5	order	135614	1236	Xanthomonadales	0	80
6	family	32033	135614	Xanthomonadaceae	17	57
7	genus	68	32033	Lysobacter	1	3
8	species	1385522	68	Lysobacter arseniciresistens	0	3
9	no rank	913325	1385522	Lysobacter arseniciresistens ZS79	3	0
7	genus	40323	32033	Stenotrophomonas	6	4
8	no rank	995085	40323	Stenotrophomonas maltophilia group	0	4
9	species	40324	995085	Stenotrophomonas maltophilia	1	3
10	no rank	1183154	40324	Stenotrophomonas maltophilia Ab55555	3	0
7	genus	75309	32033	Rhodanobacter	2	3
7	genus	83618	32033	Pseudoxanthomonas	0	5
8	species	314722	83618	Pseudoxanthomonas suwonensis	0	3
9	no rank	743721	314722	Pseudoxanthomonas suwonensis 11-1	3	0
7	genus	231454	32033	Dyella	2	5
8	species	1379159	231454	Dyella jiangningensis	5	0
7	genus	490567	32033	Arenimonas	5	5
8	species	354197	490567	Arenimonas malthae	0	5
9	no rank	1384054	354197	Arenimonas malthae CC-JY-1	5	0
7	genus	582472	32033	Wohlfahrtiimonas	0	14
8	species	400946	582472	Wohlfahrtiimonas chitiniclastica	0	14
9	no rank	1261130	400946	Wohlfahrtiimonas chitiniclastica SH04	14	0
6	family	568386	135614	Sinobacteraceae	0	6
7	genus	243627	568386	Hydrocarboniphaga	0	6
8	species	243629	243627	Hydrocarboniphaga effusa	0	6
9	no rank	1172194	243629	Hydrocarboniphaga effusa AP103	6	0
5	order	135615	1236	Cardiobacteriales	0	8
6	family	868	135615	Cardiobacteriaceae	0	8
7	genus	869	868	Dichelobacter	0	3
8	species	870	869	Dichelobacter nodosus	0	3
9	no rank	246195	870	Dichelobacter nodosus VCS1703A	3	0
7	genus	2717	868	Cardiobacterium	0	5
8	species	2718	2717	Cardiobacterium hominis	0	4
9	no rank	638300	2718	Cardiobacterium hominis ATCC 15826	4	0
5	order	135618	1236	Methylococcales	0	17
6	family	403	135618	Methylococcaceae	3	14
7	genus	416	403	Methylomonas	0	4
8	species	421	416	Methylomonas methanica	0	4
9	no rank	857087	421	Methylomonas methanica MC09	4	0
7	genus	429	403	Methylobacter	0	4
8	species	173365	429	Methylobacter tundripaludum	0	4
9	no rank	697282	173365	Methylobacter tundripaludum SV96	4	0
5	order	135619	1236	Oceanospirillales	0	91
6	family	28256	135619	Halomonadaceae	0	16
7	genus	2745	28256	Halomonas	6	5
7	genus	204286	28256	Cobetia	0	3
8	species	28258	204286	Cobetia marina	3	0
6	family	135620	135619	Oceanospirillaceae	3	20
7	genus	28253	135620	Marinomonas	1	6
8	species	119864	28253	Marinomonas mediterranea	0	3
9	no rank	717774	119864	Marinomonas mediterranea MMB-1	3	0
8	species	314277	28253	Marinomonas sp. MED121	3	0
7	genus	267849	135620	Nitrincola	0	6
8	species	1229521	267849	Nitrincola sp. AK23	4	0
7	genus	599651	135620	Bermanella	0	5
8	species	207949	599651	Bermanella marisrubri	5	0
6	family	224372	135619	Alcanivoracaceae	0	30
7	genus	59753	224372	Alcanivorax	5	16
8	species	64988	59753	Alcanivorax jadensis	0	3
9	no rank	1177181	64988	Alcanivorax jadensis T9	3	0
8	species	519051	59753	Alcanivorax hongdengensis	0	5
9	no rank	1177179	519051	Alcanivorax hongdengensis A-11-3	5	0
8	species	1177154	59753	Alcanivorax sp. 19-m-6	3	0
8	species	1306787	59753	Alcanivorax pacificus	0	3
9	no rank	391936	1306787	Alcanivorax pacificus W11-5	3	0
7	genus	261963	224372	Kangiella	0	9
8	species	261964	261963	Kangiella koreensis	0	9
9	no rank	523791	261964	Kangiella koreensis DSM 16069	9	0
6	family	224379	135619	Hahellaceae	0	22
7	genus	158481	224379	Hahella	0	16
8	species	158327	158481	Hahella chejuensis	0	16
9	no rank	349521	158327	Hahella chejuensis KCTC 2396	16	0
7	genus	305899	224379	Endozoicomonas	0	6
8	species	305900	305899	Endozoicomonas elysicola	3	0
8	species	1027273	305899	Endozoicomonas montiporae	0	3
9	no rank	570277	1027273	Endozoicomonas montiporae CL-33	3	0
5	order	135622	1236	Alteromonadales	17	564
6	family	72275	135622	Alteromonadaceae	1	443
7	genus	226	72275	Alteromonas	1	5
8	species	28108	226	Alteromonas macleodii	0	3
7	genus	2742	72275	Marinobacter	398	27
8	species	270374	2742	Marinobacter sp. ELB17	4	0
8	species	1396858	2742	Marinobacter sp. ES-1	18	0
7	genus	89404	72275	Glaciecola	0	3
8	species	300231	89404	Glaciecola nitratireducens	0	3
9	no rank	1085623	300231	Glaciecola nitratireducens FR1064	3	0
7	genus	1172191	72275	Catenovulum	0	4
8	species	1172192	1172191	Catenovulum agarivorans	0	4
9	no rank	1328313	1172192	Catenovulum agarivorans DS-2	4	0
6	family	267888	135622	Pseudoalteromonadaceae	0	34
7	genus	53246	267888	Pseudoalteromonas	4	30
8	species	43655	53246	Pseudoalteromonas citrea	0	3
9	no rank	1117314	43655	Pseudoalteromonas citrea DSM 8771	3	0
8	species	43657	53246	Pseudoalteromonas luteoviolacea	0	7
9	no rank	1353533	43657	Pseudoalteromonas luteoviolacea 2ta16	7	0
8	species	43662	53246	Pseudoalteromonas piscicida	0	3
9	no rank	1117317	43662	Pseudoalteromonas piscicida JCM 20779	3	0
8	species	314281	53246	Pseudoalteromonas tunicata	0	4
9	no rank	87626	314281	Pseudoalteromonas tunicata D2	4	0
8	species	570156	53246	Pseudoalteromonas lipolytica	0	5
9	no rank	1452721	570156	Pseudoalteromonas lipolytica SCSIO 04301	5	0
8	species	998520	53246	Pseudoalteromonas sp. NW 4327	3	0
8	species	1461766	53246	Pseudoalteromonas sp. SCSIO_11900	3	0
6	family	267890	135622	Shewanellaceae	0	59
7	genus	22	267890	Shewanella	14	45
8	species	43661	22	Shewanella benthica	0	3
9	no rank	314608	43661	Shewanella benthica KT99	3	0
8	species	60478	22	Shewanella amazonensis	0	6
