ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa_piR_008021|gb|DQ580912|Homo_sapiens:6:159108295:159108320:Minus	5	5	5.0	0.0
hsa_piR_000045|gb|DQ569993|Homo_sapiens:10:70184970:70184999:Plus	3	5	5.0	0.0
hsa_piR_009017|gb|DQ582219|Homo_sapiens:3:102778202:102778227:Minus	5	5	5.0	0.0
hsa_piR_015099|gb|DQ590642|Homo_sapiens:19:47056699:47056724:Plus	5	5	5.0	0.0
hsa_piR_018811|gb|DQ595848|Homo_sapiens:7:132371015:132371040:Minus	4	4	4.0	0.0
hsa_piR_012252|gb|DQ586566|Homo_sapiens:2:232028497:232028523:Minus	3	4	4.0	0.0
hsa_piR_001159|gb|DQ571511|Homo_sapiens:17:16284116:16284145:Plus	3	4	4.0	0.0
hsa_piR_011181|gb|DQ585088|Homo_sapiens:4:106625465:106625491:Plus	4	4	4.0	0.0
hsa_piR_020009|gb|DQ597484|Homo_sapiens:7:145325417:145325443:Plus	4	4	4.0	0.0
hsa_piR_002037|gb|DQ572727|Homo_sapiens:12:52912153:52912180:Minus	3	3	3.0	0.0
hsa_piR_001170|gb|DQ571526|Homo_sapiens:11:10488300:10488331:Minus	3	3	3.0	0.0
hsa_piR_000765|gb|DQ570956|Homo_sapiens:2:156965946:156965976:Minus	3	3	3.0	0.0
hsa_piR_015249|gb|DQ590830|Homo_sapiens:6:26435795:26435820:Plus	3	3	3.0	0.0
hsa_piR_017033|gb|DQ593538|Homo_sapiens:20:17891355:17891384:Minus	2	3	3.0	0.0
hsa_piR_006658|gb|DQ579110|Homo_sapiens:6:26393505:26393531:Minus	3	3	3.0	0.0
hsa_piR_012370|gb|DQ586741|Homo_sapiens:2:106680953:106680978:Minus	2	3	3.0	0.0
hsa_piR_016828|gb|DQ593158|Homo_sapiens:12:100215308:100215335:Minus	1	3	3.0	0.0
hsa_piR_020326|gb|DQ597916|Homo_sapiens:3:15524502:15524532:Plus	3	3	3.0	0.0
hsa_piR_020497|gb|DQ598177|Homo_sapiens:6:28939482:28939513:Minus	2	3	3.0	0.0
hsa_piR_006999|gb|DQ579546|Homo_sapiens:17:20844977:20845003:Minus	3	3	3.0	0.0
hsa_piR_007825|gb|DQ580653|Homo_sapiens:14:101619287:101619313:Minus	2	3	3.0	0.0
hsa_piR_001925|gb|DQ572561|Homo_sapiens:3:129966084:129966114:Minus	2	4	2.5	0.0
hsa_piR_020345|gb|DQ597945|Homo_sapiens:19:53102826:53102852:Plus	2	2	2.0	0.0
hsa_piR_019368|gb|DQ596603|Homo_sapiens:1:154156432:154156462:Minus	2	2	2.0	0.0
hsa_piR_009051|gb|DQ582264|Homo_sapiens:11:10487350:10487380:Minus	2	2	2.0	0.0
hsa_piR_022113|gb|DQ600288|Homo_sapiens:7:5534649:5534678:Minus	2	2	2.0	0.0
hsa_piR_001746|gb|DQ572350|Homo_sapiens:2:131523821:131523847:Minus	2	2	2.0	0.0
hsa_piR_020381|gb|DQ597997|Homo_sapiens:1:235833024:235833053:Plus	1	2	2.0	0.0
hsa_piR_008395|gb|DQ581395|Homo_sapiens:10:71851545:71851571:Plus	1	2	2.0	0.0
hsa_piR_003280|gb|DQ574453|Homo_sapiens:9:140191386:140191415:Plus	2	2	2.0	0.0
hsa_piR_004346|gb|DQ575985|Homo_sapiens:16:28309157:28309184:Minus	1	2	2.0	0.0
hsa_piR_015124|gb|DQ590673|Homo_sapiens:2:95244680:95244710:Plus	1	2	2.0	0.0
hsa_piR_003078|gb|DQ574163|Homo_sapiens:4:78188633:78188662:Minus	2	2	2.0	0.0
hsa_piR_006540|gb|DQ578942|Homo_sapiens:17:77440450:77440476:Minus	2	2	2.0	0.0
hsa_piR_022114|gb|DQ600289|Homo_sapiens:17:77093020:77093049:Minus	2	2	2.0	0.0
hsa_piR_020657|gb|DQ598428|Homo_sapiens:17:72068790:72068821:Plus	1	2	2.0	0.0
hsa_piR_012558|gb|DQ586986|Homo_sapiens:10:80942798:80942827:Plus	1	2	2.0	0.0
hsa_piR_020008|gb|DQ597482|Homo_sapiens:11:10487020:10487050:Minus	1	2	2.0	0.0
hsa_piR_021839|gb|DQ599918|Homo_sapiens:22:48663289:48663315:Plus	1	2	2.0	0.0
hsa_piR_002041|gb|DQ572732|Homo_sapiens:5:138854926:138854951:Plus	1	2	2.0	0.0
hsa_piR_003239|gb|DQ574391|Homo_sapiens:9:134885947:134885976:Plus	2	2	2.0	0.0
hsa_piR_008483|gb|DQ581526|Homo_sapiens:1:39241637:39241663:Plus	2	2	2.0	0.0
hsa_piR_021191|gb|DQ599118|Homo_sapiens:12:102948970:102949000:Plus	1	2	2.0	0.0
hsa_piR_017724|gb|DQ594465|Homo_sapiens:1:147565218:147565249:Minus	7	8	1.5000000000000002	0.0
hsa_piR_004308|gb|DQ575882|Homo_sapiens:1:147565217:147565248:Minus	7	8	1.5000000000000002	0.0
hsa_piR_004307|gb|DQ575881|Homo_sapiens:3:170972715:170972744:Plus	7	8	1.5000000000000002	0.0
hsa_piR_017723|gb|DQ594464|Homo_sapiens:3:170972714:170972743:Plus	7	8	1.5000000000000002	0.0
hsa_piR_009237|gb|DQ582507|Homo_sapiens:3:129966089:129966116:Minus	1	3	1.5	0.0
hsa_piR_005412|gb|DQ577444|Homo_sapiens:19:43912758:43912788:Plus	1	1	1.0	0.0
hsa_piR_020170|gb|DQ597703|Homo_sapiens:15:100111137:100111167:Plus	1	2	1.0	0.0
hsa_piR_018130|gb|DQ594971|Homo_sapiens:3:40481246:40481271:Plus	1	1	1.0	0.0
hsa_piR_021666|gb|DQ599702|Homo_sapiens:5:176625648:176625677:Minus	1	1	1.0	0.0
hsa_piR_021812|gb|DQ599878|Homo_sapiens:12:131958967:131958997:Minus	1	1	1.0	0.0
hsa_piR_020492|gb|DQ598170|Homo_sapiens:1:15883591:15883616:Plus	1	1	1.0	0.0
hsa_piR_016390|gb|DQ592333|Homo_sapiens:13:112945341:112945366:Plus	1	1	1.0	0.0
hsa_piR_008362|gb|DQ581351|Homo_sapiens:2:113455171:113455196:Minus	1	1	1.0	0.0
hsa_piR_014928|gb|DQ590412|Homo_sapiens:12:46831274:46831300:Minus	1	1	1.0	0.0
hsa_piR_018430|gb|DQ595353|Homo_sapiens:5:81410122:81410151:Plus	1	1	1.0	0.0
hsa_piR_018085|gb|DQ594917|Homo_sapiens:6:100204532:100204563:Minus	1	1	1.0	0.0
hsa_piR_006184|gb|DQ578474|Homo_sapiens:15:41872501:41872529:Plus	1	1	1.0	0.0
hsa_piR_014858|gb|DQ590323|Homo_sapiens:16:28298835:28298860:Minus	1	1	1.0	0.0
hsa_piR_009294|gb|DQ582566|Homo_sapiens:Y:10647845:10647874:Plus	1	1	1.0	0.0
hsa_piR_012257|gb|DQ586573|Homo_sapiens:12:120838699:120838724:Plus	1	1	1.0	0.0
hsa_piR_001104|gb|DQ571422|Homo_sapiens:X:100021425:100021452:Minus	1	1	1.0	0.0
hsa_piR_019619|gb|DQ596923|Homo_sapiens:X:118487970:118487997:Plus	1	1	1.0	0.0
hsa_piR_021773|gb|DQ599829|Homo_sapiens:2:111171607:111171636:Plus	1	1	1.0	0.0
hsa_piR_008349|gb|DQ581334|Homo_sapiens:9:33568245:33568273:Plus	1	1	1.0	0.0
hsa_piR_001179|gb|DQ571538|Homo_sapiens:14:100481742:100481768:Plus	1	1	1.0	0.0
hsa_piR_009295|gb|DQ582567|Homo_sapiens:17:7969790:7969818:Plus	5	5	1.0	0.0
hsa_piR_007239|gb|DQ579864|Homo_sapiens:20:48800519:48800544:Plus	1	1	1.0	0.0
hsa_piR_001312|gb|DQ571813|Homo_sapiens:2:156965943:156965973:Minus	5	5	1.0	0.0
hsa_piR_014880|gb|DQ590349|Homo_sapiens:13:100001401:100001426:Plus	1	1	1.0	0.0
hsa_piR_006517|gb|DQ578911|Homo_sapiens:3:49739471:49739500:Minus	1	1	1.0	0.0
hsa_piR_014823|gb|DQ590281|Homo_sapiens:4:113705804:113705829:Plus	1	1	1.0	0.0
hsa_piR_015894|gb|DQ591718|Homo_sapiens:5:1399565:1399594:Plus	1	1	1.0	0.0
hsa_piR_005766|gb|DQ577920|Homo_sapiens:22:39956687:39956716:Plus	1	1	1.0	0.0
hsa_piR_001311|gb|DQ571812|Homo_sapiens:3:15524505:15524533:Plus	5	5	1.0	0.0
hsa_piR_016945|gb|DQ593356|Homo_sapiens:1:144106919:144106948:Minus	1	2	1.0	0.0
hsa_piR_008340|gb|DQ581324|Homo_sapiens:17:40982811:40982839:Plus	1	1	1.0	0.0
hsa_piR_009903|gb|DQ583334|Homo_sapiens:6:26232436:26232462:Plus	1	1	1.0	0.0
hsa_piR_000796|gb|DQ570994|Homo_sapiens:9:139028023:139028048:Minus	1	1	1.0	0.0
hsa_piR_004651|gb|DQ576388|Homo_sapiens:10:103888470:103888495:Plus	1	1	1.0	0.0
hsa_piR_006741|gb|DQ579211|Homo_sapiens:2:131523240:131523265:Minus	2	2	1.0	0.0
hsa_piR_020391|gb|DQ598016|Homo_sapiens:8:122897053:122897079:Plus	1	1	1.0	0.0
hsa_piR_015378|gb|DQ591007|Homo_sapiens:16:2509275:2509306:Plus	1	1	1.0	0.0
hsa_piR_013618|gb|DQ588588|Homo_sapiens:22:30008509:30008535:Minus	1	1	1.0	0.0
hsa_piR_000330|gb|DQ570393|Homo_sapiens:14:100479544:100479569:Plus	1	2	1.0	0.0
hsa_piR_023195|gb|DQ601725|Homo_sapiens:2:120692579:120692604:Minus	1	1	1.0	0.0
hsa_piR_021863|gb|DQ599948|Homo_sapiens:19:48786132:48786159:Minus	1	1	1.0	0.0
hsa_piR_004204|gb|DQ575730|Homo_sapiens:13:40137048:40137074:Minus	1	1	1.0	0.0
hsa_piR_004937|gb|DQ576794|Homo_sapiens:8:24869282:24869309:Minus	1	1	1.0	0.0
hsa_piR_010432|gb|DQ584050|Homo_sapiens:12:88268873:88268900:Minus	1	1	1.0	0.0
hsa_piR_020071|gb|DQ597577|Homo_sapiens:3:49739180:49739209:Minus	1	1	1.0	0.0
hsa_piR_002528|gb|DQ573413|Homo_sapiens:11:100033503:100033531:Plus	1	1	1.0	0.0
hsa_piR_014708|gb|DQ590134|Homo_sapiens:7:98464986:98465014:Minus	1	1	1.0	0.0
hsa_piR_013545|gb|DQ588479|Homo_sapiens:15:100111135:100111164:Plus	1	2	1.0	0.0
hsa_piR_003810|gb|DQ575182|Homo_sapiens:5:179196071:179196099:Plus	1	1	1.0	0.0
hsa_piR_002344|gb|DQ573164|Homo_sapiens:20:25225079:25225105:Plus	1	1	1.0	0.0
hsa_piR_002753|gb|DQ573706|Homo_sapiens:17:20845203:20845232:Minus	1	1	1.0	0.0
hsa_piR_010503|gb|DQ584144|Homo_sapiens:6:30799703:30799732:Plus	1	1	1.0	0.0
hsa_piR_008149|gb|DQ581077|Homo_sapiens:15:71205815:71205840:Plus	1	1	1.0	0.0
hsa_piR_011173|gb|DQ585077|Homo_sapiens:7:100242031:100242056:Minus	1	1	1.0	0.0
hsa_piR_005085|gb|DQ577017|Homo_sapiens:7:101766124:101766151:Plus	1	1	1.0	0.0
hsa_piR_019574|gb|DQ596863|Homo_sapiens:14:100519018:100519048:Plus	1	1	1.0	0.0
hsa_piR_008683|gb|DQ581788|Homo_sapiens:3:115052239:115052264:Minus	1	1	1.0	0.0
hsa_piR_002694|gb|DQ573634|Homo_sapiens:17:21378803:21378829:Minus	1	1	1.0	0.0
hsa_piR_000798|gb|DQ570996|Homo_sapiens:10:122104354:122104385:Minus	1	1	1.0	0.0
hsa_piR_023078|gb|DQ601556|Homo_sapiens:22:16627718:16627745:Minus	1	1	1.0	0.0
hsa_piR_008252|gb|DQ581210|Homo_sapiens:11:100030807:100030837:Plus	1	1	1.0	0.0
hsa_piR_003728|gb|DQ575064|Homo_sapiens:14:20935370:20935400:Minus	1	1	1.0	0.0
hsa_piR_000431|gb|DQ570528|Homo_sapiens:9:114794796:114794822:Minus	1	1	1.0	0.0
hsa_piR_004987|gb|DQ576872|Homo_sapiens:1:144108281:144108311:Minus	1	1	1.0	0.0
hsa_piR_008196|gb|DQ581136|Homo_sapiens:10:79201301:79201330:Plus	1	1	1.0	0.0
hsa_piR_018570|gb|DQ595536|Homo_sapiens:2:156965941:156965972:Minus	5	5	1.0	0.0
hsa_piR_010155|gb|DQ583674|Homo_sapiens:7:45110577:45110606:Minus	1	1	1.0	0.0
hsa_piR_023267|gb|DQ601824|Homo_sapiens:7:63935436:63935464:Plus	1	1	1.0	0.0
hsa_piR_001642|gb|DQ572226|Homo_sapiens:19:39582469:39582495:Plus	1	1	1.0	0.0
hsa_piR_003709|gb|DQ575036|Homo_sapiens:13:21100723:21100751:Minus	1	1	1.0	0.0
hsa_piR_000925|gb|DQ571174|Homo_sapiens:5:120979901:120979929:Plus	1	1	1.0	0.0
hsa_piR_016742|gb|DQ593049|Homo_sapiens:1:144106921:144106949:Minus	1	2	1.0	0.0
hsa_piR_007870|gb|DQ580708|Homo_sapiens:7:100710944:100710973:Minus	1	1	1.0	0.0
hsa_piR_007832|gb|DQ580660|Homo_sapiens:14:102977420:102977449:Minus	1	1	1.0	0.0
hsa_piR_005525|gb|DQ577590|Homo_sapiens:1:2072129:2072154:Plus	1	1	1.0	0.0
hsa_piR_015678|gb|DQ591424|Homo_sapiens:19:1223900:1223926:Plus	1	1	1.0	0.0
hsa_piR_010196|gb|DQ583734|Homo_sapiens:9:114908309:114908336:Minus	1	1	1.0	0.0
hsa_piR_023370|gb|DQ601954|Homo_sapiens:16:56057604:56057629:Plus	1	1	1.0	0.0
hsa_piR_021676|gb|DQ599712|Homo_sapiens:12:6848375:6848401:Plus	1	1	1.0	0.0
hsa_piR_022086|gb|DQ600254|Homo_sapiens:14:73249926:73249954:Minus	1	1	1.0	0.0
hsa_piR_008590|gb|DQ581663|Homo_sapiens:2:131523242:131523268:Minus	2	2	1.0	0.0
hsa_piR_020793|gb|DQ598619|Homo_sapiens:6:28805075:28805105:Plus	1	1	1.0	0.0
hsa_piR_018084|gb|DQ594916|Homo_sapiens:13:100069149:100069180:Minus	1	1	1.0	0.0
hsa_piR_017103|gb|DQ593634|Homo_sapiens:17:33775773:33775803:Plus	1	1	1.0	0.0
hsa_piR_019169|gb|DQ596314|Homo_sapiens:14:100466011:100466041:Plus	1	1	1.0	0.0
hsa_piR_018569|gb|DQ595533|Homo_sapiens:4:101908752:101908780:Plus	5	5	1.0	0.0
hsa_piR_014005|gb|DQ589140|Homo_sapiens:6:27968813:27968841:Minus	1	1	1.0	0.0
hsa_piR_007388|gb|DQ580070|Homo_sapiens:2:204001935:204001962:Plus	1	1	1.0	0.0
hsa_piR_019269|gb|DQ596455|Homo_sapiens:6:33967188:33967216:Minus	1	2	0.6666666666666666	0.0
hsa_piR_019122|gb|DQ596252|Homo_sapiens:6:33967190:33967220:Minus	1	2	0.6666666666666666	0.0
hsa_piR_006927|gb|DQ579443|Homo_sapiens:6:33967191:33967221:Minus	1	2	0.6666666666666666	0.0
hsa_piR_017716|gb|DQ594453|Homo_sapiens:6:126143128:126143158:Minus	1	1	0.5	0.0
hsa_piR_001929|gb|DQ572565|Homo_sapiens:X:146861475:146861503:Minus	1	1	0.5	0.0
hsa_piR_016745|gb|DQ593052|Homo_sapiens:1:147565220:147565247:Minus	3	3	0.5	0.0
hsa_piR_001930|gb|DQ572566|Homo_sapiens:12:124653798:124653825:Minus	1	1	0.5	0.0
hsa_piR_022313|gb|DQ600536|Homo_sapiens:15:100111218:100111246:Plus	1	1	0.3333333333333333	0.0
hsa_piR_004998|gb|DQ576887|Homo_sapiens:15:100111221:100111249:Plus	1	1	0.3333333333333333	0.0
hsa_piR_015210|gb|DQ590781|Homo_sapiens:15:100111216:100111244:Plus	1	1	0.3333333333333333	0.0
hsa_piR_013248|gb|DQ587951|Homo_sapiens:6:40454179:40454205:Plus	1	1	0.3333333333333333	0.0
hsa_piR_016762|gb|DQ593071|Homo_sapiens:6:40454182:40454209:Plus	1	1	0.3333333333333333	0.0
hsa_piR_018448|gb|DQ595379|Homo_sapiens:6:40454178:40454207:Plus	1	1	0.3333333333333333	0.0
