GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
AL157871.1	3	14	14.0	0.0
URGCP	6	15	14.0	0.0
WDR81	9	13	13.999999999999998	0.0
PPFIBP1	6	7	13.96428571428571	0.0
BCAS3	7	8	13.84420426065163	0.0
RP11-448A19.1	16	31	13.666666666666666	0.0
RP11-169K16.9	12	14	13.2	0.0
PEAK1	14	15	13.166666666666671	0.0
SLC9B1	3	13	13.0	0.0
NUFIP2	4	13	13.0	0.0
RAE1	5	13	13.0	0.0
CLK3	4	4	13.0	0.0
ERLIN1	10	13	13.0	0.0
HEXIM1	9	13	13.0	0.0
AC092171.4	10	13	13.0	0.0
KANSL1	10	13	13.0	0.0
RANBP9	6	13	13.0	0.0
MXRA7	7	11	13.0	0.0
ESRP2	5	8	13.0	0.0
ZNF799	8	13	13.0	0.0
CLDN4	12	13	13.0	0.0
SEC11A	10	13	13.0	0.0
USP36	6	11	13.0	0.0
VPS41	6	13	13.0	0.0
RP11-538P18.2	3	13	13.0	0.0
SUPT20H	4	12	13.0	0.0
RP11-750B16.1	31	34	12.983333333333334	0.0
XPO4	8	12	12.666666666666666	0.0
TMEM236	3	13	12.666666666666666	0.0
SLC38A6	30	37	12.399206349206347	0.0
CYP46A1	9	12	12.333333333333334	0.0
ARL14	11	13	12.333333333333334	0.0
CFLAR	12	16	12.283333333333337	0.0
RP11-501E14.1	20	26	12.283333333333331	0.0
ZNF471	16	17	12.066666666666666	0.0
RFC4	6	6	12.000000000000004	0.0
CACYBP	8	11	12.000000000000002	0.0
TRIM41	5	6	12.0	0.0
RPS27A	8	11	12.0	0.0
RP11-846F4.12	10	12	12.0	0.0
COX7A2L	8	12	12.0	0.0
RP11-701P16.2	7	12	12.0	0.0
SLC25A13	10	12	12.0	0.0
ARPC5L	11	12	12.0	0.0
RP11-815J4.6	5	12	12.0	0.0
METTL15	2	11	12.0	0.0
IL19	3	12	12.0	0.0
GRIN3A	5	12	12.0	0.0
USP48	11	12	12.0	0.0
SMYD2	5	12	12.0	0.0
RP11-442N24__B.1	6	10	12.0	0.0
POP4	11	12	12.0	0.0
EPS8L1	5	11	11.999999999999998	0.0
TAX1BP1	8	10	11.999999999999996	0.0
CTD-2117L12.1	11	18	11.7	0.0
CEACAM1	5	9	11.666666666666666	0.0
HOXB6	12	12	11.666666666666666	0.0
C5orf45	12	12	11.555555555555557	0.0
HSPA4L	8	9	11.5	0.0
RP11-475J5.4	28	35	11.5	0.0
NARG2	5	7	11.457142857142857	0.0
TTC28-AS1	2	7	11.399999999999999	0.0
DUS1L	7	8	11.23076923076923	0.0
RP11-297P16.4	6	12	11.0625	0.0
RP11-434D12.1	3	11	11.0	0.0
METAP2	6	11	11.0	0.0
RARG	5	7	11.0	0.0
CDPF1	7	11	11.0	0.0
SLC29A1	4	11	11.0	0.0
RAPGEF5	3	4	11.0	0.0
ATG10	7	9	11.0	0.0
CYP3A5	8	9	11.0	0.0
PPM1L	7	11	11.0	0.0
CLOCK	7	10	11.0	0.0
PAX8	8	10	11.0	0.0
TMEM53	11	11	11.0	0.0
FAM219B	8	8	11.0	0.0
GPR4	6	11	11.0	0.0
RBBP7	5	11	11.0	0.0
FBXO41	8	11	11.0	0.0
SRCIN1	3	11	11.0	0.0
C14orf182	9	11	11.0	0.0
SHANK2	3	11	11.0	0.0
AC131571.2	7	11	11.0	0.0
AC004980.7	9	11	11.0	0.0
GS1-256O22.1	10	12	11.0	0.0
RP11-1275H24.1	10	11	11.0	0.0
EPN3	8	10	10.999999999999998	0.0
TCF7	8	10	10.999999999999998	0.0
HTN1	12	14	10.833333333333332	0.0
TIMM50	11	15	10.767532467532469	0.0
RP11-752G15.8	10	12	10.666666666666666	0.0
RP11-320M16.1	23	29	10.583333333333334	0.0
RP11-946L20.4	27	29	10.552777777777777	0.0
LDLR	5	9	10.5	0.0
GSE1	5	8	10.5	0.0
RP11-459O1.2	3	20	10.5	0.0
GID4	4	11	10.5	0.0
MPPE1	4	24	10.333333333333332	0.0
C2CD3	8	9	10.267857142857142	0.0
HERC2P8	6	41	10.25	0.0
HERC2P5	6	41	10.25	0.0
LINC00511	3	3	10.142857142857142	0.0
MOB1B	5	10	10.142857142857142	0.0
DOK7	9	10	10.000000000000004	0.0
RAB26	7	9	10.000000000000002	0.0
JMJD8	9	10	10.000000000000002	0.0
NANP	9	10	10.0	0.0
RP5-1142A6.2	7	7	10.0	0.0
HMGCR	2	8	10.0	0.0
PERP	5	10	10.0	0.0
CYTH3	1	9	10.0	0.0
POM121L10P	7	11	10.0	0.0
SIRT7	7	10	10.0	0.0
PROM1	2	10	10.0	0.0
ZBTB40	4	10	10.0	0.0
PHLDA1	10	10	10.0	0.0
SP3	8	9	10.0	0.0
FNTB	8	10	10.0	0.0
MEF2A	6	9	10.0	0.0
CBR3-AS1	9	10	10.0	0.0
PRSS23	4	4	10.0	0.0
PHYKPL	6	6	10.0	0.0
PCYT1A	8	9	10.0	0.0
ZNF263	5	6	10.0	0.0
MFSD5	8	10	10.0	0.0
ZSCAN29	6	9	10.0	0.0
RP3-416J7.5	1	10	10.0	0.0
SPINT1	7	10	10.0	0.0
CLDN18	3	10	10.0	0.0
CIDECP	7	10	10.0	0.0
RP11-443A13.5	4	10	10.0	0.0
U2AF2	6	10	10.0	0.0
RP11-96K19.4	7	10	10.0	0.0
LINC00263	9	10	10.0	0.0
PMM2	11	12	10.0	0.0
EIF2A	3	9	10.0	0.0
ASTN2	9	10	10.0	0.0
SMIM12	6	9	10.0	0.0
MAP3K11	9	10	10.0	0.0
HOXA-AS3	5	5	10.0	0.0
RP11-727A23.10	11	11	10.0	0.0
RPL9P28	8	10	10.0	0.0
RP11-269F19.2	6	7	10.0	0.0
GML	2	10	10.0	0.0
VRK2	6	6	10.0	0.0
HOXA-AS2	4	4	9.999999999999998	0.0
MAN2C1	6	8	9.999999999999996	0.0
DSCR3	9	11	9.942857142857143	0.0
MTND5P12	19	24	9.916666666666668	0.0
AC084018.1	4	6	9.833333333333332	0.0
MTO1	9	11	9.833333333333332	0.0
MR1	5	10	9.666666666666668	0.0
MICU2	8	9	9.666666666666666	0.0
TMEM241	4	6	9.571428571428571	0.0
LRRC37A4P	8	12	9.53174603174603	0.0
RP11-734K21.5	4	10	9.5	0.0
RP11-132M7.3	8	15	9.5	0.0
PARPBP	7	9	9.333333333333334	0.0
CARHSP1	5	24	9.333333333333332	0.0
NFAT5	7	9	9.333333333333332	0.0
BCYRN1	10	10	9.25	0.0
AC011498.1	7	11	9.25	0.0
SYNGAP1	2	11	9.222222222222223	0.0
HHLA2	13	17	9.174747474747475	0.0
MT-ATP8	14	16	9.166666666666666	0.0
GMDS-AS1	4	7	9.142857142857142	0.0
SPECC1	3	5	9.111111111111107	0.0
FN1	7	8	9.000000000000002	0.0
FZD4	9	9	9.0	0.0
AHSA2	5	5	9.0	0.0
NACA	8	9	9.0	0.0
LINC00899	6	6	9.0	0.0
CHID1	6	9	9.0	0.0
RP11-759A9.2	2	9	9.0	0.0
RHOC	6	7	9.0	0.0
FUBP3	6	9	9.0	0.0
RP11-434D2.3	8	9	9.0	0.0
ANKRD33	3	9	9.0	0.0
FAM179B	5	20	9.0	0.0
PARP14	5	9	9.0	0.0
RIC8A	7	7	9.0	0.0
CLN5	8	9	9.0	0.0
NEURL1B	7	9	9.0	0.0
SMDT1	8	9	9.0	0.0
MSH6	7	8	9.0	0.0
CIITA	5	7	9.0	0.0
KCNH3	4	9	9.0	0.0
CARS2	4	6	9.0	0.0
MCC	8	9	9.0	0.0
TNFRSF10C	2	9	9.0	0.0
RP11-57A1.1	7	9	9.0	0.0
RNF207	6	8	9.0	0.0
ERMP1	6	7	9.0	0.0
RNF169	6	9	9.0	0.0
RP11-133F8.2	3	9	9.0	0.0
RP11-806L2.2	4	9	9.0	0.0
RP4-569M23.2	6	9	9.0	0.0
SNX22	9	9	9.0	0.0
RP11-83A24.2	5	6	9.0	0.0
MT-TL2	8	9	9.0	0.0
SRSF8	8	10	9.0	0.0
CPM	6	9	9.0	0.0
HOXB9	8	9	9.0	0.0
DHFRL1	5	8	9.0	0.0
NUDCD2	9	10	9.0	0.0
ACACA	4	8	9.0	0.0
NAGK	6	6	8.999999999999998	0.0
DUSP6	8	8	8.999999999999998	0.0
RP11-142G1.3	26	28	8.915873015873016	0.0
AC092669.3	16	17	8.9	0.0
TBC1D32	6	7	8.846585213032581	0.0
SFT2D2	10	13	8.833333333333332	0.0
KIAA1598	5	9	8.833333333333332	0.0
FRK	10	11	8.833333333333332	0.0
MADD	6	6	8.799999999999997	0.0
GPS2	9	9	8.787500000000001	0.0
UCA1	10	13	8.783333333333333	0.0
LINC00649	21	23	8.74023447312921	0.0
WEE1	7	7	8.7	0.0
SETD7	5	9	8.666666666666666	0.0
SLC43A2	4	4	8.666666666666666	0.0
LRRC37A3	7	8	8.577380952380953	0.0
LINC00910	6	6	8.566666666666666	0.0
U91328.19	8	11	8.5	0.0
RP11-423P10.2	7	9	8.5	0.0
SLC11A1	3	4	8.5	0.0
EIF4E	6	8	8.5	0.0
IGHVII-20-1	7	9	8.5	0.0
C12orf65	7	8	8.333333333333334	0.0
APBB2	5	9	8.333333333333334	0.0
LIPG	6	8	8.333333333333332	0.0
BLOC1S6	15	17	8.32575757575758	0.0
PSME4	3	7	8.25	0.0
DPY19L4	7	8	8.2	0.0
ACYP2	8	8	8.19047619047619	0.0
PRSS55	4	9	8.125	0.0
AC016629.8	7	8	8.09090909090909	0.0
HOXB5	9	10	8.08695652173913	0.0
ZNF37BP	10	10	8.06111111111111	0.0
CTSB	4	4	8.000000000000002	0.0
KCTD13	7	8	8.0	0.0
RP5-1069C8.2	6	9	8.0	0.0
CTB-181H17.1	4	8	8.0	0.0
DNAJB12	6	7	8.0	0.0
NFE2L3	8	8	8.0	0.0
RP11-131L23.1	4	7	8.0	0.0
SH3RF3-AS1	7	8	8.0	0.0
PIGO	8	8	8.0	0.0
NOP14-AS1	5	5	8.0	0.0
KAT8	7	8	8.0	0.0
RP11-73M18.9	4	8	8.0	0.0
CDC42BPB	2	8	8.0	0.0
RP4-561L24.3	7	8	8.0	0.0
C10orf95	7	8	8.0	0.0
RP11-382A20.7	6	8	8.0	0.0
CLYBL	5	8	8.0	0.0
TSC22D2	6	8	8.0	0.0
AKR1C1	7	8	8.0	0.0
STK35	4	8	8.0	0.0
MT-TI	6	8	8.0	0.0
JAM3	5	8	8.0	0.0
PRSS58	3	8	8.0	0.0
RRAGC	1	8	8.0	0.0
RP11-702L6.4	4	8	8.0	0.0
RP11-849H4.4	4	8	8.0	0.0
RBFADN	6	8	8.0	0.0
GCHFR	3	8	8.0	0.0
QARS	7	8	8.0	0.0
HEXIM2	6	8	8.0	0.0
PRMT2	5	5	8.0	0.0
SARM1	4	6	8.0	0.0
KDM4C	7	8	8.0	0.0
P2RY13	5	8	8.0	0.0
CTD-3051D23.1	2	8	8.0	0.0
MIP	7	7	8.0	0.0
USH2A	1	8	8.0	0.0
DDX6	5	7	8.0	0.0
KCNIP4	2	8	8.0	0.0
NSUN2	3	8	8.0	0.0
BFSP1	6	8	8.0	0.0
CTA-390C10.10	5	8	8.0	0.0
SLC27A5	5	6	8.0	0.0
GNL1	6	8	8.0	0.0
CTD-2058B24.2	10	12	8.0	0.0
DDX42	8	8	8.0	0.0
C12orf50	5	6	8.0	0.0
PTOV1-AS1	5	7	8.0	0.0
TAF10	7	8	8.0	0.0
DLGAP4	7	7	8.0	0.0
PLD5	6	8	8.0	0.0
RP11-500C11.3	8	8	8.0	0.0
PRC1	6	7	8.0	0.0
VDAC1	6	8	8.0	0.0
IL17D	7	7	8.0	0.0
ICAM3	7	8	7.999999999999999	0.0
PHLDB1	4	5	7.999999999999999	0.0
HMMR	7	7	7.999999999999999	0.0
FKBP3	5	7	7.999999999999999	0.0
PCGF1	7	7	7.999999999999998	0.0
SEPT1	7	8	7.999999999999998	0.0
LTBP3	4	7	7.999999999999996	0.0
KIFC3	7	8	7.923076923076922	0.0
RP11-173G21.1	13	26	7.900000000000001	0.0
RP11-57H12.3	11	11	7.9	0.0
MRPL48	7	7	7.899999999999998	0.0
RPL10	6	8	7.868421052631579	0.0
AP000476.1	15	16	7.866666666666667	0.0
HIPK1	8	8	7.833333333333332	0.0
SLC50A1	4	5	7.800000000000001	0.0
C11orf80	7	8	7.787698412698411	0.0
LINC00491	10	12	7.728571428571429	0.0
TRIM13	5	6	7.666666666666666	0.0
FGFR1OP	5	8	7.666666666666666	0.0
GMPPB	9	11	7.666666666666665	0.0
RP11-352E6.2	24	29	7.644444444444445	0.0
ZNF131	5	7	7.583333333333332	0.0
HHLA1	18	24	7.566399286987521	0.0
XAF1	7	9	7.521428571428571	0.0
SMURF1	5	8	7.5	0.0
SIK2	8	8	7.5	0.0
ZFYVE20	4	7	7.5	0.0
NOSTRIN	2	6	7.5	0.0
RP11-266K4.9	6	6	7.5	0.0
CACNB3	3	5	7.5	0.0
AC016735.2	5	5	7.5	0.0
PSD3	3	5	7.5	0.0
CEP95	5	5	7.333333333333335	0.0
DNAJC2	4	5	7.333333333333334	0.0
IPO9	5	8	7.333333333333334	0.0
RP11-867G23.8	3	22	7.333333333333334	0.0
SLC25A45	5	5	7.333333333333333	0.0
FAM177A1	5	5	7.333333333333333	0.0
RP11-89F3.2	6	8	7.333333333333333	0.0
CYB561A3	6	6	7.333333333333332	0.0
TBCK	4	5	7.325726904674274	0.0
LINC00969	4	5	7.30952380952381	0.0
DLST	4	5	7.285714285714286	0.0
SNHG14	3	3	7.25	0.0
PCNXL2	5	12	7.238095238095237	0.0
RP11-475J5.5	28	31	7.226190476190477	0.0
RP11-48B3.3	7	8	7.2	0.0
AC013268.2	13	15	7.2	0.0
AC108938.2	13	15	7.2	0.0
BPTF	6	7	7.190476190476192	0.0
RP11-10B2.1	22	23	7.1833333333333345	0.0
ZNF616	6	7	7.181818181818182	0.0
OR2A1-AS1	8	9	7.169191919191919	0.0
MX2	3	5	7.083333333333333	0.0
CDH12	5	12	7.071428571428571	0.0
ZNF860	5	7	7.0625	0.0
PGM5P2	15	16	7.026923076923076	0.0
ZSCAN31	4	6	7.000000000000001	0.0
METTL6	6	7	7.000000000000001	0.0
RPUSD3	4	5	7.000000000000001	0.0
EPM2A	7	7	7.000000000000001	0.0
DBP	6	8	7.000000000000001	0.0
KLK10	4	7	7.000000000000001	0.0
KCTD21	3	4	7.0	0.0
RP11-253M7.3	3	7	7.0	0.0
RP11-407N17.5	5	7	7.0	0.0
RP11-47I22.2	7	7	7.0	0.0
SPRYD3	4	7	7.0	0.0
OGG1	5	7	7.0	0.0
MAP3K2	4	4	7.0	0.0
AC097461.4	3	7	7.0	0.0
NSMCE4A	6	6	7.0	0.0
RP13-270P17.2	5	7	7.0	0.0
GPBP1L1	4	4	7.0	0.0
COL4A2	3	7	7.0	0.0
OCLN	5	7	7.0	0.0
MIR3150B	5	6	7.0	0.0
RP11-417J8.6	1	7	7.0	0.0
CRLF3	4	5	7.0	0.0
