GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
RNY5P5	144	2309	917.25	0.0
SNORD63	136	847	847.0	0.0
RPL4	178	807	828.214774114775	0.0
SNORD95	359	4051	814.01666666667	0.0
SNORD83A	122	822	812.6666666666666	0.0
Y_RNA.790	202	6897	785.3214431528306	0.0
RNVU1-19	1060	11239	775.322125998603	0.0
RNY4P1	835	3835	765.1710704629048	0.0
RNU2-68P	291	6904	712.7252307333181	0.0
SNORD82	128	709	709.0	0.0
SNORA71D	158	736	707.3333333333331	0.0
NEAT1	579	710	699.1047619047619	0.0
FAT1	536	673	693.7499999999998	0.0
SNHG12	261	560	688.7928571428573	0.0
RNU1-11P	1210	10676	679.3259291984247	0.0
SNORD104	203	679	679.0	0.0
SNORA71B	128	687	672.6666666666666	0.0
RABGGTB	195	728	658.7904761904765	0.0
SOD2	837	1138	657.7966305007865	0.0
RNY4P31	317	1593	649.8183621933608	0.0
SNORD60	177	627	627.0	0.0
SNORA73B	155	642	623.2500000000001	0.0
RNU2-3P	304	2232	617.6819177898122	0.0
RNY4P8	286	4019	608.335781205462	0.0
RNY5P8	174	1916	598.25	0.0
RNY5P1	206	1890	589.2499999999999	0.0
MT-RNR1	389	588	588.0	0.0
C3orf17	40	582	583.4999999999999	0.0
Y_RNA.670	24	3059	578.1003860844795	0.0
Y_RNA.340	131	1110	552.1301183569182	0.0
Y_RNA.31	140	5709	551.7313367510917	0.0
HSPA8	143	609	541.4986442779791	0.0
LINC00338	76	537	534.8333333333333	0.0
Y_RNA.130	157	7518	528.4598821403139	0.0
SNORA54	76	523	523.0	0.0
ATP5G3	262	8153	516.9029027740428	0.0
RPL13	157	535	506.4345987345993	0.0
RBMX	105	556	499.8239538239538	0.0
Y_RNA.121	242	8130	493.9029027740429	0.0
RNY3	292	3384	479.9356944121033	0.0
RNU2-64P	300	3977	478.38546216855013	0.0
RPL27A	150	636	470.8239371739375	0.0
RPS8	164	830	456.2448412698413	0.0
EEF1A1	646	888	452.6089576401538	0.0
Y_RNA.125	550	2260	448.9982767232769	0.0
SNORD33	134	1327	440.8333333333332	0.0
MTRNR2L8	729	1533	440.24523809523726	0.0
SNORA71A	92	440	439.5	0.0
Y_RNA.387	259	7473	439.0435490558657	0.0
RN7SL5P	1013	3565	435.991294583286	0.0
Y_RNA.144	165	2922	432.9846736596738	0.0
RNY3P6	157	2913	431.05992618492627	0.0
LAMB2	38	428	428.0	0.0
SNORD99	75	426	426.0	0.0
RNY4P11	274	7202	422.33237417308067	0.0
Y_RNA.24	238	7435	415.96373834370195	0.0
RPL3	158	459	410.3685342435343	0.0
RNY4P22	210	7363	410.1837565762006	0.0
Y_RNA.118	144	2846	409.226592851593	0.0
SNORD78	98	411	409.0	0.0
RNY4P4	243	7431	408.05726785340795	0.0
SNHG3	142	426	406.6000000000001	0.0
Y_RNA.13	190	980	404.594408819465	0.0
Y_RNA.245	89	1373	402.6483509076027	0.0
Y_RNA.807	179	5074	401.5630887801335	0.0
RNU4-1	174	540	400.60268138294447	0.0
Y_RNA.412	130	2793	396.08120278067105	0.0
RNVU1-13	497	6727	387.4562925537661	0.0
C12orf57	89	1224	386.96212121212125	0.0
NOP56	115	428	386.79999999999984	0.0
Y_RNA.30	122	2709	379.70040237540246	0.0
RNY4P6	182	6666	376.64625707380554	0.0
RNY4P3	78	1858	375.8501145912912	0.0
SNORD55	124	774	374.5	0.0
Y_RNA.7	172	6747	371.10481514067794	0.0
RNU2-5P	299	3867	367.5573729868809	0.0
Y_RNA.491	59	802	356.73333333333323	0.0
RPL21	140	667	355.2141457420442	0.0
Y_RNA.52	99	2517	351.64106171606176	0.0
SPTBN1	245	315	343.7333333333331	0.0
MTRNR2L2	563	1250	342.60714285714226	0.0
Y_RNA.348	137	1760	337.0968394163698	0.0
SNORD102	136	663	331.5	0.0
TMC5	90	376	330.9722639933167	0.0
RNY4P9	195	6899	329.69499913968565	0.0
SNORD43	145	529	324.5	0.0
RPL23A	137	562	324.04093314093325	0.0
MACF1	218	276	314.142857142857	0.0
RNY4P26	149	6787	303.38223180169206	0.0
PAQR5	95	4804	302.76658572051826	0.0
FTH1	307	435	297.94861355049153	0.0
RN7SL3	698	2452	297.41719426668055	0.0
SNORD69	64	293	293.0	0.0
MT-TE	119	292	292.0	0.0
SNORD15B	63	295	291.6666666666667	0.0
RNU1-67P	495	3866	290.870320128173	0.0
SNORD41	91	285	285.0	0.0
RN7SL674P	719	2580	283.4813978057444	0.0
Y_RNA.359	40	578	283.35416666666663	0.0
MTRNR2L1	249	758	283.24999999999994	0.0
SLC25A3	81	378	279.79848484848475	0.0
SNORA75	82	306	279.5	0.0
Y_RNA.665	152	6852	277.9090540872029	0.0
EIF4A1	90	236	277.0141536026379	0.0
SNORD38A	100	276	276.0	0.0
AC103965.1	25	840	274.9207559786507	0.0
SNORD42A	127	550	274.5	0.0
NET1	209	272	274.0	0.0
C6orf48	70	429	272.0	0.0
SNORA58	34	272	272.0	0.0
SCARNA8	61	272	271.5	0.0
RNU1-89P	388	5249	270.47388653111665	0.0
RN7SL4P	547	1923	267.5705669599851	0.0
Y_RNA.721	389	1421	262.79827672327605	0.0
Y_RNA.546	52	2225	259.6465479918116	0.0
MTRNR2L12	489	951	259.3738095238095	0.0
SNORD2	262	1292	258.366666666666	0.0
RNU2-38P	489	2193	258.3334474998548	0.0
Y_RNA.147	164	6467	257.4326811870645	0.0
RNY4P25	165	6017	255.50498198359398	0.0
RNU5F-1	108	285	253.90909090909093	0.0
SNORD18A	143	761	253.6666666666671	0.0
SNORA18	149	991	253.06666666666666	0.0
Y_RNA.306	196	6733	252.7625839425477	0.0
Y_RNA.190	160	6437	251.15974180442828	0.0
RNY4P16	129	6357	247.13858061353253	0.0
KIF5B	197	247	247.0	0.0
Y_RNA.188	120	1032	246.60321067821067	0.0
SNORD66	100	244	244.0	0.0
RPL15	163	258	235.34350317569726	0.0
RNU1-22P	238	4852	233.6218788530206	0.0
RPL37A	132	237	233.02514152514146	0.0
SNORD123	54	229	229.0	0.0
SNORA20	53	239	228.5	0.0
PXDN	8	222	222.0	0.0
Y_RNA.667	131	6136	221.90078000834063	0.0
RPL5	100	322	221.56364795335384	0.0
RPL39	67	425	220.99760765550243	0.0
RNU1-16P	196	4542	220.09270872833972	0.0
Y_RNA.781	154	6221	219.01935146123472	0.0
RNU1-46P	195	4574	217.68938672641082	0.0
Y_RNA.393	183	564	216.29900759024042	0.0
RNU4-2	137	313	214.2693480496112	0.0
SNORD46	81	246	212.0	0.0
SCARNA15	38	212	211.5	0.0
RPS2	137	250	209.54014215211595	0.0
SNORA66	88	210	208.5	0.0
SNORD58A	190	1042	208.3999999999993	0.0
SNORA53	69	360	207.5	0.0
LRRC19	11	316	206.27142857142854	0.0
SNORD58C	119	411	205.5	0.0
Y_RNA.784	159	5732	204.97378499627897	0.0
SULT1B1	344	438	203.79741826800645	0.0
SNORA3	104	602	203.0000000000002	0.0
SNORA26	39	204	202.75	0.0
RNU1-132P	165	4395	201.8775934514597	0.0
Y_RNA.420	36	374	201.7950757575758	0.0
EIF3A	149	202	201.5	0.0
FRK	223	311	200.66241536241535	0.0
RNU7-1	87	1220	200.33939393939394	0.0
BICD2	154	200	200.0	0.0
SCARNA9	43	263	198.33333333333331	0.0
PABPC1	150	208	198.11349206349195	0.0
Y_RNA.179	55	437	195.66153381642508	0.0
RPL7A	92	219	194.3208867095375	0.0
SNORA69	50	399	194.00000000000003	0.0
SNORA65	56	193	193.0	0.0
EEF2	142	186	190.09999999999997	0.0
SNORD45C	114	441	188.39999999999998	0.0
CIRBP	137	185	186.48717948717936	0.0
RN7SL396P	518	1576	185.65657821579703	0.0
TPT1	124	161	185.3640470640469	0.0
XRN1	16	186	182.9111111111111	0.0
SNORD45A	138	587	181.4000000000003	0.0
RNU7-19P	55	1170	179.27272727272722	0.0
SNORA38	83	178	177.33333333333331	0.0
SNORD100	71	174	174.0	0.0
SNORD119	70	173	173.0	0.0
SNORD13	94	191	172.07261904761899	0.0
PLEC	135	171	171.85584415584384	0.0
MT-TQ	48	171	171.0	0.0
SNORD101	51	170	170.0	0.0
RNY4P24	83	846	169.58127953234404	0.0
Y_RNA.311	91	4944	168.89314569725627	0.0
Y_RNA.16	91	4939	168.58108895966762	0.0
VTRNA1-3	123	397	168.25	0.0
Y_RNA.634	86	4933	167.9790260750484	0.0
C4orf32	420	551	167.74359423536632	0.0
SNORD12	60	167	167.0	0.0
Y_RNA.761	88	4933	166.77876661228896	0.0
SCD	192	249	166.66666666666669	0.0
Y_RNA.49	45	362	165.97043014244682	0.0
KIAA1217	107	128	162.38095238095235	0.0
Y_RNA.475	67	4710	162.27245932394604	0.0
Y_RNA.305	31	333	159.11093857832986	0.0
RNU5D-1	109	299	158.54797979797982	0.0
Y_RNA.759	56	414	157.54090909090914	0.0
Y_RNA.53	27	330	155.7679723502304	0.0
SNORD53	48	179	155.0	0.0
SNHG7	92	158	154.66666666666669	0.0
RNU7-3P	26	1055	154.4060606060606	0.0
SNORD105B	50	154	154.0	0.0
HSP90AA1	136	170	151.69563492063494	0.0
RNU1-83P	201	2829	150.54065796468777	0.0
Y_RNA.358	113	1297	150.51429707010274	0.0
RNU1-13P	403	2088	150.1918563364347	0.0
RNVU1-11	403	2088	150.1918563364347	0.0
C19orf48	77	286	150.16666666666669	0.0
RPS6	133	188	150.13597513597512	0.0
EIF4G2	89	114	149.99999999999997	0.0
Y_RNA.238	29	161	149.46666666666664	0.0
Y_RNA.256	139	1045	148.3399155594065	0.0
RPL37	124	160	147.74065656565654	0.0
Y_RNA.598	87	4792	146.25829286025913	0.0
CLTC	111	144	144.00000000000009	0.0
KIF1C	108	144	144.0	0.0
Y_RNA.477	86	4791	143.52151553003787	0.0
SNORD21	49	287	143.5	0.0
Y_RNA.710	84	4778	143.314479728946	0.0
Y_RNA.751	84	4778	143.314479728946	0.0
Y_RNA.288	85	4790	143.27151553003787	0.0
Y_RNA.619	85	4791	143.09129819487686	0.0
Y_RNA.537	85	4790	143.06318219670453	0.0
SNORA76	62	143	143.0	0.0
TSTD3	84	4785	142.99816388168622	0.0
Y_RNA.627	84	4789	142.98625911978147	0.0
Y_RNA.262	27	4359	142.96331739356341	0.0
SNORD88C	76	285	142.5	0.0
Y_RNA.233	84	4782	142.40254590914114	0.0
Y_RNA.481	82	4783	142.3944404774309	0.0
RNU1-138P	122	1020	142.34945172222064	0.0
Y_RNA.620	79	4779	142.20649721501954	0.0
Y_RNA.500	75	4768	141.721759043834	0.0
Y_RNA.602	86	522	141.18150316142751	0.0
EIF4B	132	167	138.35441266250086	0.0
SNORD83B	110	278	136.5	0.0
TMEM45A	410	565	135.9891574183133	0.0
ACTG1	117	159	134.64633848938064	0.0
RNU7-4P	22	962	134.55844155844153	0.0
ODC1	92	130	131.99999999999997	0.0
VTRNA3-1P	98	349	131.75000000000003	0.0
Y_RNA.336	89	646	131.13386678061858	0.0
ASTN2	149	216	130.9945526695527	0.0
RPS18	121	167	130.43073315573312	0.0
RNY4P23	103	708	129.53371642824666	0.0
Y_RNA.252	38	399	129.45068836045056	0.0
Y_RNA.264	60	319	127.70043290043292	0.0
SNORD93	53	127	127.0	0.0
RNU1-88P	345	1785	126.44120189503988	0.0
SNORD5	93	376	125.3333333333333	0.0
Y_RNA.323	104	3517	125.00567035132553	0.0
MT-ND5	103	138	124.66666666666667	0.0
SNORD127	29	124	124.0	0.0
RN7SL49P	299	1377	122.03936942761541	0.0
SNORD67	32	122	122.0	0.0
TMEM107	111	257	121.76666666666667	0.0
RPS13	51	186	121.55952380952381	0.0
PERP	93	126	121.5	0.0
SNORD57	81	287	121.16666666666667	0.0
FAM122C	14	327	120.09040404040402	0.0
SHISA9	320	470	119.02052298257372	0.0
MT-TH	66	119	119.0	0.0
SNORA58.2	56	198	119.0	0.0
RNU4ATAC	55	123	118.83333333333334	0.0
RHOBTB3	96	116	117.99999999999997	0.0
DDX3X	94	120	117.74285714285715	0.0
KDM4A	12	143	117.08333333333331	0.0
Y_RNA.100	49	581	116.42743436894419	0.0
RPL8	95	120	116.4196969696969	0.0
Y_RNA.663	72	3462	115.10335044900562	0.0
RNU2-14P	105	773	114.41216666216671	0.0
EEF1A1P5	517	721	114.15632757664315	0.0
RN7SK	181	253	114.12419481269517	0.0
CHD1L	8	114	114.0	0.0
RP11-152F13.3	20	834	113.42887624466573	0.0
RP13-996F3.3	20	834	113.42887624466573	0.0
RP11-561C5.4	23	837	113.38464547543495	0.0
SNORD94	34	112	112.0	0.0
Y_RNA.91	52	680	111.67511631919366	0.0
SNORD19.1	32	112	111.5	0.0
RNU5E-4P	107	213	111.11464646464647	0.0
Y_RNA.629	66	509	110.84819317425764	0.0
HOXA11	16	118	110.66666666666667	0.0
SNORD14C	93	331	109.74999999999991	0.0
RPL10	34	307	109.32221299941888	0.0
Y_RNA.182	118	971	108.41873211497827	0.0
Y_RNA.382	39	660	108.14462148962149	0.0
Y_RNA.764	32	648	107.62454212454212	0.0
Y_RNA.520	66	3695	107.37498099745207	0.0
RNU3P3	219	1867	106.73079799150267	0.0
Y_RNA.88	60	3686	106.64998099745208	0.0
SNORD117	53	106	106.0	0.0
RN7SL151P	289	853	105.72473134418793	0.0
RPSA	66	133	104.91992781217019	0.0
Y_RNA.505	70	3712	104.6472849190207	0.0
RNU2-28P	351	1504	104.21408581578771	0.0
SCARNA22	44	104	104.0	0.0
NCL	88	105	103.90452847805787	0.0
Y_RNA.601	55	3679	103.54164766411874	0.0
RPL6	139	196	103.50655605574339	0.0
SLC12A2	79	97	103.0	0.0
RN7SL296P	263	1301	102.8257419253324	0.0
Y_RNA.550	56	3680	102.54164766411874	0.0
SNORD58B	118	617	102.45238095238112	0.0
ZNF880	8	101	102.0	0.0
MT-ND6	88	133	101.99999999999999	0.0
Y_RNA.81	49	579	101.60626153562198	0.0
Y_RNA.163	50	2767	101.51519090885402	0.0
RPLP2	55	85	101.45606060606059	0.0
RNU1-8P	50	2193	99.03547966788994	0.0
RN7SL767P	273	1323	98.76342783737459	0.0
SNORD59A	39	98	98.0	0.0
SNORD118	95	222	97.60000000000002	0.0
Y_RNA.206	39	563	97.17302157297026	0.0
SNORD12B	39	97	97.0	0.0
HIST1H4E	64	115	96.36666666666667	0.0
Y_RNA.630	39	563	96.28413268408137	0.0
SNORD36B	72	192	96.0	0.0
SNORA31.25	58	235	95.58333333333331	0.0
TRAK2	73	95	95.0	0.0
Y_RNA.676	37	2793	94.72409583481719	0.0
Y_RNA.161	56	2819	94.68791966561183	0.0
NPM1	95	124	93.56809918555439	0.0
SNHG8	56	117	93.33333333333336	0.0
KCNQ1OT1	187	245	93.31729705622901	0.0
RASSF3	71	93	93.00000000000001	0.0
SNORD53_SNORD92.1	48	117	93.0	0.0
RPL41	95	132	92.82911255411253	0.0
ANP32B	87	108	92.60882352941178	0.0
CSDE1	74	88	91.99999999999997	0.0
Y_RNA.20	56	2815	91.94163218147371	0.0
RPL31	77	102	91.82167536711653	0.0
RNU5A-6P	34	183	91.5	0.0
ATP5A1	70	91	91.12727272727271	0.0
SCARNA2	39	91	91.0	0.0
UBAP2L	43	155	90.49999999999997	0.0
RPS20	72	117	90.49487669193549	0.0
SNORA45	42	91	90.33333333333333	0.0
RP11-152F13.7	19	833	90.19310099573258	0.0
FSIP2	134	175	90.16302308802312	0.0
EPB41L4A	124	168	90.03225806451613	0.0
U3.66	137	1657	89.31646015542564	0.0
DSP	62	89	89.0	0.0
EEF1A1P6	433	612	88.22769378361012	0.0
ARRDC4	71	88	88.0	0.0
SCARNA4	46	88	88.0	0.0
RPL32	73	146	87.98186573152248	0.0
FTL	83	102	87.75	0.0
SNORA79.1	41	87	87.0	0.0
ZC3HAV1	59	88	86.72981366459626	0.0
SNORD89	36	86	86.0	0.0
PKM	66	88	85.62825899590605	0.0
Y_RNA.426	8	97	85.5	0.0
DYNC1H1	71	85	85.0	0.0
RNY4P28	76	523	84.21908258150519	0.0
TNFRSF10D	65	90	84.16666666666667	0.0
SCARNA11	28	84	84.0	0.0
HNRNPA2B1	66	79	83.99999999999997	0.0
Y_RNA.568	40	190	83.85145525468263	0.0
SNORD18B	68	167	83.5	0.0
SNORA8	127	298	82.84999999999998	0.0
FLNA	73	83	82.16883116883115	0.0
Y_RNA.317	30	2042	82.16136361447786	0.0
PRKDC	63	82	82.09090909090907	0.0
SNHG15	34	117	82.06666666666666	0.0
Y_RNA.189	38	304	81.83624231950846	0.0
RNU2-70P	108	307	81.66942933413524	0.0
RNU2-16P	304	1310	81.64509369679554	0.0
RPS12	81	119	81.60569985569985	0.0
ANXA2	62	75	81.42351896862748	0.0
YWHAZ	61	81	81.41012641898865	0.0
SNORD111B	47	81	81.0	0.0
SNORD12C	30	81	81.0	0.0
RPS17L	129	167	80.94464286539802	0.0
RPS17	129	167	80.69464286539802	0.0
Y_RNA.562	26	2417	78.95312229439445	0.0
LDHB	68	80	78.3142857142857	0.0
AL139819.1	114	158	78.16666666666666	0.0
CANX	71	78	77.99999999999999	0.0
Y_RNA.427	85	2090	77.86638216091052	0.0
NPFFR1	16	79	77.58333333333334	0.0
DST	64	73	77.57142857142856	0.0
LINC00657	63	80	77.5	0.0
SCARNA13	46	77	77.0	0.0
SCARNA3	47	77	77.0	0.0
SNORD10	68	152	76.0	0.0
XXbac-BPG154L12.4	232	302	75.97222585486489	0.0
RN7SL128P	225	1047	75.09661390586535	0.0
RPS19	53	76	75.06666666666666	0.0
TRA2B	49	67	75.0	0.0
SNORA10	28	152	75.0	0.0
USP22	59	75	74.66666666666666	0.0
RPS3	54	69	74.56024563671622	0.0
SNORD61	58	149	74.5	0.0
snoU2_19.3	18	221	73.66666666666667	0.0
Y_RNA.339	29	2420	73.53506465712069	0.0
USP34	59	71	73.1	0.0
RP11-14I2.2	8	73	73.0	0.0
Y_RNA.730	42	2078	72.97708522946418	0.0
RPS15A	49	86	72.6551874595992	0.0
RPL7	116	146	72.55519023390353	0.0
Y_RNA.324	25	81	72.48730158730159	0.0
Y_RNA.265	40	138	72.48653381642512	0.0
SNORA55	38	72	72.0	0.0
ORC4	186	254	71.41243011374598	0.0
RNU2-17P	85	373	71.30787247438103	0.0
CTNNB1	52	70	71.16666666666666	0.0
DNAJC10	100	155	71.0181344970819	0.0
SNORD51	41	71	71.0	0.0
WDPCP	125	180	70.6344478520562	0.0
FLNB	53	73	70.5974025974026	0.0
SNORD96A	86	199	70.0	0.0
HNRNPA1	101	120	69.983382339273	0.0
HSP90AB1	63	79	69.56785714285712	0.0
RPS7	81	102	69.50742639713224	0.0
Y_RNA.472	28	2041	69.42339508906565	0.0
IPO7	60	79	69.25000000000001	0.0
RPS3A	70	87	69.15369294859954	0.0
RN7SL546P	188	979	68.99439315848713	0.0
MT-ND4	73	87	68.91666666666666	0.0
HMGCS1	54	64	68.66666666666664	0.0
SNORA23	38	68	68.0	0.0
NIN	53	68	67.99999999999997	0.0
Y_RNA.564	41	143	67.75240683229815	0.0
H3F3A	57	105	67.60476190476189	0.0
RNU1-19P	225	944	67.38696061683298	0.0
INO80C	80	105	67.3535625923784	0.0
MTRNR2L9	172	256	67.15714285714286	0.0
AHNAK	57	67	67.0	0.0
NAP1L1	54	64	66.87048013476033	0.0
EEF1A1P13	321	471	66.69846688212549	0.0
Y_RNA.507	30	120	66.65	0.0
U3.48	164	819	66.64765451939371	0.0
U3.26	156	804	66.54965589965597	0.0
RNY4P18	127	665	66.45874270384745	0.0
RNU2-56P	103	292	66.43487803046631	0.0
SRRM2	49	63	66.00000000000001	0.0
EIF4G1	53	65	65.54680851063829	0.0
SNORD92	38	68	65.5	0.0
SNHG16	31	54	65.32662337662339	0.0
SPTAN1	51	62	65.2	0.0
RNU1-112P	31	911	65.0859555984556	0.0
SCARNA7	32	65	65.0	0.0
U3.4	127	1304	64.80220436290905	0.0
RPLP0	62	73	64.3801597921355	0.0
RNA5SP204	20	65	64.2	0.0
UGDH-AS1	109	157	64.19541672494462	0.0
HNRNPC	45	61	63.97060766472685	0.0
CTC-471C19.1	15	77	63.93333333333334	0.0
Y_RNA.241	52	2443	63.87686366740053	0.0
HNRNPH1	32	42	63.55535512167514	0.0
SNORD37	23	66	63.5	0.0
SNORA50	34	63	63.0	0.0
TBC1D14	53	63	62.999999999999986	0.0
SON	47	62	62.83333333333336	0.0
PTCH2	75	107	62.76262626262623	0.0
IPO5	47	62	62.7	0.0
SNORD62A	63	126	62.33333333333333	0.0
SNORD62B	63	126	62.33333333333333	0.0
AXIN2	52	63	62.047619047619044	0.0
SCARNA20	27	62	62.0	0.0
SNORD42B	39	79	62.0	0.0
SNORA31.11	30	194	61.91666666666667	0.0
SLC25A6	51	63	61.599999999999994	0.0
RPL9	73	108	61.46003041879672	0.0
HIST1H4B	54	80	61.416666666666664	0.0
SNORA74A	37	62	61.25	0.0
SFT2D2	113	156	61.22399544899546	0.0
CXCL5	53	61	61.0	0.0
RNY4P15	81	327	60.90306369750409	0.0
RPL38	42	61	60.2986111111111	0.0
TAF15	45	58	60.09999999999999	0.0
TERC	31	60	60.0	0.0
SNORA31.13	26	186	59.583333333333336	0.0
MT-CO2	61	76	59.500000000000014	0.0
Y_RNA.688	45	267	59.23302892927507	0.0
RAN	48	60	59.10909090909091	0.0
SNORD97	52	91	59.0	0.0
RAB13	48	67	58.83333333333334	0.0
Y_RNA.560	33	196	58.817099567099575	0.0
TSIX	29	61	58.79166666666667	0.0
RPS23	46	60	58.4424603174603	0.0
RN7SL795P	143	898	58.164605413115574	0.0
CUL3	44	56	58.0	0.0
HNRNPH3	39	56	58.0	0.0
PTMA	63	75	57.934554171318865	0.0
CRYZ	10	58	57.79999999999999	0.0
RN7SL8P	137	510	57.78112718229912	0.0
ACTB	66	82	57.593638012711715	0.0
RN7SL43P	159	914	57.53656427640574	0.0
RPL35A	53	60	57.16615067079463	0.0
DDX39B	44	69	57.1283333846359	0.0
RPS21	43	58	57.03333333333334	0.0
DLG1	40	55	57.00000000000002	0.0
RPS27A	71	89	56.7954795204795	0.0
GTF2I	44	61	56.592730880230874	0.0
RNU5A-8P	60	104	56.04797979797983	0.0
SNHG6	35	77	55.999999999999986	0.0
MT-CO1	82	108	55.50000000000001	0.0
Y_RNA.405	14	114	55.4375	0.0
GAPDH	53	64	55.138848213190286	0.0
LMTK2	38	55	55.0	0.0
SOX4	48	55	55.0	0.0
HNRNPA0	41	55	55.0	0.0
PLXNA4	10	55	55.0	0.0
SNORA62	50	110	55.0	0.0
SNORD91B	29	55	54.5	0.0
RP11-81H3.2	74	95	54.46065323565324	0.0
KRT8	57	71	54.35144808443897	0.0
RPL22	56	78	54.295496660202545	0.0
USP9X	50	60	54.13444444444445	0.0
PIK3C2B	16	55	54.08	0.0
ACTR2	41	56	54.00000000000001	0.0
ARHGAP35	35	54	54.0	0.0
RPS24	49	61	53.82949305596365	0.0
ENO1	44	54	53.266666666666666	0.0
RPL24	50	59	53.19028822055139	0.0
RNF213	43	49	53.00000000000001	0.0
SNORD98	35	80	53.0	0.0
MT-TV	35	53	53.0	0.0
