ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-miR-26a-5p:MIMAT0000082:Homo:sapiens:miR-26a-5p	62	1461	1461.0	0.0
hsa-miR-128-3p:MIMAT0000424:Homo:sapiens:miR-128-3p	73	1253	1253.0	0.0
hsa-miR-320a:MIMAT0000510:Homo:sapiens:miR-320a	98	1287	1213.5833333333333	0.0
hsa-miR-151a-3p:MIMAT0000757:Homo:sapiens:miR-151a-3p	97	1172	1172.0	0.0
hsa-miR-532-5p:MIMAT0002888:Homo:sapiens:miR-532-5p	50	870	870.0	0.0
hsa-miR-182-5p:MIMAT0000259:Homo:sapiens:miR-182-5p	61	723	723.0	0.0
hsa-miR-140-3p:MIMAT0004597:Homo:sapiens:miR-140-3p	74	638	638.0	0.0
hsa-miR-22-3p:MIMAT0000077:Homo:sapiens:miR-22-3p	27	636	636.0	0.0
hsa-miR-99b-5p:MIMAT0000689:Homo:sapiens:miR-99b-5p	45	595	595.0	0.0
hsa-miR-146b-5p:MIMAT0002809:Homo:sapiens:miR-146b-5p	27	504	504.0	0.0
hsa-miR-30a-5p:MIMAT0000087:Homo:sapiens:miR-30a-5p	36	377	373.0	0.0
hsa-miR-27b-3p:MIMAT0000419:Homo:sapiens:miR-27b-3p	33	377	373.0	0.0
hsa-let-7d-5p:MIMAT0000065:Homo:sapiens:let-7d-5p	35	366	343.5	0.0
hsa-miR-93-5p:MIMAT0000093:Homo:sapiens:miR-93-5p	37	337	337.0	0.0
hsa-miR-584-5p:MIMAT0003249:Homo:sapiens:miR-584-5p	29	289	289.0	0.0
hsa-miR-101-3p:MIMAT0000099:Homo:sapiens:miR-101-3p	34	260	260.0	0.0
hsa-miR-20a-5p:MIMAT0000075:Homo:sapiens:miR-20a-5p	18	249	249.0	0.0
hsa-miR-148a-3p:MIMAT0000243:Homo:sapiens:miR-148a-3p	26	248	248.0	0.0
hsa-miR-106b-3p:MIMAT0004672:Homo:sapiens:miR-106b-3p	37	247	247.0	0.0
hsa-let-7e-5p:MIMAT0000066:Homo:sapiens:let-7e-5p	38	268	239.5	0.0
hsa-miR-28-3p:MIMAT0004502:Homo:sapiens:miR-28-3p	34	222	222.0	0.0
hsa-miR-1307-3p:MIMAT0005951:Homo:sapiens:miR-1307-3p	27	209	209.0	0.0
hsa-miR-103a-3p:MIMAT0000101:Homo:sapiens:miR-103a-3p	26	231	200.5	0.0
hsa-miR-125b-5p:MIMAT0000423:Homo:sapiens:miR-125b-5p	30	199	199.0	0.0
hsa-miR-340-5p:MIMAT0004692:Homo:sapiens:miR-340-5p	19	185	185.0	0.0
hsa-miR-9-3p:MIMAT0000442:Homo:sapiens:miR-9-3p	22	179	179.0	0.0
hsa-miR-10a-5p:MIMAT0000253:Homo:sapiens:miR-10a-5p	23	175	175.0	0.0
hsa-miR-181a-2-3p:MIMAT0004558:Homo:sapiens:miR-181a-2-3p	21	175	175.0	0.0
hsa-miR-92b-3p:MIMAT0003218:Homo:sapiens:miR-92b-3p	35	162	162.0	0.0
hsa-miR-196a-5p:MIMAT0000226:Homo:sapiens:miR-196a-5p	19	144	144.0	0.0
hsa-miR-98-5p:MIMAT0000096:Homo:sapiens:miR-98-5p	25	139	138.5	0.0
hsa-miR-3651:MIMAT0018071:Homo:sapiens:miR-3651	16	109	109.0	0.0
hsa-miR-501-3p:MIMAT0004774:Homo:sapiens:miR-501-3p	18	106	105.5	0.0
hsa-miR-199b-3p:MIMAT0004563:Homo:sapiens:miR-199b-3p|hsa-miR-199a-3p:MIMAT0000232:Homo:sapiens:miR-199a-3p	20	99	99.0	0.0
hsa-miR-24-3p:MIMAT0000080:Homo:sapiens:miR-24-3p	13	99	99.0	0.0
hsa-miR-148b-3p:MIMAT0000759:Homo:sapiens:miR-148b-3p	20	92	92.0	0.0
hsa-miR-7-5p:MIMAT0000252:Homo:sapiens:miR-7-5p	22	91	91.0	0.0
hsa-miR-361-3p:MIMAT0004682:Homo:sapiens:miR-361-3p	24	91	91.0	0.0
hsa-miR-16-2-3p:MIMAT0004518:Homo:sapiens:miR-16-2-3p	16	88	88.0	0.0
hsa-miR-30e-5p:MIMAT0000692:Homo:sapiens:miR-30e-5p	14	86	86.0	0.0
hsa-miR-320b:MIMAT0005792:Homo:sapiens:miR-320b	25	149	75.58333333333334	0.0
hsa-miR-424-3p:MIMAT0004749:Homo:sapiens:miR-424-3p	14	71	71.0	0.0
hsa-miR-184:MIMAT0000454:Homo:sapiens:miR-184	14	69	69.0	0.0
hsa-miR-222-3p:MIMAT0000279:Homo:sapiens:miR-222-3p	11	68	68.0	0.0
hsa-miR-769-5p:MIMAT0003886:Homo:sapiens:miR-769-5p	11	68	68.0	0.0
hsa-miR-26b-5p:MIMAT0000083:Homo:sapiens:miR-26b-5p	13	65	65.0	0.0
hsa-miR-342-5p:MIMAT0004694:Homo:sapiens:miR-342-5p	19	63	63.0	0.0
hsa-miR-130b-5p:MIMAT0004680:Homo:sapiens:miR-130b-5p	9	61	61.0	0.0
hsa-miR-1180-3p:MIMAT0005825:Homo:sapiens:miR-1180-3p	16	60	60.0	0.0
hsa-miR-149-5p:MIMAT0000450:Homo:sapiens:miR-149-5p	11	57	57.0	0.0
hsa-miR-1291:MIMAT0005881:Homo:sapiens:miR-1291	13	56	56.0	0.0
hsa-miR-125b-1-3p:MIMAT0004592:Homo:sapiens:miR-125b-1-3p	14	53	53.0	0.0
hsa-miR-629-5p:MIMAT0004810:Homo:sapiens:miR-629-5p	5	48	48.0	0.0
hsa-miR-744-5p:MIMAT0004945:Homo:sapiens:miR-744-5p	13	48	48.0	0.0
hsa-miR-484:MIMAT0002174:Homo:sapiens:miR-484	12	48	48.0	0.0
hsa-miR-451a:MIMAT0001631:Homo:sapiens:miR-451a	8	47	47.0	0.0
hsa-miR-181d-5p:MIMAT0002821:Homo:sapiens:miR-181d-5p	9	45	45.0	0.0
hsa-miR-1301-3p:MIMAT0005797:Homo:sapiens:miR-1301-3p	17	44	44.0	0.0
hsa-miR-125a-5p:MIMAT0000443:Homo:sapiens:miR-125a-5p	11	42	42.0	0.0
hsa-miR-345-5p:MIMAT0000772:Homo:sapiens:miR-345-5p	12	40	40.0	0.0
hsa-miR-589-5p:MIMAT0004799:Homo:sapiens:miR-589-5p	9	40	40.0	0.0
hsa-let-7d-3p:MIMAT0004484:Homo:sapiens:let-7d-3p	8	38	38.0	0.0
hsa-miR-320c:MIMAT0005793:Homo:sapiens:miR-320c	16	68	35.083333333333336	0.0
hsa-miR-1303:MIMAT0005891:Homo:sapiens:miR-1303	13	35	35.0	0.0
hsa-miR-500a-3p:MIMAT0002871:Homo:sapiens:miR-500a-3p	12	35	32.5	0.0
hsa-miR-107:MIMAT0000104:Homo:sapiens:miR-107	7	62	31.5	0.0
hsa-miR-17-5p:MIMAT0000070:Homo:sapiens:miR-17-5p	5	32	31.0	0.0
hsa-miR-125b-2-3p:MIMAT0004603:Homo:sapiens:miR-125b-2-3p	7	31	31.0	0.0
hsa-miR-219a-1-3p:MIMAT0004567:Homo:sapiens:miR-219a-1-3p	9	31	31.0	0.0
hsa-miR-615-3p:MIMAT0003283:Homo:sapiens:miR-615-3p	7	30	30.0	0.0
hsa-miR-1290:MIMAT0005880:Homo:sapiens:miR-1290	11	32	29.5	0.0
hsa-miR-143-3p:MIMAT0000435:Homo:sapiens:miR-143-3p	7	29	29.0	0.0
hsa-miR-30c-5p:MIMAT0000244:Homo:sapiens:miR-30c-5p	4	29	29.0	0.0
hsa-miR-1-3p:MIMAT0000416:Homo:sapiens:miR-1-3p	10	28	28.0	0.0
hsa-miR-185-5p:MIMAT0000455:Homo:sapiens:miR-185-5p	4	28	28.0	0.0
hsa-miR-99b-3p:MIMAT0004678:Homo:sapiens:miR-99b-3p	12	27	27.0	0.0
hsa-miR-95-3p:MIMAT0000094:Homo:sapiens:miR-95-3p	7	27	27.0	0.0
hsa-miR-106b-5p:MIMAT0000680:Homo:sapiens:miR-106b-5p	12	27	27.0	0.0
hsa-miR-450b-5p:MIMAT0004909:Homo:sapiens:miR-450b-5p	5	24	24.0	0.0
hsa-miR-186-5p:MIMAT0000456:Homo:sapiens:miR-186-5p	7	23	23.0	0.0
hsa-miR-664a-5p:MIMAT0005948:Homo:sapiens:miR-664a-5p	13	23	23.0	0.0
hsa-miR-140-5p:MIMAT0000431:Homo:sapiens:miR-140-5p	7	23	23.0	0.0
hsa-miR-421:MIMAT0003339:Homo:sapiens:miR-421	5	22	22.0	0.0
hsa-miR-29a-3p:MIMAT0000086:Homo:sapiens:miR-29a-3p	8	22	22.0	0.0
hsa-miR-27a-3p:MIMAT0000084:Homo:sapiens:miR-27a-3p	9	25	21.0	0.0
hsa-miR-4326:MIMAT0016888:Homo:sapiens:miR-4326	6	21	21.0	0.0
hsa-miR-671-3p:MIMAT0004819:Homo:sapiens:miR-671-3p	10	21	21.0	0.0
hsa-miR-130b-3p:MIMAT0000691:Homo:sapiens:miR-130b-3p	7	21	21.0	0.0
hsa-miR-3615:MIMAT0017994:Homo:sapiens:miR-3615	8	20	20.0	0.0
hsa-miR-7706:MIMAT0030021:Homo:sapiens:miR-7706	9	20	20.0	0.0
hsa-miR-660-5p:MIMAT0003338:Homo:sapiens:miR-660-5p	3	19	19.0	0.0
hsa-miR-152-3p:MIMAT0000438:Homo:sapiens:miR-152-3p	7	18	18.0	0.0
hsa-miR-30a-3p:MIMAT0000088:Homo:sapiens:miR-30a-3p	9	18	18.0	0.0
hsa-miR-486-5p:MIMAT0002177:Homo:sapiens:miR-486-5p	6	18	18.0	0.0
hsa-miR-339-3p:MIMAT0004702:Homo:sapiens:miR-339-3p	7	16	16.0	0.0
hsa-miR-941:MIMAT0004984:Homo:sapiens:miR-941	7	16	16.0	0.0
hsa-miR-221-3p:MIMAT0000278:Homo:sapiens:miR-221-3p	6	15	15.0	0.0
hsa-miR-30e-3p:MIMAT0000693:Homo:sapiens:miR-30e-3p	9	15	15.0	0.0
hsa-miR-192-5p:MIMAT0000222:Homo:sapiens:miR-192-5p	9	15	14.5	0.0
hsa-miR-505-3p:MIMAT0002876:Homo:sapiens:miR-505-3p	6	14	14.0	0.0
hsa-miR-28-5p:MIMAT0000085:Homo:sapiens:miR-28-5p	5	14	14.0	0.0
hsa-miR-361-5p:MIMAT0000703:Homo:sapiens:miR-361-5p	3	14	14.0	0.0
hsa-miR-625-3p:MIMAT0004808:Homo:sapiens:miR-625-3p	8	13	13.0	0.0
hsa-miR-502-3p:MIMAT0004775:Homo:sapiens:miR-502-3p	7	16	13.0	0.0
hsa-miR-503-5p:MIMAT0002874:Homo:sapiens:miR-503-5p	3	13	13.0	0.0
hsa-miR-16-5p:MIMAT0000069:Homo:sapiens:miR-16-5p	8	12	12.0	0.0
hsa-miR-1271-5p:MIMAT0005796:Homo:sapiens:miR-1271-5p	6	12	12.0	0.0
hsa-miR-339-5p:MIMAT0000764:Homo:sapiens:miR-339-5p	5	11	11.0	0.0
hsa-miR-363-3p:MIMAT0000707:Homo:sapiens:miR-363-3p	5	11	11.0	0.0
hsa-miR-378c:MIMAT0016847:Homo:sapiens:miR-378c	3	10	10.0	0.0
hsa-miR-6516-3p:MIMAT0030418:Homo:sapiens:miR-6516-3p	7	10	10.0	0.0
hsa-miR-425-5p:MIMAT0003393:Homo:sapiens:miR-425-5p	9	10	10.0	0.0
hsa-miR-25-5p:MIMAT0004498:Homo:sapiens:miR-25-5p	6	10	10.0	0.0
hsa-miR-2110:MIMAT0010133:Homo:sapiens:miR-2110	7	9	9.0	0.0
hsa-miR-501-5p:MIMAT0002872:Homo:sapiens:miR-501-5p	4	9	9.0	0.0
hsa-miR-378d:MIMAT0018926:Homo:sapiens:miR-378d	2	16	8.5	0.0
hsa-miR-542-3p:MIMAT0003389:Homo:sapiens:miR-542-3p	3	8	8.0	0.0
hsa-miR-450a-5p:MIMAT0001545:Homo:sapiens:miR-450a-5p	3	8	8.0	0.0
hsa-miR-330-3p:MIMAT0000751:Homo:sapiens:miR-330-3p	5	8	8.0	0.0
hsa-miR-155-5p:MIMAT0000646:Homo:sapiens:miR-155-5p	3	8	8.0	0.0
hsa-miR-146a-5p:MIMAT0000449:Homo:sapiens:miR-146a-5p	5	8	8.0	0.0
hsa-miR-378f:MIMAT0018932:Homo:sapiens:miR-378f	5	7	7.0	0.0
hsa-miR-1248:MIMAT0005900:Homo:sapiens:miR-1248	6	7	7.0	0.0
hsa-miR-1296-5p:MIMAT0005794:Homo:sapiens:miR-1296-5p	3	7	7.0	0.0
hsa-miR-3177-3p:MIMAT0015054:Homo:sapiens:miR-3177-3p	3	7	7.0	0.0
hsa-miR-106a-5p:MIMAT0000103:Homo:sapiens:miR-106a-5p	3	8	7.0	0.0
hsa-miR-181a-3p:MIMAT0000270:Homo:sapiens:miR-181a-3p	4	7	7.0	0.0
hsa-miR-130a-3p:MIMAT0000425:Homo:sapiens:miR-130a-3p	5	7	7.0	0.0
hsa-miR-335-3p:MIMAT0004703:Homo:sapiens:miR-335-3p	5	7	7.0	0.0
hsa-miR-199b-5p:MIMAT0000263:Homo:sapiens:miR-199b-5p	3	7	7.0	0.0
hsa-miR-320d:MIMAT0006764:Homo:sapiens:miR-320d	6	9	6.75	0.0
hsa-miR-874-3p:MIMAT0004911:Homo:sapiens:miR-874-3p	5	6	6.0	0.0
hsa-miR-4791:MIMAT0019963:Homo:sapiens:miR-4791	1	6	6.0	0.0
hsa-miR-425-3p:MIMAT0001343:Homo:sapiens:miR-425-3p	4	6	6.0	0.0
hsa-miR-1285-3p:MIMAT0005876:Homo:sapiens:miR-1285-3p	2	6	6.0	0.0
hsa-miR-200c-3p:MIMAT0000617:Homo:sapiens:miR-200c-3p	5	6	6.0	0.0
hsa-miR-455-5p:MIMAT0003150:Homo:sapiens:miR-455-5p	3	6	6.0	0.0
hsa-let-7b-3p:MIMAT0004482:Homo:sapiens:let-7b-3p	3	6	6.0	0.0
hsa-miR-550a-3-5p:MIMAT0020925:Homo:sapiens:miR-550a-3-5p|hsa-miR-550a-5p:MIMAT0004800:Homo:sapiens:miR-550a-5p	3	6	6.0	0.0
hsa-miR-877-5p:MIMAT0004949:Homo:sapiens:miR-877-5p	5	6	6.0	0.0
hsa-miR-1287-5p:MIMAT0005878:Homo:sapiens:miR-1287-5p	2	5	5.0	0.0
hsa-miR-206:MIMAT0000462:Homo:sapiens:miR-206	3	5	5.0	0.0
hsa-miR-4746-5p:MIMAT0019880:Homo:sapiens:miR-4746-5p	3	5	5.0	0.0
hsa-miR-193a-5p:MIMAT0004614:Homo:sapiens:miR-193a-5p	3	5	5.0	0.0
hsa-miR-1306-3p:MIMAT0005950:Homo:sapiens:miR-1306-3p	4	5	5.0	0.0
hsa-miR-3144-3p:MIMAT0015015:Homo:sapiens:miR-3144-3p	4	5	5.0	0.0
hsa-miR-504-5p:MIMAT0002875:Homo:sapiens:miR-504-5p	3	5	5.0	0.0
hsa-miR-454-3p:MIMAT0003885:Homo:sapiens:miR-454-3p	1	5	5.0	0.0
hsa-miR-29b-3p:MIMAT0000100:Homo:sapiens:miR-29b-3p	3	5	5.0	0.0
hsa-let-7a-3p:MIMAT0004481:Homo:sapiens:let-7a-3p	3	5	5.0	0.0
hsa-miR-195-3p:MIMAT0004615:Homo:sapiens:miR-195-3p	5	5	5.0	0.0
hsa-miR-92b-5p:MIMAT0004792:Homo:sapiens:miR-92b-5p	4	5	5.0	0.0
hsa-miR-664b-5p:MIMAT0022271:Homo:sapiens:miR-664b-5p	4	5	5.0	0.0
hsa-miR-378g:MIMAT0018937:Homo:sapiens:miR-378g	3	6	4.5	0.0
hsa-miR-342-3p:MIMAT0000753:Homo:sapiens:miR-342-3p	2	4	4.0	0.0
hsa-miR-105-5p:MIMAT0000102:Homo:sapiens:miR-105-5p	3	4	4.0	0.0
hsa-miR-942-5p:MIMAT0004985:Homo:sapiens:miR-942-5p	3	4	4.0	0.0
hsa-miR-3064-5p:MIMAT0019864:Homo:sapiens:miR-3064-5p	3	4	4.0	0.0
hsa-miR-185-3p:MIMAT0004611:Homo:sapiens:miR-185-3p	2	4	4.0	0.0
hsa-miR-374b-5p:MIMAT0004955:Homo:sapiens:miR-374b-5p	3	4	4.0	0.0
hsa-miR-760:MIMAT0004957:Homo:sapiens:miR-760	3	4	4.0	0.0
hsa-miR-378e:MIMAT0018927:Homo:sapiens:miR-378e	4	4	4.0	0.0
hsa-miR-133a-3p:MIMAT0000427:Homo:sapiens:miR-133a-3p	1	4	4.0	0.0
hsa-miR-129-5p:MIMAT0000242:Homo:sapiens:miR-129-5p	2	4	4.0	0.0
hsa-miR-196b-5p:MIMAT0001080:Homo:sapiens:miR-196b-5p	4	4	4.0	0.0
hsa-miR-4429:MIMAT0018944:Homo:sapiens:miR-4429	3	4	4.0	0.0
hsa-miR-375:MIMAT0000728:Homo:sapiens:miR-375	4	4	4.0	0.0
hsa-miR-132-5p:MIMAT0004594:Homo:sapiens:miR-132-5p	2	4	4.0	0.0
hsa-miR-1266-5p:MIMAT0005920:Homo:sapiens:miR-1266-5p	3	4	4.0	0.0
hsa-miR-127-3p:MIMAT0000446:Homo:sapiens:miR-127-3p	4	4	4.0	0.0
hsa-miR-22-5p:MIMAT0004495:Homo:sapiens:miR-22-5p	2	4	4.0	0.0
hsa-miR-4449:MIMAT0018968:Homo:sapiens:miR-4449	4	4	4.0	0.0
hsa-miR-151b:MIMAT0010214:Homo:sapiens:miR-151b|hsa-miR-151a-5p:MIMAT0004697:Homo:sapiens:miR-151a-5p	3	4	3.5	0.0
hsa-miR-3928-3p:MIMAT0018205:Homo:sapiens:miR-3928-3p	2	3	3.0	0.0
hsa-miR-6514-5p:MIMAT0025484:Homo:sapiens:miR-6514-5p	3	3	3.0	0.0
hsa-miR-671-5p:MIMAT0003880:Homo:sapiens:miR-671-5p	2	3	3.0	0.0
hsa-miR-574-5p:MIMAT0004795:Homo:sapiens:miR-574-5p	2	3	3.0	0.0
hsa-miR-767-5p:MIMAT0003882:Homo:sapiens:miR-767-5p	3	3	3.0	0.0
hsa-miR-582-3p:MIMAT0004797:Homo:sapiens:miR-582-3p	3	3	3.0	0.0
hsa-miR-181c-3p:MIMAT0004559:Homo:sapiens:miR-181c-3p	3	3	3.0	0.0
hsa-miR-505-5p:MIMAT0004776:Homo:sapiens:miR-505-5p	3	3	3.0	0.0
hsa-miR-5697:MIMAT0022490:Homo:sapiens:miR-5697	1	3	3.0	0.0
hsa-miR-543:MIMAT0004954:Homo:sapiens:miR-543	3	3	3.0	0.0
hsa-miR-328-3p:MIMAT0000752:Homo:sapiens:miR-328-3p	2	3	3.0	0.0
hsa-miR-450a-2-3p:MIMAT0031074:Homo:sapiens:miR-450a-2-3p	2	3	3.0	0.0
hsa-miR-454-5p:MIMAT0003884:Homo:sapiens:miR-454-5p	1	3	3.0	0.0
hsa-miR-1468-5p:MIMAT0006789:Homo:sapiens:miR-1468-5p	2	3	3.0	0.0
hsa-miR-362-5p:MIMAT0000705:Homo:sapiens:miR-362-5p	1	3	3.0	0.0
hsa-miR-1827:MIMAT0006767:Homo:sapiens:miR-1827	1	3	3.0	0.0
hsa-miR-4654:MIMAT0019720:Homo:sapiens:miR-4654	1	3	3.0	0.0
hsa-miR-320e:MIMAT0015072:Homo:sapiens:miR-320e	3	3	3.0	0.0
hsa-miR-19b-3p:MIMAT0000074:Homo:sapiens:miR-19b-3p	3	3	3.0	0.0
hsa-miR-3691-5p:MIMAT0018120:Homo:sapiens:miR-3691-5p	2	3	3.0	0.0
hsa-miR-598-3p:MIMAT0003266:Homo:sapiens:miR-598-3p	3	3	3.0	0.0
hsa-miR-3144-5p:MIMAT0015014:Homo:sapiens:miR-3144-5p	1	3	3.0	0.0
hsa-miR-132-3p:MIMAT0000426:Homo:sapiens:miR-132-3p	3	3	3.0	0.0
hsa-miR-3605-5p:MIMAT0017981:Homo:sapiens:miR-3605-5p	3	3	3.0	0.0
hsa-miR-1299:MIMAT0005887:Homo:sapiens:miR-1299	2	3	3.0	0.0
hsa-miR-1262:MIMAT0005914:Homo:sapiens:miR-1262	2	3	3.0	0.0
hsa-miR-6847-5p:MIMAT0027594:Homo:sapiens:miR-6847-5p	1	3	3.0	0.0
hsa-miR-708-3p:MIMAT0004927:Homo:sapiens:miR-708-3p	2	2	2.0	0.0
hsa-miR-885-5p:MIMAT0004947:Homo:sapiens:miR-885-5p	2	2	2.0	0.0
hsa-miR-21-3p:MIMAT0004494:Homo:sapiens:miR-21-3p	1	2	2.0	0.0
hsa-miR-1255a:MIMAT0005906:Homo:sapiens:miR-1255a	1	2	2.0	0.0
hsa-miR-1244:MIMAT0005896:Homo:sapiens:miR-1244	2	2	2.0	0.0
hsa-miR-10b-3p:MIMAT0004556:Homo:sapiens:miR-10b-3p	1	2	2.0	0.0
hsa-miR-323a-3p:MIMAT0000755:Homo:sapiens:miR-323a-3p	2	2	2.0	0.0
hsa-miR-497-5p:MIMAT0002820:Homo:sapiens:miR-497-5p	2	2	2.0	0.0
hsa-miR-301a-5p:MIMAT0022696:Homo:sapiens:miR-301a-5p	2	2	2.0	0.0
hsa-miR-4726-5p:MIMAT0019845:Homo:sapiens:miR-4726-5p	1	2	2.0	0.0
hsa-miR-365a-3p:MIMAT0000710:Homo:sapiens:miR-365a-3p|hsa-miR-365b-3p:MIMAT0022834:Homo:sapiens:miR-365b-3p	2	2	2.0	0.0
hsa-miR-324-3p:MIMAT0000762:Homo:sapiens:miR-324-3p	2	2	2.0	0.0
hsa-miR-5094:MIMAT0021086:Homo:sapiens:miR-5094	2	2	2.0	0.0
hsa-miR-576-3p:MIMAT0004796:Homo:sapiens:miR-576-3p	1	2	2.0	0.0
hsa-miR-210-3p:MIMAT0000267:Homo:sapiens:miR-210-3p	1	2	2.0	0.0
hsa-miR-628-3p:MIMAT0003297:Homo:sapiens:miR-628-3p	1	2	2.0	0.0
hsa-miR-148a-5p:MIMAT0004549:Homo:sapiens:miR-148a-5p	1	2	2.0	0.0
hsa-miR-23b-5p:MIMAT0004587:Homo:sapiens:miR-23b-5p	2	2	2.0	0.0
hsa-miR-1276:MIMAT0005930:Homo:sapiens:miR-1276	2	2	2.0	0.0
hsa-miR-27b-5p:MIMAT0004588:Homo:sapiens:miR-27b-5p	2	2	2.0	0.0
hsa-miR-197-3p:MIMAT0000227:Homo:sapiens:miR-197-3p	2	2	2.0	0.0
hsa-miR-6866-5p:MIMAT0027632:Homo:sapiens:miR-6866-5p	2	2	2.0	0.0
hsa-miR-641:MIMAT0003311:Homo:sapiens:miR-641	2	2	2.0	0.0
hsa-miR-135a-3p:MIMAT0004595:Homo:sapiens:miR-135a-3p	1	2	2.0	0.0
hsa-miR-652-3p:MIMAT0003322:Homo:sapiens:miR-652-3p	1	2	2.0	0.0
hsa-miR-93-3p:MIMAT0004509:Homo:sapiens:miR-93-3p	1	2	2.0	0.0
hsa-miR-1226-5p:MIMAT0005576:Homo:sapiens:miR-1226-5p	1	2	2.0	0.0
hsa-miR-532-3p:MIMAT0004780:Homo:sapiens:miR-532-3p	1	2	2.0	0.0
hsa-miR-3187-3p:MIMAT0015069:Homo:sapiens:miR-3187-3p	1	2	2.0	0.0
hsa-miR-935:MIMAT0004978:Homo:sapiens:miR-935	2	2	2.0	0.0
hsa-miR-378h:MIMAT0018984:Homo:sapiens:miR-378h	2	2	2.0	0.0
hsa-miR-654-3p:MIMAT0004814:Homo:sapiens:miR-654-3p	1	2	2.0	0.0
hsa-miR-138-5p:MIMAT0000430:Homo:sapiens:miR-138-5p	1	2	2.0	0.0
hsa-miR-126-3p:MIMAT0000445:Homo:sapiens:miR-126-3p	1	2	2.0	0.0
hsa-miR-4661-5p:MIMAT0019729:Homo:sapiens:miR-4661-5p	2	2	2.0	0.0
hsa-miR-378a-5p:MIMAT0000731:Homo:sapiens:miR-378a-5p	2	2	2.0	0.0
hsa-miR-6747-3p:MIMAT0027395:Homo:sapiens:miR-6747-3p	2	2	2.0	0.0
hsa-miR-33a-5p:MIMAT0000091:Homo:sapiens:miR-33a-5p	2	2	2.0	0.0
hsa-miR-370-3p:MIMAT0000722:Homo:sapiens:miR-370-3p	1	2	2.0	0.0
hsa-miR-937-3p:MIMAT0004980:Homo:sapiens:miR-937-3p	2	2	2.0	0.0
hsa-miR-378i:MIMAT0019074:Homo:sapiens:miR-378i	2	2	2.0	0.0
hsa-mir-378c:MI0015825:Homo:sapiens:miR-378c:stem-loop	3	3	1.5	0.0
hsa-miR-23a-3p:MIMAT0000078:Homo:sapiens:miR-23a-3p	2	2	1.5	0.0
hsa-miR-224-5p:MIMAT0000281:Homo:sapiens:miR-224-5p	1	1	1.0	0.0
hsa-miR-7854-3p:MIMAT0030429:Homo:sapiens:miR-7854-3p	1	1	1.0	0.0
hsa-miR-3679-5p:MIMAT0018104:Homo:sapiens:miR-3679-5p	1	1	1.0	0.0
hsa-miR-32-5p:MIMAT0000090:Homo:sapiens:miR-32-5p	1	1	1.0	0.0
hsa-miR-3661:MIMAT0018082:Homo:sapiens:miR-3661	1	1	1.0	0.0
hsa-miR-3609:MIMAT0017986:Homo:sapiens:miR-3609	1	1	1.0	0.0
hsa-miR-134-5p:MIMAT0000447:Homo:sapiens:miR-134-5p	1	1	1.0	0.0
