depth	level	ID	parentID	name	readCount_direct	readCount_inherited
5	order	135623	1236	Vibrionales	0	3
6	family	641	135623	Vibrionaceae	0	3
5	order	225057	1236	Acidithiobacillales	0	17
6	family	225058	225057	Acidithiobacillaceae	0	17
7	genus	119977	225058	Acidithiobacillus	17	0
4	class	28211	1224	Alphaproteobacteria	83	152
5	order	356	28211	Rhizobiales	2	24
6	family	41294	356	Bradyrhizobiaceae	2	3
6	family	82115	356	Rhizobiaceae	0	5
7	no rank	227290	82115	Rhizobium/Agrobacterium group	0	4
8	genus	379	227290	Rhizobium	4	0
6	no rank	119042	356	unclassified Rhizobiales	9	0
6	family	119045	356	Methylobacteriaceae	0	3
5	order	766	28211	Rickettsiales	0	13
6	family	775	766	Rickettsiaceae	0	11
7	tribe	33988	775	Rickettsieae	0	10
8	genus	780	33988	Rickettsia	3	7
9	species group	114277	780	spotted fever group	0	7
10	species	1068590	114277	Candidatus Rickettsia asemboensis	7	0
5	no rank	47925	28211	environmental samples	0	14
6	species	91750	47925	uncultured alpha proteobacterium	14	0
5	order	54526	28211	Pelagibacterales	0	5
6	no rank	54532	54526	environmental samples	0	4
7	species	309857	54532	uncultured SAR11 cluster alpha proteobacterium	4	0
5	no rank	82117	28211	unclassified Alphaproteobacteria	21	21
6	no rank	33807	82117	unclassified Alphaproteobacteria (miscellaneous)	20	1
5	order	204441	28211	Rhodospirillales	0	13
6	family	433	204441	Acetobacteraceae	1	8
7	no rank	41293	433	unclassified Acetobacteraceae	5	0
7	genus	125216	433	Roseomonas	3	0
6	family	41295	204441	Rhodospirillaceae	1	3
5	order	204455	28211	Rhodobacterales	0	8
6	family	31989	204455	Rhodobacteraceae	0	8
7	no rank	58840	31989	unclassified Rhodobacteraceae	7	0
5	order	204457	28211	Sphingomonadales	1	24
6	family	41297	204457	Sphingomonadaceae	3	21
7	genus	13687	41297	Sphingomonas	6	11
8	species	341215	13687	Sphingomonas sp. TSBY-40	3	0
8	species	1609977	13687	Sphingomonas sp. WHSC-8	7	0
7	genus	165695	41297	Sphingobium	3	0
5	order	204458	28211	Caulobacterales	0	6
6	family	76892	204458	Caulobacteraceae	1	5
4	class	28216	1224	Betaproteobacteria	249	5096
5	no rank	47926	28216	environmental samples	0	21
6	species	86027	47926	uncultured beta proteobacterium	21	0
5	order	80840	28216	Burkholderiales	1916	2378
6	family	506	80840	Alcaligenaceae	4	8
7	genus	222	506	Achromobacter	5	2
6	family	75682	80840	Oxalobacteraceae	12	21
7	genus	29580	75682	Janthinobacterium	4	0
7	no rank	119059	75682	unclassified Oxalobacteraceae	3	0
7	genus	149698	75682	Massilia	7	0
7	genus	401469	75682	Undibacterium	3	0
6	family	80864	80840	Comamonadaceae	492	209
7	genus	283	80864	Comamonas	12	2
7	genus	12916	80864	Acidovorax	11	4
8	no rank	158750	12916	environmental samples	0	3
9	species	158751	158750	uncultured Acidovorax sp.	3	0
7	genus	34072	80864	Variovorax	10	1
7	genus	47420	80864	Hydrogenophaga	28	0
7	genus	52972	80864	Polaromonas	8	0
7	genus	80865	80864	Delftia	4	2
7	no rank	83494	80864	unclassified Comamonadaceae	36	0
7	no rank	128082	80864	environmental samples	0	8
8	species	165437	128082	uncultured Comamonadaceae bacterium	8	0
7	genus	238749	80864	Diaphorobacter	10	0
7	genus	281915	80864	Curvibacter	31	15
8	no rank	326293	281915	environmental samples	0	14
9	species	326294	326293	uncultured Curvibacter sp.	14	0
7	genus	352450	80864	Simplicispira	3	0
7	genus	665874	80864	Limnohabitans	18	0
6	family	119060	80840	Burkholderiaceae	1	536
7	genus	32008	119060	Burkholderia	289	227
8	no rank	77118	32008	environmental samples	0	227
9	species	188058	77118	uncultured Burkholderia sp.	226	0
7	genus	48736	119060	Ralstonia	5	15
8	species	1221567	48736	Ralstonia sp. 1-6	15	0
6	no rank	119065	80840	unclassified Burkholderiales	907	182
7	no rank	224471	119065	Burkholderiales Genera incertae sedis	9	173
8	genus	88	224471	Leptothrix	5	0
8	genus	92793	224471	Aquabacterium	13	151
9	no rank	158752	92793	environmental samples	0	151
10	species	158753	158752	uncultured Aquabacterium sp.	151	0
6	no rank	208545	80840	environmental samples	0	5
7	species	208544	208545	uncultured Burkholderiales bacterium	5	0
5	no rank	119066	28216	unclassified Betaproteobacteria	580	127
6	genus	33055	119066	Kinetoplastibacterium	0	37
7	species	233181	33055	Kinetoplastibacterium blastocrithidii	37	0
6	no rank	33809	119066	unclassified Betaproteobacteria (miscellaneous)	88	1
5	order	206351	28216	Neisseriales	0	8
6	family	481	206351	Neisseriaceae	0	6
7	genus	482	481	Neisseria	3	0
7	no rank	421605	481	unclassified Neisseriaceae	3	0
5	order	206389	28216	Rhodocyclales	0	62
6	family	75787	206389	Rhodocyclaceae	13	49
7	genus	349	75787	Zoogloea	5	0
7	genus	73029	75787	Dechloromonas	0	40
8	species	188737	73029	Dechloromonas sp. HZ	40	0
4	no rank	32045	1224	unclassified Proteobacteria	408	0
4	no rank	47936	1224	environmental samples	0	7
5	species	153809	47936	uncultured proteobacterium	7	0
4	subphylum	68525	1224	delta/epsilon subdivisions	0	275
5	class	28221	68525	Deltaproteobacteria	74	192
6	order	29	28221	Myxococcales	6	75
7	suborder	80811	29	Cystobacterineae	2	8
8	family	39	80811	Cystobacteraceae	1	7
9	no rank	1028513	39	unclassified Cystobacteraceae	7	0
7	suborder	80812	29	Sorangiineae	20	35
8	family	49	80812	Polyangiaceae	1	12
9	genus	39643	49	Sorangium	0	7
10	no rank	491147	39643	environmental samples	0	7
11	species	491148	491147	uncultured Sorangium sp.	7	0
9	no rank	80814	49	unclassified Polyangiaceae	0	3
10	species	80815	80814	myxobacterium SHI-1	3	0
8	no rank	215910	80812	unclassified Sorangiineae	21	0
7	no rank	83463	29	unclassified Myxococcales	3	0
7	suborder	224462	29	Nannocystineae	3	2
6	no rank	34033	28221	environmental samples	0	13
7	species	34034	34033	uncultured delta proteobacterium	13	0
6	no rank	45456	28221	unclassified Deltaproteobacteria	14	0
6	order	69541	28221	Desulfuromonadales	1	3
6	order	213115	28221	Desulfovibrionales	0	10
7	family	194924	213115	Desulfovibrionaceae	0	10
8	genus	872	194924	Desulfovibrio	7	3
9	species	876	872	Desulfovibrio desulfuricans	0	3
10	subspecies	115117	876	Desulfovibrio desulfuricans subsp. desulfuricans	0	3
11	no rank	525146	115117	Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774	3	0
6	order	213118	28221	Desulfobacterales	0	6
7	family	213121	213118	Desulfobulbaceae	0	3
6	order	213481	28221	Bdellovibrionales	1	63
7	family	213483	213481	Bdellovibrionaceae	0	63
8	genus	958	213483	Bdellovibrio	56	1
8	genus	213484	213483	Vampirovibrio	6	0
5	class	29547	68525	Epsilonproteobacteria	1	8
6	order	213849	29547	Campylobacterales	0	7
3	phylum	1239	2	Firmicutes	14	499
4	class	91061	1239	Bacilli	1	123
5	order	1385	91061	Bacillales	3	103
6	family	90964	1385	Staphylococcaceae	2	3
6	family	186817	1385	Bacillaceae	0	93
7	genus	1386	186817	Bacillus	0	93
8	no rank	65119	1386	environmental samples	0	74
9	species	83428	65119	uncultured Bacillus sp.	74	0
8	species group	86661	1386	Bacillus cereus group	0	16
9	species	1396	86661	Bacillus cereus	14	0
5	no rank	112452	91061	unclassified Bacilli	0	7
6	no rank	1526609	112452	unclassified Bacilli (miscellaneous)	7	0
5	order	186826	91061	Lactobacillales	0	10
6	family	1300	186826	Streptococcaceae	1	3
4	class	186801	1239	Clostridia	1	352
5	order	186802	186801	Clostridiales	28	321
6	family	186803	186802	Lachnospiraceae	24	8
7	no rank	186928	186803	unclassified Lachnospiraceae	5	0
6	family	186806	186802	Eubacteriaceae	0	9
7	genus	1730	186806	Eubacterium	4	4
8	no rank	84372	1730	environmental samples	0	4
9	species	165185	84372	uncultured Eubacterium sp.	4	0
6	family	186807	186802	Peptococcaceae	0	169
7	genus	36853	186807	Desulfitobacterium	0	167
8	species	49338	36853	Desulfitobacterium hafniense	167	0
6	no rank	186813	186802	unclassified Clostridiales	15	0
6	family	541000	186802	Ruminococcaceae	4	83
7	genus	1263	541000	Ruminococcus	3	0
7	genus	216851	541000	Faecalibacterium	0	25
8	species	853	216851	Faecalibacterium prausnitzii	0	25
9	no rank	657322	853	Faecalibacterium prausnitzii SL3/3	25	0
7	no rank	552397	541000	unclassified Ruminococcaceae	54	0
6	family	1570339	186802	Peptoniphilaceae	0	4
7	genus	150022	1570339	Finegoldia	3	0
4	class	526524	1239	Erysipelotrichia	0	7
5	order	526525	526524	Erysipelotrichales	0	7
6	family	128827	526525	Erysipelotrichaceae	4	3
4	class	909932	1239	Negativicutes	0	12
5	order	909929	909932	Selenomonadales	1	11
6	family	31977	909929	Veillonellaceae	4	6
7	no rank	42214	31977	unclassified Veillonellaceae	5	0
3	phylum	1297	2	Deinococcus-Thermus	0	14
4	class	188787	1297	Deinococci	0	14
5	order	68933	188787	Thermales	0	7
6	family	188786	68933	Thermaceae	0	7
7	genus	65551	188786	Meiothermus	7	0
5	order	118964	188787	Deinococcales	0	7
6	family	183710	118964	Deinococcaceae	1	6
7	genus	1298	183710	Deinococcus	6	0
3	no rank	2323	2	unclassified Bacteria	1054	124
4	no rank	49928	2323	unclassified Bacteria (miscellaneous)	1	5
4	phylum	221216	2323	Parcubacteria	0	17
5	no rank	1046984	221216	unclassified Parcubacteria	17	0
4	no rank	292449	2323	candidate division JS1	0	100
5	no rank	292450	292449	environmental samples	0	100
6	species	292451	292450	uncultured candidate division JS1 bacterium	100	0
3	phylum	32066	2	Fusobacteria	1	27
4	class	203490	32066	Fusobacteriia	0	27
5	order	203491	203490	Fusobacteriales	0	27
6	family	203492	203491	Fusobacteriaceae	0	9
7	genus	848	203492	Fusobacterium	8	0
6	family	1129771	203491	Leptotrichiaceae	1	17
7	genus	32067	1129771	Leptotrichia	0	17
8	no rank	135058	32067	environmental samples	0	16
9	species	159271	135058	uncultured Leptotrichia sp.	16	0
3	phylum	40117	2	Nitrospirae	2	3
4	class	203693	40117	Nitrospira	0	3
5	order	189778	203693	Nitrospirales	3	0
3	no rank	48479	2	environmental samples	0	22
4	species	56765	48479	uncultured marine bacterium	6	0
4	species	164851	48479	uncultured soil bacterium	7	0
3	superphylum	51290	2	Chlamydiae/Verrucomicrobia group	1	165
4	phylum	74201	51290	Verrucomicrobia	93	59
5	no rank	74202	74201	environmental samples	1	6
6	species	156588	74202	uncultured Verrucomicrobia bacterium	5	0
5	class	134549	74201	Spartobacteria	3	3
6	no rank	320756	134549	unclassified Spartobacteria	3	0
5	class	203494	74201	Verrucomicrobiae	3	36
6	order	48461	203494	Verrucomicrobiales	1	35
7	family	203557	48461	Verrucomicrobiaceae	0	33
8	genus	48463	203557	Prosthecobacter	9	0
8	no rank	490346	203557	unclassified Verrucomicrobiaceae	19	0
5	class	414999	74201	Opitutae	0	5
6	order	415000	414999	Opitutales	0	3
7	family	134623	415000	Opitutaceae	0	3
8	genus	178440	134623	Opitutus	3	0
4	phylum	204428	51290	Chlamydiae	0	11
5	class	204429	204428	Chlamydiia	0	11
6	order	51291	204429	Chlamydiales	4	7
7	family	92713	51291	Parachlamydiaceae	0	7
8	genus	282132	92713	Candidatus Protochlamydia	0	5
9	species	362787	282132	Candidatus Protochlamydia amoebophila	0	5
10	no rank	264201	362787	Candidatus Protochlamydia amoebophila UWE25	5	0
3	phylum	67819	2	Armatimonadetes	1	16
4	class	1042312	67819	Armatimonadia	0	7
5	order	1042313	1042312	Armatimonadales	0	7
6	family	1042314	1042313	Armatimonadaceae	7	0
4	class	1077257	67819	Chthonomonadetes	0	5
5	order	1077263	1077257	Chthonomonadales	0	5
6	family	1077264	1077263	Chthonomonadaceae	0	5
7	genus	1077265	1077264	Chthonomonas	0	5
8	species	454171	1077265	Chthonomonas calidirosea	0	5
9	no rank	1303518	454171	Chthonomonas calidirosea T49	5	0
4	class	1663419	67819	Fimbriimonadia	0	4
5	order	1663425	1663419	Fimbriimonadales	0	4
6	family	1663426	1663425	Fimbriimonadaceae	0	4
7	genus	1005038	1663426	Fimbriimonas	0	4
8	species	1005039	1005038	Fimbriimonas ginsengisoli	0	4
9	no rank	661478	1005039	Fimbriimonas ginsengisoli Gsoil 348	4	0
3	superphylum	68336	2	Bacteroidetes/Chlorobi group	0	1601
4	phylum	976	68336	Bacteroidetes	273	1328
5	no rank	50742	976	environmental samples	0	46
6	species	152509	50742	uncultured Bacteroidetes bacterium	46	0
5	class	117743	976	Flavobacteriia	0	812
6	order	200644	117743	Flavobacteriales	8	804
7	family	49546	200644	Flavobacteriaceae	69	725
8	genus	237	49546	Flavobacterium	135	529
9	no rank	89279	237	environmental samples	0	3
9	species	96345	237	Flavobacterium psychrophilum	516	5
10	no rank	1452724	96345	Flavobacterium psychrophilum FPG3	5	0
8	genus	59732	49546	Chryseobacterium	11	0
8	no rank	61432	49546	unclassified Flavobacteriaceae	16	0
8	genus	283735	49546	Leeuwenhoekiella	0	24
9	species	988	283735	Leeuwenhoekiella marinoflava	0	24
10	no rank	1122159	988	Leeuwenhoekiella marinoflava DSM 3653	24	0
7	family	246874	200644	Cryomorphaceae	0	9
8	genus	332102	246874	Fluviicola	6	0
5	class	117747	976	Sphingobacteriia	0	106
6	order	200666	117747	Sphingobacteriales	6	99
7	family	84566	200666	Sphingobacteriaceae	1	5
7	family	89374	200666	Saprospiraceae	5	51
8	genus	2349	89374	Haliscomenobacter	11	0
8	no rank	234684	89374	unclassified Saprospiraceae	39	0
7	no rank	117769	200666	environmental samples	0	3
8	species	158755	117769	uncultured Cytophagales bacterium	3	0
7	family	563835	200666	Chitinophagaceae	5	12
8	no rank	569836	563835	unclassified Chitinophagaceae	8	0
7	no rank	1159429	200666	unclassified Sphingobacteriales	0	17
8	no rank	203473	1159429	unclassified Sphingobacteriales (miscellaneous)	17	0
5	no rank	171558	976	unclassified Bacteroidetes	4	286
6	no rank	37452	171558	unclassified Bacteroidetes (miscellaneous)	286	0
5	class	200643	976	Bacteroidia	0	32
6	order	171549	200643	Bacteroidales	2	30
7	family	815	171549	Bacteroidaceae	0	11
8	genus	816	815	Bacteroides	8	3
7	family	171551	171549	Porphyromonadaceae	1	12
8	genus	346096	171551	Paludibacter	3	2
8	no rank	361210	171551	unclassified Porphyromonadaceae	3	0
7	family	171552	171549	Prevotellaceae	0	3
5	class	768503	976	Cytophagia	0	40
6	order	768507	768503	Cytophagales	1	39
7	family	89373	768507	Cytophagaceae	0	35
8	genus	89966	89373	Hymenobacter	3	0
8	no rank	94253	89373	unclassified Cytophagaceae	3	0
8	no rank	95759	89373	environmental samples	0	17
9	species	239735	95759	uncultured Flexibacteraceae bacterium	17	0
8	genus	1210119	89373	Ohtaekwangia	3	0
3	superphylum	131550	2	Fibrobacteres/Acidobacteria group	2	171
4	phylum	57723	131550	Acidobacteria	128	42
5	no rank	57727	57723	environmental samples	0	19
6	species	171953	57727	uncultured Acidobacteria bacterium	19	0
5	class	204432	57723	Acidobacteriia	0	12
6	order	204433	204432	Acidobacteriales	0	12
7	family	204434	204433	Acidobacteriaceae	0	10
8	genus	33973	204434	Acidobacterium	0	4
9	no rank	114705	33973	environmental samples	0	4
10	species	114706	114705	uncultured Acidobacterium sp.	4	0
8	genus	940557	204434	Granulicella	5	0
5	no rank	458031	57723	unclassified Acidobacteria	2	6
6	no rank	1562566	458031	Acidobacteria subdivision 4	0	4
7	genus	1281902	1562566	Blastocatella	4	0
5	class	533205	57723	Holophagae	0	3
6	order	574975	533205	Holophagales	0	3
3	phylum	142182	2	Gemmatimonadetes	4	4
4	class	219685	142182	Gemmatimonadetes	0	3
5	order	219686	219685	Gemmatimonadales	0	3
6	family	219687	219686	Gemmatimonadaceae	0	3
3	phylum	200795	2	Chloroflexi	13	42
4	no rank	58229	200795	environmental samples	0	10
5	species	166587	58229	uncultured Chloroflexi bacterium	10	0
4	no rank	167963	200795	unclassified Chloroflexi	8	0
4	class	301297	200795	Dehalococcoidia	0	3
5	order	1202465	301297	Dehalococcoidales	0	3
6	family	1202464	1202465	Dehalococcoidaceae	0	3
7	genus	61434	1202464	Dehalococcoides	0	3
8	no rank	171951	61434	environmental samples	0	3
9	species	171952	171951	uncultured Dehalococcoides sp.	3	0
4	class	475962	200795	Caldilineae	0	18
5	order	475963	475962	Caldilineales	0	18
6	family	475964	475963	Caldilineaceae	6	12
7	genus	1215913	475964	Litorilinea	12	0
3	phylum	201174	2	Actinobacteria	4	488
4	class	1760	201174	Actinobacteria	45	437
5	order	2037	1760	Actinomycetales	0	288
6	no rank	38987	2037	unclassified Actinomycetales	0	288
7	no rank	105426	38987	unclassified Actinomycetales (miscellaneous)	288	0
5	no rank	35766	1760	environmental samples	0	28
6	species	152507	35766	uncultured actinobacterium	28	0
5	no rank	52018	1760	unclassified Actinobacteria	0	3
6	no rank	78537	52018	unclassified Actinobacteria (miscellaneous)	3	0
5	order	85006	1760	Micrococcales	0	96
6	family	1268	85006	Micrococcaceae	1	20
7	genus	1269	1268	Micrococcus	2	7
8	species	1270	1269	Micrococcus luteus	7	0
7	genus	57493	1268	Kocuria	2	5
8	species	72000	57493	Kocuria rhizophila	5	0
6	family	85023	85006	Microbacteriaceae	0	68
7	genus	1573	85023	Clavibacter	0	62
8	no rank	127780	1573	environmental samples	0	62
9	species	378178	127780	uncultured Clavibacter sp.	62	0
7	genus	110932	85023	Leifsonia	3	0
6	no rank	577468	85006	unclassified Micrococcineae	0	7
7	no rank	99482	577468	unclassified Micrococcineae (miscellaneous)	0	7
8	species	1200078	99482	Micrococcineae bacterium LDB-B197	7	0
5	order	85007	1760	Corynebacteriales	0	8
6	family	1653	85007	Corynebacteriaceae	0	5
7	genus	1716	1653	Corynebacterium	5	0
5	order	85013	1760	Frankiales	0	6
6	family	74712	85013	Frankiaceae	0	6
7	genus	1854	74712	Frankia	5	1
4	class	84992	201174	Acidimicrobiia	0	4
5	order	84993	84992	Acidimicrobiales	0	4
6	no rank	1042324	84993	unclassified Acidimicrobineae	4	0
3	phylum	203682	2	Planctomycetes	5	1226
4	class	203683	203682	Planctomycetia	0	1225
5	order	112	203683	Planctomycetales	457	766
6	family	126	112	Planctomycetaceae	262	457
7	genus	113	126	Gemmata	98	8
8	species	114	113	Gemmata obscuriglobus	0	5
9	no rank	214688	114	Gemmata obscuriglobus UQM 2246	5	0
8	no rank	459261	113	environmental samples	0	3
9	species	459262	459261	uncultured Gemmata sp.	3	0
7	genus	118	126	Planctomyces	13	5
8	no rank	70746	118	environmental samples	0	5
9	species	179110	70746	uncultured Planctomyces sp.	4	0
7	genus	123	126	Pirellula	20	1
7	no rank	69476	126	unclassified Planctomycetaceae	270	1
7	genus	265487	126	Blastopirellula	3	0
7	genus	600332	126	Zavarzinella	24	0
7	genus	656899	126	Schlesneria	8	0
6	no rank	40903	112	environmental samples	0	47
7	species	100371	40903	uncultured Planctomycetales bacterium	5	0
7	species	120965	40903	uncultured planctomycete	38	0
3	phylum	203691	2	Spirochaetes	0	11
4	class	203692	203691	Spirochaetia	1	10
5	order	136	203692	Spirochaetales	0	9
6	family	137	136	Spirochaetaceae	0	8
7	genus	146	137	Spirochaeta	5	1
3	phylum	544448	2	Tenericutes	0	6
4	class	31969	544448	Mollicutes	0	6
2	superkingdom	2157	131567	Archaea	488	1200
3	phylum	28889	2157	Crenarchaeota	0	34
4	no rank	48509	28889	environmental samples	0	33
5	species	115413	48509	uncultured marine crenarchaeote	33	0
3	phylum	28890	2157	Euryarchaeota	0	9
4	no rank	33867	28890	unclassified Euryarchaeota	0	4
5	no rank	215777	33867	candidate division MSBL1	0	4
6	no rank	215778	215777	environmental samples	0	4
7	species	215779	215778	uncultured candidate division MSBL1 archaeon	4	0
4	no rank	68359	28890	environmental samples	0	5
5	species	114243	68359	uncultured euryarchaeote	4	0
3	no rank	48510	2157	environmental samples	109	110
4	species	56763	48510	uncultured marine archaeon	8	0
4	species	115547	48510	uncultured archaeon	101	0
3	phylum	651137	2157	Thaumarchaeota	0	938
4	class	1643678	651137	Nitrososphaeria	0	938
5	order	1033996	1643678	Nitrososphaerales	0	938
6	family	1033997	1033996	Nitrososphaeraceae	0	938
7	genus	497726	1033997	Nitrososphaera	938	0
2	superkingdom	2759	131567	Eukaryota	136	137016
3	kingdom	33090	2759	Viridiplantae	4	148
4	phylum	3041	33090	Chlorophyta	144	0
4	phylum	35493	33090	Streptophyta	0	4
5	no rank	131221	35493	Streptophytina	0	4
6	no rank	3193	131221	Embryophyta	3	1
3	no rank	33154	2759	Opisthokonta	4	136720
4	kingdom	4751	33154	Fungi	4528	132186
5	phylum	4761	4751	Chytridiomycota	71	4327
6	no rank	81067	4761	unclassified Chytridiomycota	0	4
6	no rank	175246	4761	environmental samples	0	50
7	species	175247	175246	uncultured Chytridiomycota	50	0
6	class	451435	4761	Chytridiomycetes	115	4092
7	order	4810	451435	Chytridiales	93	2301
8	family	4812	4810	Chytridiaceae	0	18
9	genus	4819	4812	Phlyctochytrium	0	11
10	species	261098	4819	Phlyctochytrium planicorne	11	0
9	no rank	335436	4812	environmental samples	0	3
10	species	1229259	335436	uncultured Chytridium	3	0
8	no rank	109868	4810	unclassified Chytridiales	0	51
9	species	281854	109868	Chytridiales sp. JEL187	51	0
8	no rank	282510	4810	environmental samples	0	6
9	species	282511	282510	uncultured Chytridiales	6	0
8	family	1352827	4810	Chytriomycetaceae	2121	105
9	genus	64501	1352827	Entophlyctis	0	15
10	species	281838	64501	Entophlyctis sp. JEL174	15	0
9	genus	109882	1352827	Chytriomyces	15	24
10	species	388807	109882	Chytriomyces sp. WB 235A	24	0
9	genus	109928	1352827	Podochytrium	0	4
10	species	109929	109928	Podochytrium dentatum	4	0
9	genus	110080	1352827	Obelidium	0	47
10	species	110081	110080	Obelidium mucronatum	47	0
7	order	34478	451435	Spizellomycetales	0	3
7	no rank	254789	451435	Chytridiomycetes incertae sedis	0	22
8	family	286113	254789	Synchytriaceae	0	22
9	genus	286114	286113	Synchytrium	19	3
10	species	324677	286114	Synchytrium macrosporum	3	0
7	order	451442	451435	Rhizophydiales	8	96
8	family	451449	451442	Rhizophydiaceae	18	34
9	genus	60186	451449	Rhizophydium	2	3
9	no rank	682751	451449	environmental samples	0	29
10	species	682749	682751	uncultured Rhizophydium	29	0
8	family	451453	451442	Kappamycetaceae	0	27
9	genus	261096	451453	Kappamyces	0	7
10	species	261097	261096	Kappamyces laurelensis	7	0
9	no rank	1503099	451453	environmental samples	0	20
10	species	1503100	1503099	uncultured Kappamycetaceae	20	0
8	no rank	687208	451442	environmental samples	0	8
9	species	687209	687208	uncultured Rhizophydiales	8	0
8	no rank	1142503	451442	Rhizophydiales incertae sedis	0	5
9	genus	100474	1142503	Batrachochytrium	0	5
10	species	109871	100474	Batrachochytrium dendrobatidis	5	0
7	order	642598	451435	Lobulomycetales	0	11
8	family	642599	642598	Lobulomycetaceae	5	6
9	genus	642606	642599	Maunachytrium	0	5
10	species	449101	642606	Maunachytrium keaense	5	0
7	order	642607	451435	Cladochytriales	26	1499
8	family	64903	642607	Endochytriaceae	0	1487
9	genus	109937	64903	Endochytrium	0	1487
10	species	546774	109937	Endochytrium ramosum	1487	0
8	family	109879	642607	Nowakowskiellaceae	0	12
9	genus	109880	109879	Nowakowskiella	1	11
10	species	109881	109880	Nowakowskiella elegans	9	0
7	order	1134056	451435	Polychytriales	0	15
8	genus	110092	1134056	Polychytrium	0	3
9	species	110093	110092	Polychytrium aggregatum	3	0
8	genus	1134057	1134056	Arkaya	2	9
9	species	1134059	1134057	Arkaya serpentina	8	0
7	order	1486921	451435	Gromochytriales	0	17
8	family	1486922	1486921	Gromochytriaceae	0	17
9	genus	1486923	1486922	Gromochytrium	0	17
10	species	1486924	1486923	Gromochytrium mamkaevae	17	0
6	class	451454	4761	Monoblepharidomycetes	0	66
7	order	79272	451454	Monoblepharidales	6	60
8	family	79273	79272	Monoblepharidaceae	47	2
8	family	109943	79272	Gonapodyaceae	0	4
8	no rank	332899	79272	Monoblepharidales incertae sedis	0	6
9	genus	82267	332899	Hyaloraphidium	0	6
10	species	82268	82267	Hyaloraphidium curvatum	6	0
5	no rank	57731	4751	environmental samples	69	439
6	species	167647	57731	uncultured soil fungus	265	0
6	species	175245	57731	uncultured fungus	140	0
6	species	224424	57731	uncultured ectomycorrhizal fungus	11	0
6	species	367745	57731	uncultured compost fungus	4	0
6	species	419790	57731	uncultured fungal contaminant	19	0
5	no rank	89443	4751	unclassified Fungi	87	91
6	species	410823	89443	fungal endophyte	0	14
7	subspecies	1612019	410823	Fungal endophyte sp1	14	0
6	species	532400	89443	soil fungal sp. DM2-078	3	0
6	species	532567	89443	soil fungal sp. DM2-315	6	0
